Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
2931 S Mount Baker Blvd,Aid Response,04/26/2019 12:54:00 PM,47.575875,-122.294935,POINT (-122.294935 47.575875),F190041808
2403 Prescott Av Sw,Medic Response- 7 per Rule,04/26/2019 12:54:00 PM,47.582508,-122.379161,POINT (-122.379161 47.582508),F190041809
5722 East Green Lake Way N,Automatic Fire Alarm Resd,07/31/2019 10:50:00 AM,47.670827,-122.339993,POINT (-122.339993 47.670827),F190081040
1116 Summit Av,Aid Response,07/31/2019 10:50:00 AM,47.61109,-122.323671,POINT (-122.323671 47.61109),F190081041
2024 3rd Av,Trans to AMR,06/22/2019 02:02:00 AM,47.612578,-122.341197,POINT (-122.341197 47.612578),F190065118
925 Alaskan Way,Aid Response,05/31/2019 04:49:00 PM,47.603237,-122.337944,POINT (-122.337944 47.603237),F190056559
4337 15th Av Ne,Auto Fire Alarm,06/06/2019 05:20:00 PM,47.66005,-122.312025,POINT (-122.312025 47.66005),F190058948
5TH AVE / JAMES ST,Medic Response,03/04/2020 04:11:00 AM,47.603698,-122.329187,POINT (-122.329187 47.603698),F200022633
6303 19th Av Ne,Medic Response- 7 per Rule,05/17/2019 12:24:00 AM,47.674791,-122.307643,POINT (-122.307643 47.674791),F190049949
724 N 143rd St,Water Job Minor,03/04/2020 05:07:00 AM,47.732314,-122.350154,POINT (-122.350154 47.732314),F200022638
6319 High Point Dr Sw,Aid Response,09/21/2019 01:54:00 PM,47.547175,-122.368996,POINT (-122.368996 47.547175),F190101278
1321 E John St,Aid Response,03/28/2020 08:22:00 PM,47.619948,-122.31534,POINT (-122.31534 47.619948),F200031186
3908 S KENYON ST,Illegal Burn,05/09/2020 12:17:00 PM,47.531542,-122.283126,POINT (-122.283126 47.531542),F200044353
722 E Pike St,Aid Response,10/12/2019 08:50:00 PM,47.614053,-122.323105,POINT (-122.323105 47.614053),F190109211
5300 24th Av Ne,Auto Fire Alarm,09/11/2020 08:52:00 PM,47.66707,-122.301946,POINT (-122.301946 47.66707),F200090903
6811 55th Ave Ne,Automatic Fire Alarm False,09/11/2020 09:04:00 PM,47.677865,-122.268935,POINT (-122.268935 47.677865),F200090907
1827 Broadway,Aid Response,12/28/2019 12:32:00 AM,47.617881,-122.320841,POINT (-122.320841 47.617881),F190136617
415 SENECA ST,Aid Response,11/24/2019 09:37:00 PM,47.607586,-122.334043,POINT (-122.334043 47.607586),F190124917
2970 Sw Avalon Way,Aid Response,11/24/2019 09:38:00 PM,47.568791,-122.37075,POINT (-122.37075 47.568791),F190124918
2119 3rd Av,Medic Response,08/20/2019 06:11:00 PM,47.613308,-122.342432,POINT (-122.342432 47.613308),F190089090
7801 Rainier Av S,Medic Response,08/20/2019 06:12:00 PM,47.532614,-122.269988,POINT (-122.269988 47.532614),F190089092
407 2nd Av Et S,Medic Response,12/28/2019 12:59:00 AM,47.601267,-122.33157,POINT (-122.33157 47.601267),F190136619
3409 Nw 66th St,Automatic Fire Alarm Resd,06/22/2019 08:23:00 AM,47.676531,-122.40136,POINT (-122.40136 47.676531),F190065165
Taylor Av N / Aloha St,Bark Fire,06/22/2019 08:27:00 AM,47.627155,-122.346245,POINT (-122.346245 47.627155),F190065166
1st Av S / East Marginal Way S,MVI - Motor Vehicle Incident,12/28/2019 03:08:00 AM,47.548271,-122.334309,POINT (-122.334309 47.548271),F190136641
619 3rd Av,Trans to AMR,12/28/2019 03:25:00 AM,47.6029,-122.331529,POINT (-122.331529 47.6029),F190136643
4140 Roosevelt Way Ne,Trans to AMR,12/28/2019 03:27:00 AM,47.657138,-122.317812,POINT (-122.317812 47.657138),F190136644
9011 Dayton Av N,Aid Response,07/02/2019 05:40:00 PM,47.6943,-122.35264,POINT (-122.35264 47.6943),F190069450
4215 Rainier Av S,Medic Response,07/02/2019 05:44:00 PM,47.565238,-122.288499,POINT (-122.288499 47.565238),F190069451
9000 Rainier Av S,Aid Response,07/02/2019 05:51:00 PM,47.523307,-122.269986,POINT (-122.269986 47.523307),F190069454
430 MINOR AV N,Aid Response,07/02/2019 05:53:00 PM,47.622312,-122.332995,POINT (-122.332995 47.622312),F190069455
912 N 48th St,Investigate Out Of Service,07/02/2019 05:53:00 PM,47.663581,-122.34706,POINT (-122.34706 47.663581),F190069456
1630 43rd Av E,Aid Response,07/02/2019 05:58:00 PM,47.633523,-122.277157,POINT (-122.277157 47.633523),F190069458
14340 35th Av Ne,Trans to AMR,07/12/2019 01:06:00 AM,47.732282,-122.291058,POINT (-122.291058 47.732282),F190073332
Sb I5 At Michigan,Car Fire Freeway,08/10/2019 11:29:00 PM,47.559045,-122.321742,POINT (-122.321742 47.559045),F190085289
6900 37th Av S,Medic Response,11/13/2019 08:09:00 AM,47.540654,-122.286239,POINT (-122.286239 47.540654),F190120843
1660 Harbor Av Sw,Medic Response,08/31/2019 05:02:00 PM,47.589017,-122.380842,POINT (-122.380842 47.589017),F190093390
215 13th Av E,Aid Response,08/23/2020 11:01:00 AM,47.620113,-122.315622,POINT (-122.315622 47.620113),F200083826
4336 15th Av S,MVI - Motor Vehicle Incident,06/22/2019 02:14:00 AM,47.564472,-122.3135,POINT (-122.3135 47.564472),F190065120
9230 2nd Av Sw,Aid Response,07/12/2019 01:15:00 AM,47.520679,-122.335803,POINT (-122.335803 47.520679),F190073334
207 Pontius Av N,Aid Response,06/16/2020 05:04:00 PM,47.619736,-122.331697,POINT (-122.331697 47.619736),F200059156
5849 15th Av Ne,Investigate Out Of Service,06/16/2020 05:10:00 PM,47.671822,-122.311903,POINT (-122.311903 47.671822),F200059158
6940 37th Av S,Low Acuity Response,06/16/2020 05:20:00 PM,47.540295,-122.286233,POINT (-122.286233 47.540295),F200059159
400 Boren Av N,1RED 1 Unit,05/10/2016 08:50:55 PM,47.622031,-122.335847,POINT (-122.335847 47.622031),F160053577
Sb I5 At Roanoke,Aid Response,01/18/2020 10:43:00 PM,47.643234,-122.323195,POINT (-122.323195 47.643234),F200006407
3208 S Hanford St,Trans to AMR,08/06/2020 12:35:00 PM,47.575509,-122.292074,POINT (-122.292074 47.575509),F200077419
7006 34th Ave Nw,Aid Response,05/09/2020 12:44:00 PM,47.679466,-122.401081,POINT (-122.401081 47.679466),F200044362
5011 Brooklyn Av Ne,Trans to AMR,05/24/2019 07:40:00 PM,47.664986,-122.314209,POINT (-122.314209 47.664986),F190052877
Broadway / E Pine St,Aid Response,11/02/2019 07:20:00 PM,47.615235,-122.320799,POINT (-122.320799 47.615235),F190116964
5300 24th Av Ne,Aid Response,01/07/2020 05:38:00 PM,47.66707,-122.301946,POINT (-122.301946 47.66707),F200002402
1305 E Jefferson St,Aid Response,11/02/2019 07:30:00 PM,47.606197,-122.315404,POINT (-122.315404 47.606197),F190116967
10701 Alton Ave Ne,Aid Response,01/07/2020 05:43:00 PM,47.706481,-122.281801,POINT (-122.281801 47.706481),F200002403
900 Poplar Pl S,Aid Response,01/07/2020 05:46:00 PM,47.594759,-122.312014,POINT (-122.312014 47.594759),F200002406
908 Jefferson St,Auto Fire Alarm,01/07/2020 05:54:00 PM,47.604879,-122.324007,POINT (-122.324007 47.604879),F200002408
S GENESEE ST / 43RD AV S,Aid Response Yellow,05/04/2019 08:35:00 AM,47.564085,-122.279501,POINT (-122.279501 47.564085),F190044905
4611 35th Av Sw,Aid Response,05/04/2019 09:00:00 AM,47.561926,-122.376204,POINT (-122.376204 47.561926),F190044906
1128 13th Av,Alarm Bell,05/24/2019 08:10:00 PM,47.611679,-122.315437,POINT (-122.315437 47.611679),F190052880
3919 Latona Av Ne,Medic Response,07/02/2019 07:44:00 PM,47.655008,-122.325701,POINT (-122.325701 47.655008),F190069489
800 Jefferson St,Trans to AMR,05/24/2019 08:12:00 PM,47.604377,-122.325207,POINT (-122.325207 47.604377),F190052881
1500 6th Av,Auto Fire Alarm,05/24/2019 08:14:00 PM,47.611142,-122.334464,POINT (-122.334464 47.611142),F190052883
Elliott Av W / W Mercer Pl,Aid Response,05/24/2019 08:14:00 PM,47.626585,-122.368357,POINT (-122.368357 47.626585),F190052882
1545 Nw 57th St,Aid Response,05/24/2019 08:15:00 PM,47.670172,-122.376806,POINT (-122.376806 47.670172),F190052884
16th Av Ne / Ne 58th St,Medic Response,05/24/2019 08:17:00 PM,47.671511,-122.310767,POINT (-122.310767 47.671511),F190052886
Sb I5 At 85,MVI - Motor Vehicle Incident,12/28/2019 02:53:00 AM,47.68711,-122.327006,POINT (-122.327006 47.68711),F190136639
5th Av S / S King St,Aid Response,12/28/2019 03:35:00 AM,47.598356,-122.327671,POINT (-122.327671 47.598356),F190136647
801 1ST AV,Medic Response,12/28/2019 03:42:00 AM,47.603269,-122.334935,POINT (-122.334935 47.603269),F190136648
2334 Elliott Av,AFA4 - Auto Alarm 2 + 1 + 1,12/28/2019 03:43:00 AM,47.612305,-122.34867,POINT (-122.34867 47.612305),F190136649
118 Bell St,Unk Odor,05/17/2019 12:26:00 AM,47.613497,-122.346355,POINT (-122.346355 47.613497),F190049950
117 18th Av,Aid Response,05/17/2019 12:26:00 AM,47.602011,-122.308962,POINT (-122.308962 47.602011),F190049951
2020 S Jackson St,Aid Response Yellow,05/17/2019 12:28:00 AM,47.599261,-122.305258,POINT (-122.305258 47.599261),F190049952
1765 6th Av S,Aid Response,04/26/2019 12:57:00 PM,47.587553,-122.325972,POINT (-122.325972 47.587553),F190041810
1000 4th Av,Aid Response,04/26/2019 12:59:00 PM,47.606088,-122.332909,POINT (-122.332909 47.606088),F190041811
9557 6th Av Nw,Activated CO Detector,10/22/2019 05:41:00 PM,47.698374,-122.363374,POINT (-122.363374 47.698374),F190112894
S Michigan St / 1st Av S,MVI - Motor Vehicle Incident,11/13/2019 08:14:00 AM,47.544043,-122.334444,POINT (-122.334444 47.544043),F190120845
10307 Roosevelt Way Ne,Aid Response,03/04/2020 03:54:00 AM,47.70316,-122.317747,POINT (-122.317747 47.70316),F200022631
West Marginal Way Sw / Highland Park Way Sw,MVI - Motor Vehicle Incident,07/31/2019 11:08:00 AM,47.540353,-122.342181,POINT (-122.342181 47.540353),F190081044
S Thistle St / 8th Av S,MVI - Motor Vehicle Incident,07/31/2019 11:11:00 AM,47.528165,-122.322887,POINT (-122.322887 47.528165),F190081045
308 4th Av S,Aid Response,07/31/2019 11:16:00 AM,47.599968,-122.328965,POINT (-122.328965 47.599968),F190081048
17th Av Nw / Nw Market St,MVI - Motor Vehicle Incident,07/31/2019 11:17:00 AM,47.668671,-122.378884,POINT (-122.378884 47.668671),F190081047
13242 Aurora Av N,Aid Response,05/09/2020 10:53:00 AM,47.724977,-122.344996,POINT (-122.344996 47.724977),F200044323
7744 39th Av Ne,Medic Response,05/17/2019 12:52:00 AM,47.685115,-122.286321,POINT (-122.286321 47.685115),F190049954
1511 Nw 64th St,Trans to AMR,04/25/2020 08:24:00 PM,47.675279,-122.376346,POINT (-122.376346 47.675279),F200040107
1902 2nd Av,Aid Response,12/05/2019 11:08:00 AM,47.610972,-122.340465,POINT (-122.340465 47.610972),F190128509
2821 S Walden St,Auto Fire Alarm,12/05/2019 11:11:00 AM,47.572163,-122.296173,POINT (-122.296173 47.572163),F190128510
1st Av / Stewart St,Aid Response,12/05/2019 11:14:00 AM,47.610275,-122.341343,POINT (-122.341343 47.610275),F190128512
1145 10th Av E,Aid Response,07/02/2019 05:37:00 PM,47.629487,-122.320211,POINT (-122.320211 47.629487),F190069448
4th Av S / S Royal Brougham Way,MVI - Motor Vehicle Incident,07/02/2019 05:39:00 PM,47.592394,-122.329049,POINT (-122.329049 47.592394),F190069449
1200 University St,Aid Response,07/02/2019 05:47:00 PM,47.611943,-122.325987,POINT (-122.325987 47.611943),F190069452
14th Ave / E Jefferson St,MVI - Motor Vehicle Incident,01/18/2020 11:15:00 PM,47.606192,-122.314165,POINT (-122.314165 47.606192),F200006418
7854 Renton Av S,Medic Response,07/02/2019 07:10:00 PM,47.532132,-122.278474,POINT (-122.278474 47.532132),F190069478
12505 Greenwood Av N,Aid Response,07/02/2019 07:21:00 PM,47.719638,-122.355539,POINT (-122.355539 47.719638),F190069480
223 W Galer St,Aid Response,07/02/2019 07:21:00 PM,47.632321,-122.359809,POINT (-122.359809 47.632321),F190069481
1119 Mercer St,Auto Fire Alarm,12/28/2019 03:30:00 AM,47.6246,-122.33525,POINT (-122.33525 47.6246),F190136645
116 Fairview Av N,Scenes Of Violence 7,12/28/2019 03:53:00 AM,47.618693,-122.334256,POINT (-122.334256 47.618693),F190136651
5632 11th Av Ne,Aid Response,12/28/2019 04:01:00 AM,47.669613,-122.316287,POINT (-122.316287 47.669613),F190136654
521 S Weller St,Trans to AMR,05/04/2019 09:04:00 AM,47.597517,-122.327395,POINT (-122.327395 47.597517),F190044907
2000 Alaskan Way,Aid Response,05/04/2019 09:39:00 AM,47.60923,-122.344993,POINT (-122.344993 47.60923),F190044912
E Lynn St / Yale Av E,Aid Response,05/04/2019 09:51:00 AM,47.639727,-122.327108,POINT (-122.327108 47.639727),F190044915
2nd Av W / W Galer St,Aid Response,05/24/2019 10:08:00 PM,47.63232,-122.359192,POINT (-122.359192 47.63232),F190052915
10751 2nd Av Nw,Aid Response,05/24/2019 10:13:00 PM,47.707228,-122.359463,POINT (-122.359463 47.707228),F190052917
1301 Alaskan Way,Medic Response,05/24/2019 07:28:00 PM,47.605911,-122.340413,POINT (-122.340413 47.605911),F190052875
4821 46th Av S,Aid Response,07/31/2019 10:55:00 AM,47.558863,-122.275711,POINT (-122.275711 47.558863),F190081043
30TH AVE NW / NW 57TH ST,Triaged Incident,04/11/2020 04:57:00 PM,47.670198,-122.395651,POINT (-122.395651 47.670198),F200035705
748 S Cloverdale St,Aid Response,05/24/2019 07:37:00 PM,47.52647,-122.324394,POINT (-122.324394 47.52647),F190052876
5530 60th Av Ne,Automatic Fire Alarm Resd,10/12/2019 05:07:00 PM,47.668652,-122.263435,POINT (-122.263435 47.668652),F190109153
35TH AVE SW / SW RAYMOND ST,Medic Response- 7 per Rule,10/20/2020 10:31:00 AM,47.548323,-122.37637,POINT (-122.37637 47.548323),F200104196
351 Broad St,Aid Response,01/18/2020 07:43:00 PM,47.618606,-122.350324,POINT (-122.350324 47.618606),F200006361
1525 14th Av,Medic Response,05/10/2019 09:47:00 AM,47.614406,-122.314228,POINT (-122.314228 47.614406),F190047304
1423 1st Av,Trans to AMR,05/10/2019 09:48:00 AM,47.608051,-122.339309,POINT (-122.339309 47.608051),F190047305
10427 63rd Av S,1RED 1 Unit,10/12/2019 05:10:00 PM,47.507896,-122.254733,POINT (-122.254733 47.507896),F190109154
1116 Summit Av,Trans to AMR,09/21/2019 10:44:00 AM,47.61109,-122.323671,POINT (-122.323671 47.61109),F190101214
7746 Jones Ave Nw,Aid Response,11/15/2020 11:20:00 AM,47.685256,-122.386465,POINT (-122.386465 47.685256),F200112799
9201 Rainier Av S,Auto Fire Alarm,11/15/2020 11:21:00 AM,47.52101,-122.269997,POINT (-122.269997 47.52101),F200112800
W Garfield St / 15th Av W,Aid Response,09/21/2019 10:53:00 AM,47.633499,-122.376195,POINT (-122.376195 47.633499),F190101216
11501 15th Av Ne,Medic Response,09/21/2019 10:53:00 AM,47.712167,-122.312433,POINT (-122.312433 47.712167),F190101217
2213 Nw 62nd St,Aid Response,09/21/2019 10:57:00 AM,47.673829,-122.384913,POINT (-122.384913 47.673829),F190101218
E Boston St / Eastlake Av E,MVI - Motor Vehicle Incident,05/31/2019 05:02:00 PM,47.638247,-122.325895,POINT (-122.325895 47.638247),F190056560
1715 Nw 59th St,Medic Response,05/31/2019 05:02:00 PM,47.671633,-122.379034,POINT (-122.379034 47.671633),F190056561
1250 1st Av S,EVENT - Special Event,05/31/2019 05:04:00 PM,47.592049,-122.334195,POINT (-122.334195 47.592049),F190056562
6th Av Ne / Ne Ravenna Blvd,MVI - Motor Vehicle Incident,07/21/2019 01:04:00 PM,47.675872,-122.322331,POINT (-122.322331 47.675872),F190077088
2715 S Jackson St,Aid Response,07/21/2019 01:05:00 PM,47.599231,-122.297234,POINT (-122.297234 47.599231),F190077089
2017 3rd Av,Medic Response,07/21/2019 01:07:00 PM,47.612524,-122.341104,POINT (-122.341104 47.612524),F190077090
3614 Sw Donovan St,Aid Response,07/21/2019 01:08:00 PM,47.5254,-122.378422,POINT (-122.378422 47.5254),F190077091
725 E Pine St,Aid Response,07/21/2019 01:23:00 PM,47.61523,-122.323087,POINT (-122.323087 47.61523),F190077096
Occidental Av S / S King St,Aid Response,07/21/2019 01:32:00 PM,47.59829,-122.332886,POINT (-122.332886 47.59829),F190077098
Nickerson 15th Rp,Investigate Out Of Service,07/21/2019 01:34:00 PM,47.654892,-122.376121,POINT (-122.376121 47.654892),F190077100
Sw Spokane St / 11th Av Sw,Illegal Burn,07/21/2019 02:05:00 PM,47.571413,-122.3488,POINT (-122.3488 47.571413),F190077111
7946 46th Av S,Aid Response,07/21/2019 02:05:00 PM,47.53127,-122.274475,POINT (-122.274475 47.53127),F190077109
925 4th Av,Medic Response,07/21/2019 02:06:00 PM,47.605549,-122.332417,POINT (-122.332417 47.605549),F190077110
6200 13th Av S,Aid Response,10/02/2019 03:05:00 PM,47.547974,-122.316104,POINT (-122.316104 47.547974),F190105353
4313 6th Av Nw,Aid Response,10/02/2019 03:09:00 PM,47.659213,-122.363991,POINT (-122.363991 47.659213),F190105354
Rainier Av S / S Andover St,MVI - Motor Vehicle Incident,12/28/2019 04:03:00 AM,47.567948,-122.289244,POINT (-122.289244 47.567948),F190136656
6545 Ravenna Av Ne,Aid Response,10/02/2019 11:17:00 AM,47.676048,-122.30382,POINT (-122.30382 47.676048),F190105258
1900 W Nickerson St,Medic Response,10/02/2019 11:18:00 AM,47.655047,-122.38113,POINT (-122.38113 47.655047),F190105259
517 3RD AV,Aid Response,06/22/2019 02:26:00 AM,47.602172,-122.330863,POINT (-122.330863 47.602172),F190065122
1425 Alaskan Way,Aid Response Yellow,08/31/2019 05:06:00 PM,47.607133,-122.341594,POINT (-122.341594 47.607133),F190093391
5220 Ravenna Av Ne,1RED 1 Unit,08/31/2019 05:09:00 PM,47.666564,-122.303418,POINT (-122.303418 47.666564),F190093392
805 4th Av N,Aid Response,08/18/2020 08:00:00 AM,47.626322,-122.348863,POINT (-122.348863 47.626322),F200081759
1500 6th Av,Aid Response,10/12/2019 05:51:00 PM,47.611142,-122.334464,POINT (-122.334464 47.611142),F190109163
2704 S Dawson St,Aid Response,10/12/2019 05:52:00 PM,47.556066,-122.297981,POINT (-122.297981 47.556066),F190109164
3421 30th Av Sw,MVI - Motor Vehicle Incident,10/12/2019 05:54:00 PM,47.572752,-122.371373,POINT (-122.371373 47.572752),F190109165
12501 28th Av Ne,Aid Response,07/12/2019 01:21:00 AM,47.719292,-122.297803,POINT (-122.297803 47.719292),F190073336
3011 S Holden St,Medic Response,07/12/2019 01:24:00 AM,47.533765,-122.29327,POINT (-122.29327 47.533765),F190073337
3421 30th Av Sw,MVI - Motor Vehicle Incident,10/12/2019 05:55:00 PM,47.572752,-122.371373,POINT (-122.371373 47.572752),F190109166
8503 Burke Av N,Aid Response,12/28/2019 02:52:00 AM,47.690502,-122.335039,POINT (-122.335039 47.690502),F190136638
325 9th Av,Aid Response Yellow,12/16/2019 12:05:00 PM,47.603588,-122.322949,POINT (-122.322949 47.603588),F190132381
420 Jefferson St,Medic Response,12/16/2019 12:09:00 PM,47.602615,-122.329418,POINT (-122.329418 47.602615),F190132382
11030 5th Av Ne,Aid Response,07/21/2019 02:07:00 PM,47.709488,-122.323301,POINT (-122.323301 47.709488),F190077112
5700 Seward Park Av S,Aid Response Yellow,07/21/2019 02:08:00 PM,47.551104,-122.262173,POINT (-122.262173 47.551104),F190077114
8022 14th Av Nw,Medic Response,08/20/2019 05:30:00 PM,47.687022,-122.374096,POINT (-122.374096 47.687022),F190089061
107 Belmont Av E,Water Job Minor,12/28/2019 03:55:00 AM,47.618555,-122.324005,POINT (-122.324005 47.618555),F190136652
937 N 96th St,Automatic Medical Alarm,12/28/2019 03:57:00 AM,47.698721,-122.34681,POINT (-122.34681 47.698721),F190136653
1103 16th Av,Auto Fire Alarm,01/07/2020 06:01:00 PM,47.611553,-122.311479,POINT (-122.311479 47.611553),F200002412
9233 Phinney Ave N,Aid Response Yellow,01/07/2020 06:15:00 PM,47.696218,-122.354015,POINT (-122.354015 47.696218),F200002416
715 9th Av,Medic Response,09/11/2020 11:06:00 PM,47.606371,-122.325496,POINT (-122.325496 47.606371),F200090943
9258 57th Av S,Aid Response,12/16/2019 03:33:00 PM,47.519668,-122.261592,POINT (-122.261592 47.519668),F190132441
1330 35th Av S,Auto Fire Alarm,07/02/2019 06:52:00 PM,47.591489,-122.28794,POINT (-122.28794 47.591489),F190069473
5601 1st Av S,Aid Response,07/02/2019 06:56:00 PM,47.552704,-122.334215,POINT (-122.334215 47.552704),F190069475
1020 S Myrtle St,Trans to AMR,07/02/2019 07:04:00 PM,47.539433,-122.320138,POINT (-122.320138 47.539433),F190069476
Nw 57th St / 15th Av Nw,1RED 1 Unit,07/02/2019 07:47:00 PM,47.670171,-122.376213,POINT (-122.376213 47.670171),F190069490
N 85th St / 1st Av Nw,Aid Response,07/02/2019 07:49:00 PM,47.69061,-122.357982,POINT (-122.357982 47.69061),F190069491
2343 California Av Sw,Trans to AMR,07/02/2019 07:51:00 PM,47.582735,-122.386489,POINT (-122.386489 47.582735),F190069493
Stone Av N / N 125th St,Illegal Burn,05/24/2019 09:12:00 PM,47.719572,-122.342248,POINT (-122.342248 47.719572),F190052902
1401 2nd Av,Trans to AMR,05/24/2019 09:13:00 PM,47.608292,-122.337995,POINT (-122.337995 47.608292),F190052903
2717 Western Av,Auto Fire Alarm,07/12/2020 08:49:00 PM,47.615227,-122.351628,POINT (-122.351628 47.615227),F200068286
8217 Aurora Av N,Triaged Incident,10/12/2019 09:07:00 PM,47.688507,-122.344511,POINT (-122.344511 47.688507),F190109219
3815 23rd Ave W,Aid Response,05/22/2020 02:42:00 AM,47.654187,-122.385994,POINT (-122.385994 47.654187),F200048493
