FOLDERYEAR;LicenceRSN;LicenceNumber;LicenceRevisionNumber;BusinessName;BusinessTradeName;Status;IssuedDate;ExpiredDate;BusinessType;BusinessSubType;Unit;UnitType;House;Street;City;Province;Country;PostalCode;LocalArea;NumberofEmployees;FeePaid;ExtractDate;Geom
18;3044625;18-476290;00;Rainfire Tattoo Inc;;Issued;2017-12-21T20:36:24+01:00;2018-12-31;Tattoo Parlour;;;;1635;E PENDER ST;Vancouver;BC;CA;V5L 1W2;Grandview-Woodland;2;268;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.071778838921, 49.2805478086939]}"
18;3044626;18-476291;00;Keith Durocher & Shayla McKinney;Pennyblack Ink Tattoo & Art;Issued;2017-12-30T02:43:43+01:00;2018-12-31;Tattoo Parlour;;;;438;RICHARDS ST;Vancouver;BC;CA;V6B 2Z3;Downtown;6;268;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.11251685576, 49.2834038440459]}"
18;3044628;18-476293;00;Capstone Tattoos Inc;;Pending;;;Tattoo Parlour;;;;728;MAIN ST;Vancouver;BC;CA;V6A 2V7;Strathcona;0;;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.099342815483, 49.278000157598]}"
18;3044630;18-476295;00;Hien Thanh Paul Nguyen (Hien Nguyen);Tattoo Temple;Issued;2017-12-09T21:58:51+01:00;2018-12-31;Tattoo Parlour;;;;1648;NANAIMO ST;Vancouver;BC;CA;V5L 4V1;Hastings-Sunrise;1;268;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.056159796246, 49.2696980331894]}"
18;3044632;18-476297;00;James Alexander Thompson (James Thompson);Om Ink;Gone Out of Business;;;Tattoo Parlour;;203;Unit;1295;KINGSWAY;Vancouver;BC;CA;V5V 3E2;Kensington-Cedar Cottage;2;;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.078207055524, 49.2515744746831]}"
18;3044633;18-476298;00;Daniel Ian Kurc (Daniel Kurc);Victory;Issued;2017-12-31T21:30:14+01:00;2018-12-31;Tattoo Parlour;;;;2116;E HASTINGS ST;Vancouver;BC;CA;V5L 1V1;Grandview-Woodland;1;268;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.061365190928, 49.2808992680577]}"
18;3044636;18-476301;00;Devin Keith Stacey (Devin Stacey);Archetype Custom;Issued;2017-10-30T06:59:17+01:00;2018-12-31;Tattoo Parlour;;108;Unit;26;E CORDOVA ST;Vancouver;BC;CA;V6A 1K2;Downtown;2;566;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.10372797221, 49.2821072095572]}"
18;3044638;18-476303;00;Joel A Rich and Daniel Giantomaso;Black Medicine Tattoo;Inactive;2018-01-06T00:31:44+01:00;2018-12-31;Tattoo Parlour;;;;441;GORE AV;Vancouver;BC;CA;V6A 2Z4;Strathcona;12;268;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.097626938192, 49.2807055714745]}"
18;3044639;18-476304;00;Ride Fast Tattoos Inc;;Inactive;2018-03-11T20:29:39+01:00;2018-12-31;Tattoo Parlour;;;;3138;MAIN ST;Vancouver;BC;CA;V5T 3G7;Mount Pleasant;3;308;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.100876488758, 49.2568364519628]}"
18;3044640;18-476305;00;Juergen R Eckel (Juergen Eckel);;Issued;2017-12-04T20:56:39+01:00;2018-12-31;Tattoo Parlour;;201;Unit;207;W HASTINGS ST;Vancouver;BC;CA;V6B 1K6;Downtown;1;268;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.109667400476, 49.2831356847985]}"
18;3044642;18-476307;00;Jasmin Marie Kazakoff (Jasmin Kazakoff);Granville Custom Tattoo;Issued;2018-06-13T23:20:29+02:00;2018-12-31;Tattoo Parlour;;;;1007;GRANVILLE ST;Vancouver;BC;CA;V6Z 1L4;Downtown;0;308;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.123544837092, 49.2793020489037]}"
18;3044643;18-476308;00;Romeo Ryu Reyes (Romeo Reyes);Zen Tattoo;Issued;2017-12-30T00:25:40+01:00;2018-12-31;Tattoo Parlour;;;;5890;FRASER ST;Vancouver;BC;CA;V5W 2Z5;Sunset;1;268;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.090196180655, 49.2312269773209]}"
18;3044645;18-476310;00;Ciara Havishya Prithipaul (Ciara Prithipaul);Sticks & Stones Tattoo Collective;Issued;2017-12-23T01:34:43+01:00;2018-12-31;Tattoo Parlour;;;;485;MAIN ST;Vancouver;BC;CA;V6A 2T7;Downtown;8;268;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.100134956534, 49.2807983154256]}"
18;3044646;18-476311;00;Lords Of Gastown Motorcycle Company Inc;Last Call Social Club;Issued;2017-12-31T02:06:31+01:00;2018-12-31;Tattoo Parlour;;;;748;E HASTINGS ST;Vancouver;BC;CA;V6A 1R5;Strathcona;2;268;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.088429060061, 49.2808122113046]}"
18;3044650;18-476315;00;0916001 BC Ltd;Tao Shiatsu Vancouver;Gone Out of Business;2018-02-10T02:11:32+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Fairview;2;185;2020-11-01T11:32:30+01:00;
18;3044653;18-476318;00;Dorothy Joan Cooke (Dorothy Cooke);On The Spot Spa Co;Pending;;;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Mount Pleasant;1;;2020-11-01T11:32:30+01:00;
18;3044654;18-476319;00;Maria Elma Manu Ricana (Maria Ricana);Vida Wellness Spa;Issued;2017-12-26T11:36:36+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;West End;0;145;2020-11-01T11:32:30+01:00;
18;3044673;18-476338;00;Nelia Rosero Cruz (Nelia Cruz);Nellie's Therapeutic Touch;Issued;2017-11-29T17:56:38+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Renfrew-Collingwood;0;145;2020-11-01T11:32:30+01:00;
18;3044679;18-476344;00;(Chantal Cardinal);;Issued;2017-11-26T22:04:22+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;West End;0;145;2020-11-01T11:32:30+01:00;
18;3044685;18-476350;00;Beth Elise Sampson (Beth Sampson);;Issued;2017-12-31T18:13:20+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Grandview-Woodland;0;145;2020-11-01T11:32:30+01:00;
18;3044687;18-476352;00;Tanya Carol Bryant (Tanya Bryant);Breathing Space Bodywork;Issued;2017-12-29T18:44:56+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;West End;1;145;2020-11-01T11:32:30+01:00;
18;3044688;18-476353;00;(Chikako Tsukada);Chicaco Shiatsu Therapy;Issued;2017-12-06T22:47:16+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Mount Pleasant;0;167;2020-11-01T11:32:30+01:00;
18;3044689;18-476354;00;Darlene Anne Hegedus (Darlene Hegedus);Shiatsu with Darlene;Issued;2017-12-27T20:53:32+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Fairview;1;145;2020-11-01T11:32:30+01:00;
18;3044691;18-476356;00;(Massimo De Angelis);;Issued;2017-12-20T18:10:03+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;West End;0;145;2020-11-01T11:32:30+01:00;
18;3044698;18-476363;00;(Su-Bin Kuah);Reconnective Healing Haven;Pending;;;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Oakridge;1;;2020-11-01T11:32:30+01:00;
18;3044699;18-476364;00;Tanja Ulrike Wuerstlein (Tanja Wuerstlein);Tanja's Massage & Bodywork;Inactive;2017-12-19T00:26:06+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Hastings-Sunrise;1;145;2020-11-01T11:32:30+01:00;
18;3044701;18-476366;00;Lisa A Hewitt (Lisa Hewitt);Big Buddha Massage & Esthetics Mobile Service;Issued;2017-12-13T22:37:32+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Marpole;1;145;2020-11-01T11:32:30+01:00;
18;3044704;18-476369;00;(Leslie Young);Chrysalis Bodiwork;Issued;2017-12-30T20:48:38+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Kitsilano;0;145;2020-11-01T11:32:30+01:00;
18;3044706;18-476371;00;Heart To Mind Craniosacral Inc;Heart To Mind;Gone Out of Business;;;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Kerrisdale;1;;2020-11-01T11:32:30+01:00;
18;3044718;18-476383;00;Victoria June Enns (Victoria Enns);;Gone Out of Business;;;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Mount Pleasant;0;;2020-11-01T11:32:30+01:00;
18;3044720;18-476385;00;Constance An Yu Au (Constance Au);;Issued;2018-01-06T10:30:30+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Kitsilano;0;145;2020-11-01T11:32:30+01:00;
18;3044722;18-476387;00;Liza Danao Barcelona (Liza Barcelona);Barcelona Therapyoils;Issued;2017-12-31T17:18:41+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Renfrew-Collingwood;1;145;2020-11-01T11:32:30+01:00;
18;3044723;18-476388;00;Nancy Simone Joyce (Nancy Joyce);Living Love and Joy;Pending;;;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Kitsilano;1;;2020-11-01T11:32:30+01:00;
18;3044727;18-476392;00;Jonathan Yun-Hsiang Jan (Jonathon Jan);;Gone Out of Business;;;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Arbutus-Ridge;1;;2020-11-01T11:32:30+01:00;
18;3044728;18-476393;00;Stephanie Joanne Kasinec (Stephanie Kasinec);;Issued;2017-12-15T18:17:34+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Downtown;1;145;2020-11-01T11:32:30+01:00;
18;3044730;18-476395;00;(Reiko Furuya);;Issued;2018-01-02T19:15:53+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Killarney;1;145;2020-11-01T11:32:30+01:00;
18;3044733;18-476398;00;(Apple O'Leary);Samadhi Health;Issued;2017-11-11T02:34:57+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Fairview;0;145;2020-11-01T11:32:30+01:00;
18;3044734;18-476399;00;Sybrena J Smith (Sybrena Smith);;Issued;2017-12-20T23:52:59+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;West End;1;145;2020-11-01T11:32:30+01:00;
18;3044741;18-476406;00;(Lee Jackson III);Urban Earth Med;Issued;2018-02-06T23:17:03+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Hastings-Sunrise;6;145;2020-11-01T11:32:30+01:00;
18;3044742;18-476407;00;Indhair Sing Gill (Indhair Gill);Universal Soul Energy Healing;Issued;2017-11-10T20:55:33+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Kensington-Cedar Cottage;1;145;2020-11-01T11:32:30+01:00;
18;3044743;18-476408;00;Danielle Victoria Worrall (Danielle Worrall);Willow Rock Massage;Issued;2017-12-28T19:09:09+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;West End;1;145;2020-11-01T11:32:30+01:00;
18;3044746;18-476411;00;Samantha L Shrimpton (Samantha Shrimpton);Lunar Collision Healing;Gone Out of Business;;;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Riley Park;5;;2020-11-01T11:32:30+01:00;
18;3044748;18-476413;00;Robyn Grace Silvanen (Robyn Silvanen);;Issued;2017-12-04T20:15:26+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Mount Pleasant;1;145;2020-11-01T11:32:30+01:00;
18;3044751;18-476416;00;(Yuliya McNally);Journey to Wellness;Issued;2017-11-29T22:56:26+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Downtown;0;145;2020-11-01T11:32:30+01:00;
18;3044752;18-476417;00;(Eva Hederova);Vida Wellness Spa;Issued;2018-01-29T23:09:59+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Downtown;000;185;2020-11-01T11:32:30+01:00;
18;3044753;18-476418;00;(Peter Krak);Flexible Massage;Issued;2017-12-25T15:00:39+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Kitsilano;1;145;2020-11-01T11:32:30+01:00;
18;3044757;18-476422;00;(Naoko Tsuji);;Issued;2017-12-29T18:56:41+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Marpole;1;145;2020-11-01T11:32:30+01:00;
18;3044758;18-476423;00;(Holly Leroy);;Issued;2018-03-19T21:51:00+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Downtown;1;185;2020-11-01T11:32:30+01:00;
18;3044762;18-476427;00;(Chizuko Clark);;Issued;2017-12-19T19:15:57+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Mount Pleasant;1;145;2020-11-01T11:32:30+01:00;
18;3044764;18-476429;00;Audrey Elizabeth Howatson (Audrey Howatson);Energize Fitness And Bodyworks;Issued;2017-11-08T14:23:58+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Downtown;1;145;2020-11-01T11:32:30+01:00;
18;3044766;18-476431;00;Christina Frini Pantelakis (Christina Pantelakis);Spa To Go;Pending;;;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Riley Park;000;;2020-11-01T11:32:30+01:00;
18;3044768;18-476433;00;Leslie Fiona Carroll (Leslie Carroll);Squeeze Vancouver;Issued;2017-12-16T18:04:47+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;Mount Pleasant;1;145;2020-11-01T11:32:30+01:00;
18;3044770;18-476435;00;(Susan Hwang);;Issued;2018-02-13T18:02:57+01:00;2018-12-31;Therapeutic Touch Technique;;;;;;Vancouver;BC;CA;;West End;1;185;2020-11-01T11:32:30+01:00;
18;3044776;18-476441;00;Aquinas Institute Corporation;;Issued;2018-01-05T04:01:19+01:00;2018-12-31;Travel Agent;;205;Unit;938;HOWE ST;Vancouver;BC;CA;V6Z 1N9;Downtown;1;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.122835857511, 49.2803098063228]}"
18;3044788;18-476453;00;The Flight Shops Inc;Yaletown Flight Centre;Gone Out of Business;;;Travel Agent;;;;1138;PACIFIC BOULEVARD;Vancouver;BC;CA;V6Z 2X7;Downtown;4;;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.120283822192, 49.2739466252971]}"
18;3044789;18-476454;00;The Flight Shops Inc;Flight Centre - Main & 12th;Issued;2017-12-22T19:45:43+01:00;2018-12-31;Travel Agent;;;;2821;MAIN ST;Vancouver;BC;CA;V5T 3G1;Mount Pleasant;4;185;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.10150893864, 49.2599367731609]}"
18;3044790;18-476455;00;The Flight Shops Inc;Flight Centre Kerrisdale;Issued;2017-12-22T19:49:14+01:00;2018-12-31;Travel Agent;;;;2246;W 41ST AV;Vancouver;BC;CA;V6M 1Z8;Kerrisdale;4;185;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.159189525783, 49.2343489616207]}"
18;3044794;18-476459;00;Advice Travel Service Ltd;;Issued;2017-11-09T20:08:34+01:00;2018-12-31;Travel Agent;;103A;Suite;180;Keefer;Vancouver;BC;CA;V6A4E9;Downtown;1;145;2020-11-01T11:32:30+01:00;
18;3044795;18-476460;00;(N Benyaer);Concorde Travel;Issued;2017-11-28T22:33:23+01:00;2018-12-31;Travel Agent;;;;5767;Oak;Vancouver;BC;CA;V6M2V7;Oakridge;1;145;2020-11-01T11:32:30+01:00;
18;3044796;18-476461;00;Captain Cook Travel Ltd;;Issued;2017-11-10T19:26:53+01:00;2018-12-31;Travel Agent;;;;2213;W Broadway;Vancouver;BC;CA;V6K2E4;Kitsilano;4;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.155865102343, 49.2641707427452]}"
18;3044797;18-476462;00;Katherine Travel Services Ltd;;Issued;2017-11-16T03:48:31+01:00;2018-12-31;Travel Agent;;;;2729;MAIN ST;Vancouver;BC;CA;V5T 3E9;Mount Pleasant;2;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.101555760429, 49.2606320618241]}"
18;3044802;18-476467;00;H B Travel Corporation;;Issued;2017-11-23T00:38:23+01:00;2018-12-31;Travel Agent;;410;Unit;1112;W PENDER ST;Vancouver;BC;CA;V6E 2S1;Downtown;6;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.121125987825, 49.2875469702]}"
18;3044803;18-476468;00;Echo Travel Limited;;Issued;2017-11-09T19:57:25+01:00;2018-12-31;Travel Agent;;;;350;SE Marine Dr;Vancouver;BC;CA;V5X 2S6;Sunset;3;145;2020-11-01T11:32:30+01:00;
18;3044806;18-476471;00;JTB International (Canada) Ltd;J-Station Vancouver;Issued;2017-12-07T01:05:53+01:00;2018-12-31;Travel Agent;;7;Unit;900;W GEORGIA ST;Vancouver;BC;CA;V6C 2W6;Downtown;7;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.121111065193, 49.2837226164169]}"
18;3044809;18-476474;00;President Travel Agency Ltd;;Issued;2017-11-14T21:10:51+01:00;2018-12-31;Travel Agent;;;;3111;Main St;Vancouver;BC;CA;V5T 3G8;Mount Pleasant;2;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.101748807393, 49.2570695356725]}"
18;3044814;18-476479;00;Wankow Tour & Travel Ltd;;Issued;2017-11-09T21:57:10+01:00;2018-12-31;Travel Agent;;1;Suite;258;E Pender;Vancouver;BC;CA;V6A1T7;Strathcona;2;145;2020-11-01T11:32:30+01:00;
18;3044815;18-476480;00;Adrian L Wong (Adrian Wong);Quon H Wong Agencies;Issued;2018-01-05T05:06:43+01:00;2018-12-31;Travel Agent;;;;128;E Pender St;Vancouver;BC;CA;V6A 1T3;Downtown;1;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.101513893419, 49.2801599746823]}"
18;3044817;18-476482;00;Shaughnessy Travel Inc;Carlson Wagonlit Travel;Issued;2017-11-20T23:14:07+01:00;2018-12-31;Travel Agent;;;;2496;W 41ST AV;Vancouver;BC;CA;V6M 2A7;Kerrisdale;4;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.162335947074, 49.2344010192458]}"
18;3044824;18-476489;00;Marvellous Travel Ltd;;Inactive;2017-11-09T22:13:23+01:00;2018-12-31;Travel Agent;;300;Unit;5118;JOYCE ST;Vancouver;BC;CA;V5R 4H1;Renfrew-Collingwood;2;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.0318022093, 49.2377982213229]}"
18;3044826;18-476491;00;Well Travel Ltd;;Issued;2017-11-09T22:03:27+01:00;2018-12-31;Travel Agent;;;;;;Vancouver;BC;CA;;Killarney;2;145;2020-11-01T11:32:30+01:00;
18;3044827;18-476492;00;2000 Travel Ltd;;Issued;2017-12-26T23:02:51+01:00;2018-12-31;Travel Agent;;240;Unit;970;Burrard St;Vancouver;BC;CA;V6Z 2R4;Downtown;5;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.125113318281, 49.2810836198967]}"
18;3044828;18-476493;00;Patrick Fok & Catherine Iannella;Expedia CruiseshipCenters;Issued;2017-12-19T18:59:06+01:00;2018-12-31;Travel Agent;;;;1175;PACIFIC BOULEVARD;Vancouver;BC;CA;V6Z 2R8;Downtown;2;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.120868287839, 49.2745561861169]}"
18;3044835;18-476500;00;Seasons Travel Centre Inc;;Issued;2017-12-01T20:36:13+01:00;2018-12-31;Travel Agent;;;;110;E PENDER ST;Vancouver;BC;CA;V6A 1T3;Downtown;6;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.101803038401, 49.2801727813019]}"
18;3044839;18-476504;00;Senior Discovery Tours Inc;;Issued;2017-11-29T20:17:40+01:00;2018-12-31;Travel Agent;;160;Unit;1333;W BROADWAY;Vancouver;BC;CA;V6H 4C1;Fairview;4;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.134389270803, 49.2639952807041]}"
18;3044840;18-476505;00;Happy Times Travel & Tour Ltd;;Issued;2017-11-14T00:07:20+01:00;2018-12-31;Travel Agent;;121;Unit;180;KEEFER ST;Vancouver;BC;CA;V6A 4E9;Downtown;3;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.101335160541, 49.278968908765]}"
18;3044844;18-476509;00;Bains Travel Limited;Cruise Concepts;Issued;2017-11-09T22:36:46+01:00;2018-12-31;Travel Agent;;1 & 2;Floor;6550;Fraser St;Vancouver;BC;CA;V5X 3T3;Sunset;15;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.090404251559, 49.2249958424281]}"
18;3044847;18-476512;00;Happy Times Travel & Tour Ltd;;Issued;2017-11-14T00:06:00+01:00;2018-12-31;Travel Agent;;1;Unit;3475;KINGSWAY;Vancouver;BC;CA;V5R 5L5;Renfrew-Collingwood;2;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.030396726459, 49.2322402376525]}"
18;3044851;18-476516;00;North South Travel and Tours Ltd;North South Travel;Issued;2017-11-30T23:18:40+01:00;2018-12-31;Travel Agent;;;;3702;W 10TH AV;Vancouver;BC;CA;V6R 2G4;West Point Grey;16;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.1861365787, 49.2632915271376]}"
18;3044853;18-476518;00;P&T Travel and Services Inc;Vietnam Travel Centre;Issued;2018-02-09T19:01:10+01:00;2018-12-31;Travel Agent;;;;2140;KINGSWAY;Vancouver;BC;CA;V5N 2T5;Kensington-Cedar Cottage;2;185;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.06310612781, 49.2437874276564]}"
18;3044856;18-476521;00;All Seasons FSI Ventures Inc;;Issued;2018-02-15T09:21:21+01:00;2018-12-31;Travel Agent;;400;Unit;905;W PENDER ST;Vancouver;BC;CA;V6C 1L6;Downtown;3;185;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.116688991492, 49.2861910793969]}"
18;3044858;18-476523;00;Transat Tours Canada Inc;;Inactive;2017-12-22T21:09:58+01:00;2018-12-31;Travel Agent;;1110;Unit;1090;W PENDER ST;Vancouver;BC;CA;V6E 2N7;Downtown;30;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.120233076106, 49.2871001771379]}"
18;3044859;18-476524;00;Canada Swan International Travel Ltd;;Issued;2017-11-16T23:18:41+01:00;2018-12-31;Travel Agent;;107;Unit;5701;GRANVILLE ST;Vancouver;BC;CA;V6M 4J7;Kerrisdale;6;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.140138355838, 49.2339471511796]}"
18;3044861;18-476526;00;Nippon Travel Agency Canada Ltd;;Issued;2017-11-09T23:13:30+01:00;2018-12-31;Travel Agent;;370;Unit;1199;W PENDER ST;Vancouver;BC;CA;V6E 2R1;Downtown;10;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.122585601107, 49.2883558777116]}"
18;3044864;18-476529;00;HIS Canada Inc;;Issued;2017-11-13T23:45:14+01:00;2018-12-31;Travel Agent;;;;636;HORNBY ST;Vancouver;BC;CA;V6C 2G2;Downtown;30;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.119650025722, 49.2836841369494]}"
18;3044866;18-476531;00;Leading Travel Ltd;;Issued;2017-12-19T21:43:49+01:00;2018-12-31;Travel Agent;;1100;Unit;1200;W 73RD AV;Vancouver;BC;CA;V6P 6G5;Marpole;3;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.133618556976, 49.2039954491368]}"
18;3044867;18-476532;00;0711118 BC Ltd;Best Connections Travel;Issued;2017-11-24T21:45:55+01:00;2018-12-31;Travel Agent;;;;8261;Granville St;Vancouver;BC;CA;V6P 4Z6;Marpole;4;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.140821319194, 49.2116533482128]}"
18;3044870;18-476535;00;Bishara Tours Inc;Marlin Travel - Downtown;Issued;2017-11-29T23:26:19+01:00;2018-12-31;Travel Agent;;;;939;HORNBY ST;Vancouver;BC;CA;V6Z 1V3;Downtown;4;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.124269959266, 49.2816881424577]}"
18;3044875;18-476540;00;Latitude Travels Inc;Kerrisdale CruiseShipCenter;Issued;2018-02-24T05:26:01+01:00;2018-12-31;Travel Agent;;;;5768;EAST BOULEVARD;Vancouver;BC;CA;V6M 4M4;Kerrisdale;2;185;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.154087360005, 49.2338759379002]}"
18;3044877;18-476542;00;M's Travel Ltd;;Issued;2017-12-11T19:47:36+01:00;2018-12-31;Travel Agent;;218;Unit;2800;E 1ST AV;Vancouver;BC;CA;V5M 4N9;Hastings-Sunrise;2;145;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.045648255321, 49.2689403843011]}"
18;3044879;18-476544;00;Zunzun Education Services Ltd;Zunzun Education Services & Cuba Education Tours;Pending;;;Travel Agent;;;;2278;E 24TH AV;Vancouver;BC;CA;V5N 2V2;Kensington-Cedar Cottage;1;;2020-11-01T11:32:30+01:00;"{""type"": ""Point"", ""coordinates"": [-123.0585936963, 49.2485856211479]}"
