occupant_code,debtor_number,category_code,category_description,bill_code,utility_type,start_date,end_date,current_read_date,last_read_date,usage_hcf,usage_gallons,net,bill_date,batch_number,street_name,block_address,street_side,zip_code,census_block_id,street_centroid_lat,street_centroid_lon,street_centroid_wkt,street_centroid,street_segment_wkt,id
1,10281,CL,CITY LANDSCAPE,WANR4,W,2006/07/01,,2018/10/08,2018/08/08,56,41888,250.88,2018/10/17,15574,SAN VICENTE BLVD,1800BLK SAN VICENTE BLVD,,90402,,,,,,,22044211557412018-10-08
1,10281,CL,CITY LANDSCAPE,WANR3,W,2003/03/06,,2018/02/14,2017/12/18,40,29920,170.80,2018/02/26,14490,PICO BLVD,3100BLK PICO BLVD,,90405,,,,,,,33539911449012018-02-14
1,65431,SF,SINGLE FAMILY,WASF2,W,2006/07/01,,2017/10/05,2017/08/07,5,3740,15.05,2017/10/11,13807,17TH ST,400BLK 17TH ST,even,90402,060377012015001,34.0380542130438,-118.496503778275,POINT (-118.496503778275 34.0380542130438),"(34.0380542130438, -118.496503778275)","LINESTRING (-118.49747330161 34.0388810564652, -118.49740732427 34.0388252319059, -118.495611762212 34.0372930301482, -118.495534560665 34.0372271281901)",23036311380712017-10-05
6,32627,LR,LANDSCAPE  RESIDENT,WANR2,W,1994/08/16,,2017/10/04,2017/08/03,1,748,4.27,2017/10/11,13804,PIER AVE,500BLK PIER AVE,even,90405,060377021027007,34.0015116696976,-118.476456454353,POINT (-118.476456454353 34.0015116696976),"(34.0015116696976, -118.476456454353)","LINESTRING (-118.476933358944 34.0011780575277, -118.476028648977 34.0018109430575, -118.475979421766 34.0018451557292)",46176661380412017-10-04
3,61505,MX,MULTI UNIT DWELLING,WAMF3,W,1989/04/10,,2017/09/26,2017/07/26,41,30668,148.74,2017/09/28,13745,20TH ST,900BLK 20TH ST,odd,90403,060377012021013,34.0347840382478,-118.487150317955,POINT (-118.487150317955 34.0347840382478),"(34.0347840382478, -118.487150317955)","LINESTRING (-118.487933774955 34.0354529416093, -118.486366873478 34.0341151298254)",11301131374512017-09-26
1,10281,CL,CITY LANDSCAPE,WANR1,W,2003/07/31,,2019/05/08,2019/03/07,3,2244,14.64,2019/05/23,16755,WILSHIRE BLVD,3200BLK WILSHIRE BLVD,,90403,,,,,,,18007411675512019-05-08
4,23972,SF,SINGLE FAMILY,WASF2,W,1979/07/20,2013/01/25,2012/08/22,2012/06/25,30,22440,84.06,2012/09/11,6243,11TH ST,500BLK 11TH ST,even,90402,060377013041031,34.0322818231262,-118.500808359628,POINT (-118.500808359628 34.0322818231262),"(34.0322818231262, -118.500808359628)",,2530654624312012-08-22
3,15558,SF,SINGLE FAMILY,WASF1,W,1995/12/01,,2017/10/04,2017/08/03,25,18700,91.64,2017/10/11,13803,STANFORD ST,1000BLK STANFORD ST,odd,90403,060377016011003,34.0413467607001,-118.476386488885,POINT (-118.476386488885 34.0413467607001),"(34.0413467607001, -118.476386488885)","LINESTRING (-118.476835956775 34.0417303173802, -118.475937025116 34.0409632023542)",16129631380312017-10-04
2,24508,SX,SF MULTI UNIT DWELL,WAMF2,W,2003/02/03,2013/04/02,2008/10/09,2008/08/12,3,2244,4.95,2008/10/16,1802,12TH ST,1500BLK 12TH ST,even,90401,060377017023007,34.0205424454077,-118.485241577836,POINT (-118.485241577836 34.0205424454077),"(34.0205424454077, -118.485241577836)","LINESTRING (-118.486020405658 34.0212092412355, -118.485932002035 34.021133256839, -118.484551179597 34.0199516148771, -118.484462484451 34.0198758694979)",656352180212008-10-09
12,11496,CO,COMMERCIAL,WANR3,W,2010/12/16,,2017/09/14,2017/07/17,4,2992,17.08,2017/09/26,13711,12TH ST,1600BLK 12TH ST,odd,90404,060377018024022,34.0187808305343,-118.483190094979,POINT (-118.483190094979 34.0187808305343),"(34.0187808305343, -118.483190094979)","LINESTRING (-118.483923192478 34.0194099036922, -118.482601792076 34.0182759866999, -118.482456953347 34.0181517976004)",291209121371112017-09-14
1,41909,MX,MULTI UNIT DWELLING,WAMF2,W,2006/07/01,,2017/10/04,2017/08/03,55,41140,214.00,2017/10/11,13802,BERKELEY ST,1400BLK BERKELEY ST,even,90404,060377017011011,34.0364487734021,-118.468816465217,POINT (-118.468816465217 34.0364487734021),"(34.0364487734021, -118.468816465217)","LINESTRING (-118.469602789309 34.0371239968303, -118.46947867365 34.0370175004913, -118.468131287649 34.0358603164722, -118.46803021394 34.0357734964076)",15571511380212017-10-04
2,73144,CO,COMMERCIAL,WANR4,W,2008/07/21,,2015/06/04,2015/04/06,47,35156,182.36,2015/06/15,9907,STANFORD ST,1800BLK STANFORD ST,,90404,,,,,,,10000032990712015-06-04
2,52148,SX,SF MULTI UNIT DWELL,WAMF1,W,1992/07/07,,2008/09/23,2008/07/24,9,6732,27.35,2008/10/02,1756,10TH ST,1800BLK 10TH ST,odd,90404,060377018023008,34.0144123039278,-118.481781654603,POINT (-118.481781654603 34.0144123039278),"(34.0144123039278, -118.481781654603)","LINESTRING (-118.482857976049 34.0153335497382, -118.482798376271 34.0152821562766, -118.480798336079 34.0135709864623, -118.480705042559 34.0134913025722)",2735682175612008-09-23
1,10281,MU,MUNICIPAL,WANR1,W,2002/03/07,,2017/10/09,2017/08/08,1,748,4.27,2017/10/24,13827,BROADWAY,100BLK BROADWAY,,90401,,,,,,,1457511382712017-10-09
3,62499,FI,FIRE,WAFI8,W,1999/05/13,,2008/11/10,2008/09/10,0,0,318.28,2009/02/05,2147,NEILSON WAY,2700BLK NEILSON WAY,even,90405,060377021021000,34.0001296027388,-118.482707294671,POINT (-118.482707294671 34.0001296027388),"(34.0001296027388, -118.482707294671)","LINESTRING (-118.483130320039 34.0005517219194, -118.482284273225 33.9997074817434)",5510803214712008-11-10
1,10281,MU,MUNICIPAL,WANR1,W,1999/06/02,,2014/05/21,2014/03/24,0,0,0.00,2014/06/26,8505,OCEAN AVE,400BLK OCEAN AVE,,90403,,,,,,,6018351850512014-05-21
1,38212,FY,STATE FREEWAY,WANR5,W,2006/07/01,,2019/07/18,2019/05/20,755,564740,3684.40,2019/07/30,17093,SANTA MONICA FWY,1700BLK SANTA MONICA FWY,,90404,,,,,,,60281911709312019-07-18
3,71693,DX,DUPLEX,WASF2,W,2003/12/19,,2016/05/02,2016/03/02,70,52360,344.92,2016/05/06,11251,GRANT ST,600BLK GRANT ST,odd,90405,060377020023001,34.0099852399647,-118.482967072549,POINT (-118.482967072549 34.0099852399647),"(34.0099852399647, -118.482967072549)","LINESTRING (-118.483371563575 34.009748909924, -118.482562579577 34.0102215684545)",50293031125112016-05-02
6,78640,CO,COMMERCIAL,WANR3,W,2012/04/11,,2017/08/21,2017/06/20,6,4488,25.62,2017/08/25,13587,LINCOLN BLVD,2600BLK LINCOLN BLVD,,90405,,,,,,,45724561358712017-08-21
1,36693,MX,MULTI UNIT DWELLING,WAMF3,W,2006/07/01,,2010/05/17,2010/03/16,96,71808,218.40,2010/05/27,3883,CENTINELA AVE,2600BLK CENTINELA AVE,,90405,060377023001007,,,,,,3304131388312010-05-17
3,82180,SF,SINGLE FAMILY,WASF2,W,2014/06/25,2017/08/31,2017/01/10,2016/11/10,70,52360,344.92,2017/01/13,12355,GEORGINA AVE,1300BLK GEORGINA AVE,odd,90402,060377013041003,34.0385118661552,-118.503409462622,POINT (-118.503409462622 34.0385118661552),"(34.0385118661552, -118.503409462622)","LINESTRING (-118.503771591587 34.038112105547, -118.50376683768 34.0381178862094, -118.503762348512 34.0381253696737, -118.503756412404 34.0381321090953, -118.503751924317 34.0381395925546, -118.503746283484 34.0381460918362, -118.503741500119 34.0381538154347, -118.503735859284 34.0381603147158, -118.503730218453 34.0381668148981, -118.50372543508 34.0381745375945, -118.503719794247 34.0381810377763, -118.503713858132 34.0381877771958, -118.503709370038 34.0381952606536, -118.503703729203 34.0382017608347, -118.503697793085 34.0382085002534, -118.503693303906 34.0382159837152, -118.503687367786 34.0382227231334, -118.503681726947 34.0382292233135, -118.503675790825 34.0382359627311, -118.503670149979 34.0382424620091, -118.503665366601 34.0382501856047, -118.503659725759 34.0382566857838, -118.503653789633 34.0382634252003, -118.503648148784 34.0382699244773, -118.503642212662 34.0382766647948, -118.503636571811 34.0382831640713, -118.503631788428 34.0382908876655, -118.503625852297 34.0382976270807, -118.503620211449 34.0383041272579, -118.503614275316 34.0383108666726, -118.503608634461 34.0383173659477, -118.503602698332 34.0383241062633, -118.503596762197 34.0383308456771, -118.503591121338 34.0383373449515, -118.503585185207 34.0383440852662, -118.503579249069 34.0383508246792, -118.503573608208 34.0383573239527, -118.503567672073 34.0383640642666, -118.503561735932 34.0383708036787, -118.503556095074 34.0383773038529, -118.503550158931 34.0383840432645, -118.503544222788 34.0383907826757, -118.503538286643 34.0383975220866, -118.503532646864 34.0384040222553, -118.503525557976 34.0384097783874, -118.503519621828 34.0384165177974, -118.50351368568 34.0384232572071, -118.503508044814 34.0384297573791, -118.503502108664 34.0384364967883, -118.503495019771 34.0384422529186, -118.503489083619 34.0384489923272, -118.503483147471 34.0384557326369, -118.503477506596 34.038462231906, -118.503471570441 34.0384689713137, -118.503464482626 34.0384747274377, -118.503458546474 34.0384814677463, -118.503452610316 34.038488207153, -118.503445521416 34.0384939632805, -118.503439880535 34.0385004625478, -118.503433944379 34.0385072028551, -118.503426856559 34.038512958977, -118.503420920396 34.0385196983822, -118.503414984232 34.0385264377871, -118.503407895326 34.0385321939123, -118.50340195916 34.0385389333166, -118.503394870252 34.0385446894411, -118.503389229369 34.0385511896076, -118.503382141541 34.0385569457268, -118.503376205372 34.0385636851298, -118.50336911646 34.0385694412527, -118.503363180288 34.0385761806552, -118.503356091374 34.0385819367773, -118.503350155206 34.0385886770806, -118.503343067373 34.0385944331975, -118.503337131198 34.0386011725987, -118.503330042279 34.0386069287193, -118.503324106102 34.0386136681198, -118.503317017182 34.0386194242397, -118.503309929344 34.0386251803547, -118.503303993164 34.0386319197542, -118.503297199521 34.0386374357345, -118.50329011168 34.0386431918484, -118.503284175502 34.0386499321484, -118.503277086576 34.038655688266, -118.503269997649 34.0386614443832, -118.503264061463 34.0386681837807, -118.503256973618 34.0386739398926, -118.503249884688 34.0386796960086, -118.503242795757 34.0386854521241, -118.503236859567 34.0386921915204, -118.503229771717 34.0386979476307, -118.503222682784 34.0387037037451, -118.503215593849 34.0387094598591, -118.503208505996 34.0387152159681, -118.503202569802 34.0387219553626, -118.503195480864 34.0387277114755, -118.503188391926 34.0387334675879, -118.503181304069 34.0387392236953, -118.503174215128 34.0387449798069, -118.503167126187 34.0387507359181, -118.503160038327 34.0387564920243, -118.503152949384 34.0387622481346, -118.503145860439 34.0387680042445, -118.503138772577 34.0387737603495, -118.503131683631 34.0387795164586, -118.503124594683 34.0387852725672, -118.503117506818 34.038791028671, -118.503110417869 34.0387967847788, -118.503103328918 34.0388025408863, -118.503099490239 34.0388056581717, -118.50309624105 34.0388082969887, -118.503089152098 34.0388140530953, -118.503082063145 34.0388198092015, -118.503074975273 34.0388255653028, -118.503067886318 34.0388313214081, -118.503060798445 34.0388370775086, -118.503053709482 34.0388428327116, -118.503045468865 34.0388476055283, -118.503038379906 34.0388533616319, -118.503031290946 34.0388591177351, -118.503024203068 34.0388648738334, -118.503017114106 34.0388706299358, -118.503002375084 34.0388806785761)",24268431235512017-01-10
6,78640,CO,COMMERCIAL,WANR3,W,2012/04/11,,2019/06/20,2019/04/23,11,8228,53.68,2019/06/26,16919,LINCOLN BLVD,2600BLK LINCOLN BLVD,,90405,,,,,,,45724561691912019-06-20
9,76289,FI,FIRE,WAFI6,W,2017/11/14,,2019/01/15,2018/11/14,0,0,199.49,2019/01/29,16036,OCEAN PARK BLVD,2500BLK OCEAN PARK BLVD,odd,90405,060377023005009,34.0175275888921,-118.458131965668,POINT (-118.458131965668 34.0175275888921),"(34.0175275888921, -118.458131965668)","LINESTRING (-118.458430842155 34.0173560324437, -118.457833088282 34.0176991444127)",55079091603612019-01-15
1,39739,CO,COMMERCIAL,WANR2,W,2006/07/01,,2015/08/06,2015/06/08,27,20196,104.76,2015/08/20,10081,PALISADES BEACH RD,200BLK PALISADES BEACH RD,,90402,060377013043023,,,,,,1006111008112015-08-06
8,19576,SF,SINGLE FAMILY,WASF1,W,1991/12/05,,2014/10/06,2014/08/06,14,10472,35.00,2014/10/21,9016,LINDA LN,3000BLK LINDA LN,,90405,060377022024010,,,,,,4375838901612014-10-06
3,26625,FI,FIRE,WAFI6,W,1995/03/22,,2008/11/11,2008/09/11,0,0,181.60,2008/11/29,1906,14TH ST,1100BLK 14TH ST,even,90403,060377015012007,34.0274651590795,-118.489652035615,POINT (-118.489652035615 34.0274651590795),"(34.0274651590795, -118.489652035615)","LINESTRING (-118.490455986135 34.028154788743, -118.490342226006 34.0280571672447, -118.488965303578 34.0268761041855, -118.488848090777 34.0267755301302)",5581803190612008-11-11
2,68447,FI,FIRE,WAFI6,W,2001/07/02,,2011/03/15,2011/01/10,0,0,127.08,2011/03/31,4865,3RD ST,1200BLK 3RD ST,,90401,,,,,,,5502862486512011-03-15
1,63138,CO,COMMERCIAL,WANR3,W,1988/03/30,,2008/09/23,2008/07/24,199,148852,415.46,2008/10/02,1756,LINCOLN BLVD,1800BLK LINCOLN BLVD,odd,90404,,34.013054120171,-118.48384792823,POINT (-118.48384792823 34.013054120171),"(34.013054120171, -118.48384792823)","LINESTRING (-118.484736434261 34.0138160230223, -118.484660414032 34.0137510985606, -118.483092907661 34.0124064336879, -118.482959596528 34.0122920826706)",2717771175612008-09-23
1,10281,CL,CITY LANDSCAPE,WANR1,W,2003/05/30,,2018/05/09,2018/03/12,2,1496,8.96,2018/05/15,14822,26TH ST,400BLK 26TH ST,,90402,,,,,,,18394211482212018-05-09
1,10281,CL,CITY LANDSCAPE,WANR2,W,2009/01/23,,2016/02/08,2015/12/09,1,748,3.88,2016/02/16,10809,2ND ST,1300BLK 2ND ST,,90401,,,,,,,100010411080912016-02-08
9,66692,OC,OUTSIDE CITY,WASF2,W,2002/07/19,2011/04/18,2010/04/07,2010/02/08,66,49368,202.80,2010/04/27,3739,BRISTOL AVE,700BLK BRISTOL AVE,,90049,,,,,,,1814789373912010-04-07
3,63460,CO,COMMERCIAL,WANR3,W,1991/04/08,,2008/09/08,2008/07/10,49,36652,83.11,2008/09/18,1704,BROADWAY,100BLK BROADWAY,odd,90401,,34.0131472547658,-118.495955628471,POINT (-118.495955628471 34.0131472547658),"(34.0131472547658, -118.495955628471)","LINESTRING (-118.496438125536 34.0127553897323, -118.495473126891 34.0135391178778)",145813170412008-09-08
1,10281,CL,CITY LANDSCAPE,WANR2,W,2009/01/23,,2017/06/09,2017/04/12,6,4488,25.62,2017/06/22,13180,2ND ST,1200BLK 2ND ST,,90401,,,,,,,100010211318012017-06-09
15,81489,SF,SINGLE FAMILY,WASF3,W,2013/09/13,,2017/10/04,2017/08/03,30,22440,114.14,2017/10/11,13803,BERKELEY ST,1000BLK BERKELEY ST,odd,90403,060377016011002,34.0421190983872,-118.475633416862,POINT (-118.475633416862 34.0421190983872),"(34.0421190983872, -118.475633416862)","LINESTRING (-118.476252098522 34.0426473949723, -118.475014743014 34.0415907986464)",163236151380312017-10-04
4,14747,FI,FIRE,WAFI7,W,1981/04/15,,2016/07/12,2016/05/11,0,0,350.20,2016/07/29,11607,3RD ST,1300BLK 3RD ST,,90401,,,,,,,55011041160712016-07-12
1,10281,CL,CITY LANDSCAPE,WANR4,W,2006/07/01,,2008/06/26,2008/04/29,88,65824,138.29,2008/07/03,1437,4TH ST,100BLK 4TH ST,,90402,,,,,,,2623761143712008-06-26
5,72772,CO,COMMERCIAL,WANR1,W,2008/04/14,2010/10/31,2008/09/08,2008/07/09,15,11220,26.28,2008/09/18,1703,MAIN ST,2400BLK MAIN ST,odd,90405,,34.0036265067466,-118.485213686593,POINT (-118.485213686593 34.0036265067466),"(34.0036265067466, -118.485213686593)","LINESTRING (-118.485617783497 34.0040294718829, -118.484809593232 34.003223539921)",4835655170312008-09-08
3,69227,SF,SINGLE FAMILY,WASF1,W,2006/07/01,2017/01/11,2012/10/03,2012/08/06,27,20196,81.47,2012/10/17,6343,LINDA LN,3000BLK LINDA LN,,90405,060377022024012,,,,,,4377033634312012-10-03
6,12909,OC,OUTSIDE CITY,WASF1,W,2014/09/09,,2015/07/13,2015/05/13,2,1496,5.46,2015/07/30,10032,MONTANA AVE,12700BLK MONTANA AVE,,90403,,,,,,,18155861003212015-07-13
4,11803,CO,COMMERCIAL,WANR4,W,2018/08/02,,2019/04/04,2019/02/04,0,0,0.00,2019/04/10,16422,AIRPORT AVE,2800BLK AIRPORT AVE,,90405,,,,,,,60824941642212019-04-04
2,36231,FI,FIRE,WAFI6,W,1979/10/17,,2019/10/09,2019/08/08,0,0,217.44,2019/10/18,17438,PALISADES BEACH RD,700BLK PALISADES BEACH RD,,90402,,,,,,,55153021743812019-10-09
4,25178,CO,COMMERCIAL,WANR4,W,1992/05/14,,2016/07/05,2016/05/03,2,1496,8.14,2016/07/12,11515,3RD ST,1400BLK 3RD ST,,90401,,,,,,,2278241151512016-07-05
7,26137,FX,FOURPLEX,WAMF3,W,1996/11/26,,2008/11/07,2008/09/10,62,46376,172.00,2008/11/21,1893,CALIFORNIA AVE,1100BLK CALIFORNIA AVE,odd,90403,060377015013001,34.0262368838645,-118.492821751201,POINT (-118.492821751201 34.0262368838645),"(34.0262368838645, -118.492821751201)","LINESTRING (-118.49329507886 34.0258553343022, -118.493204438256 34.0259270135049, -118.492438349366 34.0265471409852, -118.492349450269 34.0266193236104)",710077189312008-11-07
1,59116,FI,FIRE,WAFI6,W,1986/10/28,,2017/09/11,2017/07/11,0,0,189.99,2017/09/19,13649,SANTA MONICA BLVD,3100BLK SANTA MONICA BLVD,even,90404,060377017011001,34.0375059032922,-118.469129809967,POINT (-118.469129809967 34.0375059032922),"(34.0375059032922, -118.469129809967)","LINESTRING (-118.469602789309 34.0371239968303, -118.469530996342 34.0371822565523, -118.468725363205 34.0378321787786, -118.468656818181 34.0378878009968)",55770011364912017-09-11
9,44888,FX,FOURPLEX,WAMF2,W,1997/06/13,2008/11/17,2008/05/08,2008/03/12,48,35904,108.98,2008/05/29,1263,MARINE ST,700BLK MARINE ST,even,90405,,34.0031523025449,-118.472257865715,POINT (-118.472257865715 34.0031523025449),"(34.0031523025449, -118.472257865715)","LINESTRING (-118.472389412776 34.0030752437249, -118.472126318744 34.0032293610206)",4629469126312008-05-08
1,10281,CL,CITY LANDSCAPE,WANR2,W,2009/01/23,,2017/04/12,2017/02/08,6,4488,25.62,2017/04/24,12830,2ND ST,1400BLK 2ND ST,,90401,,,,,,,100010611283012017-04-12
10,124404,SF,SINGLE FAMILY,WASF3,W,2016/03/07,,2017/10/05,2017/08/07,107,80036,612.06,2017/10/11,13806,17TH ST,500BLK 17TH ST,odd,90402,060377012015013,34.036845488773,-118.495087483619,POINT (-118.495087483619 34.036845488773),"(34.036845488773, -118.495087483619)","LINESTRING (-118.495534560665 34.0372271281901, -118.49464041065 34.0364638477072)",222722101380612017-10-05
3,81733,SF,SINGLE FAMILY,WASF3,W,2013/12/10,,2017/09/11,2017/07/11,24,17952,87.14,2017/09/19,13650,CENTINELA AVE,1000BLK CENTINELA AVE,odd,90403,060377016011008,34.0435378287183,-118.47396794356,POINT (-118.47396794356 34.0435378287183),"(34.0435378287183, -118.47396794356)","LINESTRING (-118.474556226836 34.0440409142998, -118.473379667358 34.0430347402827)",18247831365012017-09-11
3,45652,SF,SINGLE FAMILY,,W,1993/09/23,,2015/12/01,2015/10/01,0,0,0.00,2015/12/04,10492,ASHLAND AVE,1400BLK ASHLAND AVE,even,90405,060377022024007,34.0084507008947,-118.467482485902,POINT (-118.467482485902 34.0084507008947),"(34.0084507008947, -118.467482485902)","LINESTRING (-118.467830795566 34.008247586377, -118.467134174885 34.008653814211)",43020331049212015-12-01
1,43042,SF,SINGLE FAMILY,WASF1,W,2006/07/01,,2017/10/05,2017/08/07,10,7480,30.10,2017/10/11,13807,16TH ST,400BLK 16TH ST,odd,90402,060377012015002,34.0373087618011,-118.497471534866,POINT (-118.497471534866 34.0373087618011),"(34.0373087618011, -118.497471534866)","LINESTRING (-118.498396832291 34.0380985779914, -118.496546254906 34.0365189385518)",23054311380712017-10-05
7,81881,SF,SINGLE FAMILY,WASF2,W,2014/01/27,2017/05/25,2014/11/19,2014/09/18,31,23188,98.75,2014/11/25,9143,GEORGINA AVE,700BLK GEORGINA AVE,even,90402,060377013041047,34.031640840928,-118.506514655312,POINT (-118.506514655312 34.031640840928),"(34.031640840928, -118.506514655312)","LINESTRING (-118.506908525829 34.031175103913, -118.506822478239 34.0312718593883, -118.506817990794 34.0312793429588, -118.506812350667 34.0312858432828, -118.506806415289 34.0312925828518, -118.506800479911 34.0312993224206, -118.506794839781 34.0313058227438, -118.5067889044 34.0313125623119, -118.506782969019 34.0313193018798, -118.506775880955 34.0313250582006, -118.506770240821 34.0313315585226, -118.506764305437 34.0313382980895, -118.506758370052 34.0313450376562, -118.506752729916 34.0313515379774, -118.506746794529 34.0313582775436, -118.506740859141 34.0313650171094, -118.506735219002 34.0313715174298, -118.506729283612 34.0313782569951, -118.506723348221 34.0313849965601, -118.506717708079 34.0313914968796, -118.506711772687 34.031398236444, -118.506705837293 34.0314049760082, -118.506700197148 34.0314114763269, -118.506694261753 34.0314182158905, -118.506688326362 34.0314249563553, -118.506682687292 34.0314314557672, -118.506676751894 34.0314381953299, -118.5066708165 34.0314449357939, -118.506665176345 34.0314514352095, -118.506659240944 34.0314581747713, -118.506653305547 34.0314649152344, -118.506647665389 34.0314714146492, -118.506641729991 34.0314781551117, -118.506636089831 34.031484654526, -118.506630154425 34.0314913940865, -118.506625370623 34.031499117801, -118.506619731544 34.03150561721, -118.50661379614 34.0315123576711, -118.506607860731 34.0315190972305, -118.506602220566 34.0315255966432, -118.50659628516 34.0315323371035, -118.506590644992 34.0315388365157, -118.506584709585 34.0315455769754, -118.506579069416 34.0315520763871, -118.506573134001 34.0315588159447, -118.50656835019 34.031566539657, -118.506562711101 34.0315730390633, -118.506556775689 34.0315797795217, -118.506551135515 34.031586278932, -118.506545200101 34.0315930193899, -118.506539559926 34.0315995187997, -118.506533624504 34.0316062583554, -118.506529135933 34.03161374192, -118.506523200509 34.0316204814752, -118.50651726509 34.0316272219317, -118.506511625993 34.0316337213357, -118.506505690573 34.0316404617916, -118.506501201992 34.0316479444536, -118.506495266569 34.031654684909, -118.506489626386 34.0316611843165, -118.506483690955 34.0316679238698, -118.506478050776 34.0316744241782, -118.506473268033 34.0316821478823, -118.506467627846 34.0316886472888, -118.506461692412 34.031695386841, -118.506456052229 34.0317018871484, -118.506451269482 34.0317096108516, -118.506445629292 34.031716110257, -118.506439693854 34.0317228498082, -118.506434053668 34.0317293501146, -118.506429566164 34.031736833671, -118.506423630724 34.0317435732214, -118.506417990534 34.0317500735271, -118.506412055092 34.0317568130769, -118.506407567585 34.0317642966324, -118.506401632141 34.0317710361818, -118.506395991948 34.0317775364864, -118.506391208103 34.0317852592903, -118.506385567908 34.0317917595945, -118.50637992879 34.0317982589923, -118.506375144948 34.0318059826971, -118.506369504745 34.031812482099, -118.5063635693 34.031819222548, -118.50635908178 34.0318267052003, -118.50635344158 34.031833205503, -118.506347506127 34.0318399450497, -118.506343018609 34.0318474286029, -118.506337083154 34.031854168149, -118.50633144295 34.0318606684507, -118.50632695543 34.0318681520033, -118.506321019972 34.0318748915487, -118.506316531368 34.0318823751054, -118.506310891155 34.0318888745046, -118.5063049557 34.0318956149508, -118.506300468176 34.0319030985024, -118.506294827961 34.0319095979008, -118.506290045187 34.0319173215978, -118.50628440497 34.0319238209958, -118.506278764758 34.031930321295, -118.506273981977 34.0319380440897, -118.506268341762 34.0319445443885, -118.506263854232 34.0319520279388, -118.506258214011 34.0319585273355, -118.506253430148 34.0319662510355, -118.506247789925 34.0319727504318, -118.506242149707 34.0319792507294, -118.506237366925 34.0319869744242, -118.506231726699 34.0319934738198, -118.506227239163 34.0320009573687, -118.506221598941 34.0320074576653, -118.506213833175 34.0320195221495, -118.506140603959 34.0321173809638)",2600467914312014-11-19
