Incident Number,Highest Offense Description,Highest Offense Code,Family Violence,Occurred Date Time,Occurred Date,Occurred Time,Report Date Time,Report Date,Report Time,Location Type,Address,Zip Code,Council District,APD Sector,APD District,PRA,Census Tract,Clearance Status,Clearance Date,UCR Category,Category Description,X-coordinate,Y-coordinate,Latitude,Longitude,Location
20191371682,INDECENT EXPOSURE,1706,N,05/17/2019 03:00:00 AM,05/17/2019,300,05/17/2019 06:27:00 PM,05/17/2019,1827,RESIDENCE / HOME,3801 BERKMAN DR,78723,9,BA,4,900,3.06,N,06/17/2019,,,3128116,3128116,30.29090128,-97.69844807,"(30.29090128, -97.69844807)"
2017100889,ASSAULT BY CONTACT,902,Y,01/10/2017 02:30:00 AM,01/10/2017,230,01/10/2017 01:03:00 PM,01/10/2017,1303,RESIDENCE / HOME,3226 W SLAUGHTER LN,78748,5,FR,1,99,,N,03/15/2017,,,3082850,3082850,30.18153149,-97.84472743,"(30.18153149, -97.84472743)"
20141891836,RAPE,200,Y,07/05/2014 01:30:00 AM,07/05/2014,130,07/08/2014 09:51:00 PM,07/08/2014,2151,RESIDENCE / HOME,500 BLOCK KEMP ST,78741,3,HE,3,443,23.17,O,07/31/2014,11A,Rape,0,0,,,
20111141811,FAMILY DISTURBANCE,3400,N,04/24/2011 09:30:00 PM,04/24/2011,2130,04/24/2011 09:30:00 PM,04/24/2011,2130,RESIDENCE / HOME,12528 SKY HARBOR DR,78617,2,HE,7,609,,,,,,3151763,3151763,30.16824803,-97.62694225,"(30.16824803, -97.62694225)"
20071361984,DISTURBANCE - OTHER,3401,N,05/16/2007 09:30:00 PM,05/16/2007,2130,05/17/2007 06:29:00 PM,05/17/2007,1829,GAS / SERVICE STATIONS,3201 N LAMAR BLVD,78705,9,BA,3,345,,,,,,3113324,3113324,30.3015182,-97.74504344,"(30.3015182, -97.74504344)"
20191621783,FAMILY DISTURBANCE,3400,N,06/11/2019 10:30:00 PM,06/11/2019,2230,06/11/2019 10:30:00 PM,06/11/2019,2230,RESIDENCE / HOME,8405 OLD BEE CAVES RD,78735,8,DA,6,59,19.08,N,06/21/2019,,,3068860,3068860,30.25122265,-97.8872501,"(30.25122265, -97.8872501)"
20191601234,FAMILY DISTURBANCE,3400,N,06/09/2019 04:58:00 PM,06/09/2019,1658,06/09/2019 06:13:00 PM,06/09/2019,1813,RESIDENCE / HOME,5216 MARYMOUNT DR,78723,1,ID,4,298,21.07,N,06/17/2019,,,3132969,3132969,30.29837171,-97.68286228,"(30.29837171, -97.68286228)"
20131101613,BURGLARY OF RESIDENCE,500,N,04/20/2013 09:22:00 PM,04/20/2013,2122,04/20/2013 09:22:00 PM,04/20/2013,2122,RESIDENCE / HOME,7610 CAMERON RD,78752,4,ID,1,265,,N,04/27/2013,220,Burglary,3130949,3130949,30.33173988,-97.6883503,"(30.33173988, -97.6883503)"
20162481786,AGG ASLT STRANGLE/SUFFOCATE,410,Y,09/04/2016 11:57:00 PM,09/04/2016,2357,09/05/2016 01:43:00 AM,09/05/2016,143,RESIDENCE / HOME,8028 GESSNER DR,78753,4,ED,1,592,,N,09/07/2016,13A,Aggravated Assault,3126402,3126402,30.3442961,-97.70242482,"(30.3442961, -97.70242482)"
20182290785,INVASIVE VISUAL RECORDING,2609,N,05/01/2017 12:01:00 AM,05/01/2017,1,08/17/2018 12:23:00 PM,08/17/2018,1223,RESIDENCE / HOME,2100 BLOCK E WILLIAM CANNON DR,78744,2,FR,8,516,24.19,N,09/12/2018,,,0,0,,,
20065058789,BURGLARY OF VEHICLE,601,N,11/06/2006 03:26:00 PM,11/06/2006,1526,11/06/2006 03:26:00 PM,11/06/2006,1526,RESIDENCE / HOME,2107 BRUNSWICK DR,78723,1,ID,3,294,,,11/20/2006,23F,Theft,3132071,3132071,30.31552266,-97.68523795,"(30.31552266, -97.68523795)"
20045029424,THEFT FROM AUTO,603,N,06/22/2004 04:12:00 PM,06/22/2004,1612,06/22/2004 04:12:00 PM,06/22/2004,1612,STREETS / HWY / ROAD / ALLEY,9414 MOUNTAIN QUAIL RD,78758,4,ED,2,236,,,11/01/2004,23F,Theft,3123758,3123758,30.37071917,-97.71009054,"(30.37071917, -97.71009054)"
20142031122,BURGLARY OF RESIDENCE,500,N,07/22/2014 03:15:00 PM,07/22/2014,1515,07/22/2014 03:15:00 PM,07/22/2014,1515,RESIDENCE / HOME,5101 PEPPER LN,78744,2,FR,5,493,,N,07/30/2014,220,Burglary,3111818,3111818,30.20119911,-97.75249962,"(30.20119911, -97.75249962)"
20173000532,DATING DISTURBANCE,2400,N,10/27/2017 08:35:00 AM,10/27/2017,835,10/27/2017 08:35:00 AM,10/27/2017,835,RESIDENCE / HOME,4700 E RIVERSIDE DR,78741,3,HE,3,442,,,,,,3122188,3122188,30.23289806,-97.71880686,"(30.23289806, -97.71880686)"
20115040543,FAILURE TO REG AS SEX OFFENDER,1799,N,08/24/2011 07:00:00 AM,08/24/2011,700,08/24/2011 08:00:00 AM,08/24/2011,800,RESIDENCE / HOME,4700 BLOCK SARA DR,78721,3,CH,5,397,,C,08/25/2011,,,0,0,,,
20103570356,BURGLARY NON RESIDENCE,502,N,12/23/2010 05:30:00 AM,12/23/2010,530,12/23/2010 05:53:00 AM,12/23/2010,553,COMMERCIAL / OFFICE BUILDING,9916 BRODIE LN,78749,8,DA,7,89,,N,12/28/2010,220,Burglary,3081278,3081278,30.1847948,-97.84961991,"(30.1847948, -97.84961991)"
20065029232,HARASSMENT,2703,N,06/06/2006 09:00:00 AM,06/06/2006,900,06/06/2006 01:03:00 PM,06/06/2006,1303,COMMERCIAL / OFFICE BUILDING,810 W 10TH ST,78701,9,GE,1,373,,,06/08/2006,,,3111956,3111956,30.27458992,-97.75010026,"(30.27458992, -97.75010026)"
20195024977,FRAUD - OTHER,1199,N,06/14/2019 12:00:00 PM,06/14/2019,1200,06/18/2019 04:21:00 PM,06/18/2019,1621,COMMERCIAL / OFFICE BUILDING,13000 N IH 35 NB,78753,7,ED,6,206,18.39,N,06/20/2019,,,3134927,3134927,30.41399879,-97.67346959,"(30.41399879, -97.67346959)"
20191661226,ASSAULT BY CONTACT FAM/DATING,902,Y,06/15/2019 05:10:00 PM,06/15/2019,1710,06/15/2019 05:10:00 PM,06/15/2019,1710,RESIDENCE / HOME,2211 MELISSA OAKS LN,78744,5,FR,7,543,24.25,N,06/17/2019,,,3103837,3103837,30.15818322,-97.77890736,"(30.15818322, -97.77890736)"
20191661224,FAMILY DISTURBANCE,3400,N,06/15/2019 04:35:00 PM,06/15/2019,1635,06/15/2019 04:35:00 PM,06/15/2019,1635,RESIDENCE / HOME,1500 E PARMER LN,78753,7,ED,6,206,18.39,N,06/21/2019,,,3142154,3142154,30.38978843,-97.65120925,"(30.38978843, -97.65120925)"
20173481241,FORCED SODOMY,1716,Y,12/13/2017 05:30:00 PM,12/13/2017,1730,12/14/2017 10:29:00 PM,12/14/2017,2229,STREETS / HWY / ROAD / ALLEY,MONTOPOL00 BLOCK TO BASTROP NB RAMP / MONTOPOLIS DR,78741,3,HE,5,444,,C,02/28/2018,11B,Rape,0,0,,,
20191601308,THEFT BY SHOPLIFTING,607,N,06/09/2019 05:48:00 PM,06/09/2019,1748,06/09/2019 09:20:00 PM,06/09/2019,2120,GROCERY / SUPERMARKET,180 E 51ST ST,78751,9,ID,6,653,3.05,N,06/19/2019,23C,Theft,3120336,3120336,30.31557885,-97.72243763,"(30.31557885, -97.72243763)"
2008340494,DATING DISTURBANCE,2400,N,02/03/2008 04:57:00 AM,02/03/2008,457,02/03/2008 04:57:00 AM,02/03/2008,457,RESIDENCE / HOME,8309 ROBIN CT,78758,4,ED,2,249,,N,04/23/2008,,,3124362,3124362,30.35321112,-97.7086512,"(30.35321112, -97.7086512)"
20151492341,DISTURBANCE - OTHER,3401,N,05/30/2015 12:01:00 AM,05/30/2015,1,05/30/2015 12:36:00 AM,05/30/2015,36,RESIDENCE / HOME,8801 BRIDGEPORT DR,78758,4,ED,2,249,,N,06/04/2015,,,3126547,3126547,30.35750857,-97.70160456,"(30.35750857, -97.70160456)"
20191580855,BURGLARY NON RESIDENCE,502,N,06/07/2019 11:50:00 AM,06/07/2019,1150,06/07/2019 11:50:00 AM,06/07/2019,1150,RENTAL STORAGE FACILITY,1000 E 50TH ST,78751,9,BA,5,321,3.04,N,06/21/2019,220,Burglary,3123646,3123646,30.30979019,-97.71210185,"(30.30979019, -97.71210185)"
20172640498,VIOL STATE LAW - OTHER,3399,N,09/21/2017 09:31:00 AM,09/21/2017,931,09/21/2017 09:31:00 AM,09/21/2017,931,STREETS / HWY / ROAD / ALLEY,2600 SPIRIT OF TEXAS DR,78719,2,AP,D,499,,C,09/21/2017,,,3139335,3139335,30.21396914,-97.66501839,"(30.21396914, -97.66501839)"
20075038232,THEFT,600,N,07/23/2007 11:08:00 PM,07/23/2007,2308,07/23/2007 11:12:00 PM,07/23/2007,2312,CONVENIENCE STORE,3906 S CONGRESS AVE,78704,3,DA,2,474,,,07/25/2007,23H,Theft,3108037,3108037,30.22402698,-97.76386433,"(30.22402698, -97.76386433)"
20181921950,INJURY DISABLED INDIVIDUAL,2013,N,07/11/2018 08:00:00 PM,07/11/2018,2000,07/12/2018 12:37:00 AM,07/12/2018,37,DRUG STORE / DR. OFFICE / HOSPITAL,4100 BLOCK GUADALUPE ST,78751,9,BA,5,330,,N,07/12/2018,,,3116281,3116281,30.30698308,-97.73552377,"(30.30698308, -97.73552377)"
2007881036,FAMILY DISTURBANCE,3400,N,03/29/2007 01:22:00 PM,03/29/2007,1322,03/29/2007 01:22:00 PM,03/29/2007,1322,RESIDENCE / HOME,2215 E 51ST ST,78723,9,BA,4,900,,,,,,3130786,3130786,30.29975974,-97.6897434,"(30.29975974, -97.6897434)"
20191701335,EVADING / FOOT,2723,N,06/19/2019 06:43:00 PM,06/19/2019,1843,06/19/2019 06:59:00 PM,06/19/2019,1859,PARKING LOTS / GARAGE,7610 CAMERON RD,78752,4,ID,1,265,18.12,C,06/19/2019,,,3130949,3130949,30.33173988,-97.6883503,"(30.33173988, -97.6883503)"
20191661570,AGG ASLT STRANGLE/SUFFOCATE,410,Y,06/15/2019 10:29:00 PM,06/15/2019,2229,06/15/2019 10:29:00 PM,06/15/2019,2229,RESIDENCE / HOME,4646 MUELLER BLVD,78723,9,BA,4,900,3.06,N,06/21/2019,13A,Aggravated Assault,3125315,3125315,30.29986863,-97.70708128,"(30.29986863, -97.70708128)"
20195024796,THEFT,600,N,06/03/2019 12:00:00 PM,06/03/2019,1200,06/17/2019 03:28:00 PM,06/17/2019,1528,RESIDENCE / HOME,7030 ED BLUESTEIN BLVD SVRD SB,78723,1,CH,4,299,21.08,,,23H,Theft,3139117,3139117,30.31299247,-97.66297126,"(30.31299247, -97.66297126)"
2003921411336,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,05/21/2003 05:41:00 PM,05/21/2003,1741,05/21/2003 05:41:00 PM,05/21/2003,1741,RESIDENCE / HOME,12166 METRIC BLVD,78758,7,AD,3,203,,C,06/10/2003,,,3127301,3127301,30.4067901,-97.69786669,"(30.4067901, -97.69786669)"
20135011351,BURGLARY OF VEHICLE,601,N,03/16/2013 08:30:00 PM,03/16/2013,2030,03/16/2013 09:36:00 PM,03/16/2013,2136,PARKING LOTS / GARAGE,1144 GUNTER ST,78721,3,CH,4,425,,N,03/18/2013,23F,Theft,3129054,3129054,30.2717716,-97.69599798,"(30.2717716, -97.69599798)"
20082410964,THEFT,600,N,08/28/2008 11:21:00 AM,08/28/2008,1121,08/28/2008 11:21:00 AM,08/28/2008,1121,RESIDENCE / HOME,2001 S IH 35 SRVD NB,,,,,,,O,03/25/2009,23H,Theft,,,,,
20192651434,ROBBERY BY ASSAULT,303,N,09/21/2019 02:00:00 AM,09/21/2019,200,09/22/2019 07:38:00 PM,09/22/2019,1938,STREETS / HWY / ROAD / ALLEY,DOWNTOWN AUSTIN,,,,,,,N,09/23/2019,120,Robbery,,,,,
20065014693,ASSAULT BY CONTACT,902,N,03/21/2006 04:30:00 PM,03/21/2006,1630,03/22/2006 01:02:00 PM,03/22/2006,1302,TRANSPORTATION (AIR / BUS / TRAIN - TERMINALS),5601 MANCHACA RD,78745,5,DA,4,508,,,03/29/2006,,,3097595,3097595,30.21342923,-97.79721297,"(30.21342923, -97.79721297)"
2005760024,CUSTODY ARREST TRAFFIC WARR,3722,N,03/17/2005 12:13:00 AM,03/17/2005,13,03/17/2005 12:13:00 AM,03/17/2005,13,STREETS / HWY / ROAD / ALLEY,1700 PARKER LN,78741,9,HE,1,456,,C,03/17/2005,,,3117685,3117685,30.2388316,-97.73290981,"(30.2388316, -97.73290981)"
20065002373,CRED CARD ABUSE - OTHER,1106,N,01/13/2006 04:03:00 PM,01/13/2006,1603,01/13/2006 04:03:00 PM,01/13/2006,1603,COMMERCIAL / OFFICE BUILDING,401 CONGRESS AVE,78701,9,GE,2,381,,,02/28/2006,,,3114255,3114255,30.26639981,-97.74303511,"(30.26639981, -97.74303511)"
2014611662,TERRORISTIC THREAT,2704,N,03/02/2014 11:27:00 PM,03/02/2014,2327,03/02/2014 11:27:00 PM,03/02/2014,2327,RESIDENCE / HOME,9400 BLOCK GROUSE MEADOW LN,78758,4,ED,1,238,,N,10/03/2016,,,0,0,,,
20112680393,TERRORISTIC THREAT,2704,N,09/25/2011 03:23:00 AM,09/25/2011,323,09/25/2011 03:23:00 AM,09/25/2011,323,RESIDENCE / HOME,5003 S PLEASANT VALLEY RD,78744,2,FR,5,495,,N,10/04/2011,,,3114767,3114767,30.19800069,-97.74324788,"(30.19800069, -97.74324788)"
20115038132,BURGLARY OF VEHICLE,601,N,08/10/2011 06:15:00 AM,08/10/2011,615,08/10/2011 02:09:00 PM,08/10/2011,1409,RESIDENCE / HOME,6706 TULANE DR,78723,1,ID,3,296,,N,09/01/2011,23F,Theft,3137178,3137178,30.31248532,-97.66913199,"(30.31248532, -97.66913199)"
20135037150,BURGLARY OF VEHICLE,601,N,08/15/2013 12:30:00 AM,08/15/2013,30,08/15/2013 10:24:00 AM,08/15/2013,1024,RESIDENCE / HOME,1904 ALGUNO RD,78757,7,ID,7,276,,N,08/15/2013,23F,Theft,3115750,3115750,30.3352616,-97.73644596,"(30.3352616, -97.73644596)"
20115047832,BURGLARY OF VEHICLE,601,N,10/11/2011 12:15:00 PM,10/11/2011,1215,10/11/2011 01:35:00 PM,10/11/2011,1335,PARKING LOTS / GARAGE,6215 MANCHACA RD,78745,5,DA,4,508,,N,10/12/2011,23F,Theft,3095586,3095586,30.20973957,-97.80367148,"(30.20973957, -97.80367148)"
2011191561,THEFT,600,N,01/19/2011 10:04:00 PM,01/19/2011,2204,01/19/2011 10:04:00 PM,01/19/2011,2204,STREETS / HWY / ROAD / ALLEY,7206 MEADOR AVE,78752,4,ID,1,265,,N,01/24/2011,23H,Theft,3128513,3128513,30.32966959,-97.69613059,"(30.32966959, -97.69613059)"
20095044152,HARASSMENT,2703,N,03/05/2009 09:07:00 PM,03/05/2009,2107,08/05/2009 09:07:00 PM,08/05/2009,2107,RESIDENCE / HOME,2104 ENFIELD RD,78703,10,BA,7,353,,N,08/13/2009,,,3106802,3106802,30.28745824,-97.76608966,"(30.28745824, -97.76608966)"
201811667,AGG ROBBERY/DEADLY WEAPON,300,N,01/01/2018 07:47:00 PM,01/01/2018,1947,01/01/2018 07:47:00 PM,01/01/2018,1947,DEPARTMENT / DISCOUNT STORE,9717 N LAMAR BLVD,78753,4,ED,1,240,,C,01/03/2018,120,Robbery,3128703,3128703,30.36582905,-97.69453919,"(30.36582905, -97.69453919)"
20043131402,ASSAULT BY CONTACT,902,N,11/06/2004 06:56:00 PM,11/06/2004,1856,11/08/2004 06:56:00 PM,11/08/2004,1856,RESIDENCE / HOME,4300 BLOCK EVEREST LN,78727,7,AD,3,192,,,01/17/2005,,,0,0,,,
20043600745,FAMILY DISTURBANCE,3400,N,12/25/2004 02:15:00 PM,12/25/2004,1415,12/25/2004 02:15:00 PM,12/25/2004,1415,RESIDENCE / HOME,3014 W WILLIAM CANNON DR,78745,5,DA,4,504,,N,02/20/2005,,,3089958,3089958,30.21070869,-97.8214677,"(30.21070869, -97.8214677)"
20053260782,THEFT,600,N,11/22/2005 11:15:00 AM,11/22/2005,1115,11/22/2005 11:19:00 AM,11/22/2005,1119,OTHER / UNKNOWN,9900 BLOCK N LAMAR BLVD,78758,4,ED,1,239,,,12/05/2005,23H,Theft,3128887,3128887,30.36879403,-97.69387444,"(30.36879403, -97.69387444)"
20171531412,FAMILY DISTURBANCE,3400,N,06/02/2017 05:52:00 PM,06/02/2017,1752,06/02/2017 05:52:00 PM,06/02/2017,1752,PARKING LOTS / GARAGE,9700 STONELAKE BLVD,78759,7,AD,1,216,,,,,,3114412,3114412,30.38769114,-97.73927866,"(30.38769114, -97.73927866)"
2009531713,POSS OF DRUG PARAPHERNALIA,1818,N,02/22/2009 06:45:00 PM,02/22/2009,1845,02/22/2009 06:45:00 PM,02/22/2009,1845,PARKING LOTS / GARAGE,9700 STONELAKE BLVD,78759,7,AD,1,216,,C,02/24/2009,,,3114412,3114412,30.38769114,-97.73927866,"(30.38769114, -97.73927866)"
20065062646,THEFT,600,N,08/31/2006 11:58:00 AM,08/31/2006,1158,11/28/2006 11:58:00 AM,11/28/2006,1158,RESIDENCE / HOME,12320 ALAMEDA TRACE CIR,78727,6,AD,3,183,,,12/28/2006,23H,Theft,3111272,3111272,30.43002395,-97.74810516,"(30.43002395, -97.74810516)"
20128000173,THEFT,600,N,01/26/2012 06:05:00 PM,01/26/2012,1805,01/26/2012 06:12:00 PM,01/26/2012,1812,RESIDENCE / HOME,2608 E 6TH ST,78702,3,CH,1,419,,N,01/31/2012,23H,Theft,3123814,3123814,30.25850263,-97.71296197,"(30.25850263, -97.71296197)"
20092612513,DISTURBANCE - OTHER,3401,N,09/18/2009 11:42:00 PM,09/18/2009,2342,09/18/2009 11:42:00 PM,09/18/2009,2342,GAS / SERVICE STATIONS,3201 N LAMAR BLVD,78705,9,BA,3,345,,N,09/22/2009,,,3113324,3113324,30.3015182,-97.74504344,"(30.3015182, -97.74504344)"
20081830751,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,06/30/2008 11:30:00 PM,06/30/2008,2330,07/01/2008 10:14:00 AM,07/01/2008,1014,RESIDENCE / HOME,9407 MEADOW VALE,78758,4,ED,2,236,,O,07/08/2008,,,3123249,3123249,30.37067244,-97.71170631,"(30.37067244, -97.71170631)"
20112950895,TERRORISTIC THREAT,2704,N,10/22/2011 12:44:00 PM,10/22/2011,1244,10/22/2011 12:44:00 PM,10/22/2011,1244,RESIDENCE / HOME,1207 E ST JOHNS AVE,78752,4,ID,1,265,,N,10/31/2011,,,3129233,3129233,30.32739609,-97.69390997,"(30.32739609, -97.69390997)"
20202470322,BURGLARY OF VEHICLE,601,N,09/03/2020 08:53:00 AM,09/03/2020,853,09/03/2020 08:53:00 AM,09/03/2020,853,STREETS / HWY / ROAD / ALLEY,E/STASSNEY LN/ S. PLEASANT VALLEY RD,,,,,,,,,23F,Theft,,,,,
20052371838,CRIMINAL MISCHIEF,1400,N,08/25/2005 08:30:00 PM,08/25/2005,2030,08/25/2005 08:30:00 PM,08/25/2005,2030,RESIDENCE / HOME,4301 JINX AVE,78745,5,DA,3,489,20,O,10/28/2005,,,3103723,3103723,30.22563341,-97.77748452,"(30.22563341, -97.77748452)"
2004641576,POSS OF DRUG PARAPHERNALIA,1818,N,03/04/2004 10:00:00 PM,03/04/2004,2200,03/04/2004 10:00:00 PM,03/04/2004,2200,STREETS / HWY / ROAD / ALLEY,600 E BRAKER LN,78753,7,ED,4,221,,,,,,3133787,3133787,30.37769299,-97.67808727,"(30.37769299, -97.67808727)"
20092531961,POSSESSION OF MARIJUANA,1803,N,09/10/2009 08:06:00 PM,09/10/2009,2006,09/10/2009 08:06:00 PM,09/10/2009,2006,PARKING LOTS / GARAGE,9700 STONELAKE BLVD,78759,7,AD,1,216,,C,09/13/2009,,,3114412,3114412,30.38769114,-97.73927866,"(30.38769114, -97.73927866)"
20105056447,THEFT,600,N,10/23/2010 01:00:00 AM,10/23/2010,100,10/23/2010 01:52:00 AM,10/23/2010,152,TRANSPORTATION (AIR / BUS / TRAIN - TERMINALS),300 COMAL ST,78702,3,CH,1,410,,N,11/01/2010,23H,Theft,3119087,3119087,30.26053691,-97.72788327,"(30.26053691, -97.72788327)"
20145051044,FRAUD - OTHER,1199,N,11/18/2014 01:15:00 PM,11/18/2014,1315,11/18/2014 02:18:00 PM,11/18/2014,1418,COMMERCIAL / OFFICE BUILDING,4313 GILLIS ST,78745,5,DA,3,489,,N,11/19/2014,,,3102435,3102435,30.22651187,-97.78154054,"(30.22651187, -97.78154054)"
20143010039,ASSAULT BY CONTACT FAM/DATING,902,Y,10/28/2014 12:37:00 AM,10/28/2014,37,10/28/2014 12:37:00 AM,10/28/2014,37,STREETS / HWY / ROAD / ALLEY,6402 HUNTLEIGH WAY,78725,1,CH,5,398,,N,10/29/2014,,,3140186,3140186,30.28301216,-97.66041292,"(30.28301216, -97.66041292)"
20133551402,ASSAULT WITH INJURY,900,N,12/21/2013 08:35:00 PM,12/21/2013,2035,12/21/2013 08:35:00 PM,12/21/2013,2035,RESIDENCE / HOME,1711 CROWN DR,78745,5,DA,3,489,,N,12/27/2013,,,3100325,3100325,30.22519887,-97.78825779,"(30.22519887, -97.78825779)"
20035002679,BURGLARY OF VEHICLE,601,N,07/14/2003 12:00:00 PM,07/14/2003,1200,07/24/2003 07:07:00 PM,07/24/2003,1907,COMMERCIAL / OFFICE BUILDING,1804 S LAMAR BLVD,78704,5,DA,1,470,,,,23F,Theft,3106808,3106808,30.25023556,-97.76706029,"(30.25023556, -97.76706029)"
2016361694,POSSESSION OF MARIJUANA,1803,N,02/05/2016 08:38:00 PM,02/05/2016,2038,02/05/2016 10:19:00 PM,02/05/2016,2219,STREETS / HWY / ROAD / ALLEY,6014 PALM CIR,78741,3,HE,3,443,,C,02/10/2016,,,3127795,3127795,30.23440096,-97.70100634,"(30.23440096, -97.70100634)"
20182130359,AUTO THEFT,700,N,08/01/2018 07:29:00 AM,08/01/2018,729,08/01/2018 07:29:00 AM,08/01/2018,729,PARKING LOTS / GARAGE,902 ROMERIA DR,78757,7,ID,7,277,,N,08/01/2018,240,Auto Theft,3119511,3119511,30.33090738,-97.72463856,"(30.33090738, -97.72463856)"
20133181005,RAPE,200,Y,07/11/2008 07:00:00 PM,07/11/2008,1900,11/14/2013 02:14:00 PM,11/14/2013,1414,RESIDENCE / HOME,400 BLOCK E WILLIAM CANNON DR,78745,2,FR,4,515,24.02,N,01/17/2014,11A,Rape,0,0,,,
2006591952,ASSAULT W/INJURY-FAM/DATE VIOL,900,N,02/28/2006 09:49:00 PM,02/28/2006,2149,02/28/2006 09:49:00 PM,02/28/2006,2149,RESIDENCE / HOME,1181 GRAHAM ST,78702,1,CH,2,415,,C,03/02/2006,,,3124577,3124577,30.2740198,-97.71012303,"(30.2740198, -97.71012303)"
20122210314,DATING DISTURBANCE,2400,N,08/08/2012 01:30:00 AM,08/08/2012,130,08/08/2012 05:30:00 AM,08/08/2012,530,RESIDENCE / HOME,1700 ULIT AVE,78702,1,CH,3,393,,N,08/20/2012,,,3123864,3123864,30.27916508,-97.71224263,"(30.27916508, -97.71224263)"
20181670916,FAMILY DISTURBANCE,3400,N,06/16/2018 02:41:00 PM,06/16/2018,1441,06/16/2018 02:41:00 PM,06/16/2018,1441,RESIDENCE / HOME,8400 TWIGGY LN,78747,2,FR,7,541,,N,06/22/2018,,,3113563,3113563,30.1574473,-97.74814516,"(30.1574473, -97.74814516)"
20075029128,BURGLARY OF VEHICLE,601,N,06/08/2007 07:45:00 AM,06/08/2007,745,06/08/2007 06:31:00 PM,06/08/2007,1831,PARKING LOTS / GARAGE,6300 BRIDGE POINT PKWY,78730,10,BA,8,23,,,06/11/2007,23F,Theft,3095199,3095199,30.35503937,-97.80108814,"(30.35503937, -97.80108814)"
20131862429,FAMILY DISTURBANCE,3400,N,07/05/2013 10:19:00 PM,07/05/2013,2219,07/05/2013 10:19:00 PM,07/05/2013,2219,RESIDENCE / HOME,1106 S MEADOWS DR,78758,4,ED,1,239,,N,07/08/2013,,,3127873,3127873,30.37658436,-97.69687774,"(30.37658436, -97.69687774)"
20101610503,BURGLARY NON RESIDENCE,502,N,06/09/2010 05:30:00 PM,06/09/2010,1730,06/10/2010 08:27:00 AM,06/10/2010,827,GOVERNMENT / PUBLIC BUILDING,2317 COLUMBUS DR,78746,8,DA,1,449,,N,10/06/2010,220,Burglary,3103571,3103571,30.26527058,-97.7769168,"(30.26527058, -97.7769168)"
20143581310,ASSAULT BY CONTACT FAM/DATING,902,Y,12/24/2014 07:32:00 PM,12/24/2014,1932,12/24/2014 08:59:00 PM,12/24/2014,2059,RESIDENCE / HOME,1100 E OLTORF ST,78704,9,HE,1,478,23,N,12/28/2014,,,3113906,3113906,30.23589625,-97.74495871,"(30.23589625, -97.74495871)"
20161721114,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,06/20/2016 04:34:00 PM,06/20/2016,1634,06/20/2016 04:34:00 PM,06/20/2016,1634,RESIDENCE / HOME,9615 TEASDALE TER,78753,4,ED,7,241,,C,06/20/2016,,,3133694,3133694,30.35748426,-97.67893855,"(30.35748426, -97.67893855)"
20045003883,BURGLARY OF VEHICLE,601,N,01/23/2004 05:15:00 PM,01/23/2004,1715,01/26/2004 07:57:00 AM,01/26/2004,757,PARKING LOTS / GARAGE,1421 W WELLS BRANCH PKWY,78660,7,ED,6,174,,,03/01/2004,23F,Theft,3137781,3137781,30.43955903,-97.66370492,"(30.43955903, -97.66370492)"
20135029258,DEBIT CARD ABUSE,1108,N,06/28/2013 12:00:00 PM,06/28/2013,1200,06/29/2013 02:35:00 PM,06/29/2013,1435,RESIDENCE / HOME,6212 CROW LN,78745,2,FR,4,515,,N,07/02/2013,,,3105649,3105649,30.1973139,-97.77213563,"(30.1973139, -97.77213563)"
20132051899,VIOL CITY ORDINANCE - OTHER,3299,N,07/24/2013 10:05:00 PM,07/24/2013,2205,07/24/2013 10:05:00 PM,07/24/2013,2205,STREETS / HWY / ROAD / ALLEY,5600 BLOCK E MARTIN LUTHER KING JR BLVD,78723,1,CH,4,324,,C,08/13/2013,,,3137123,3137123,30.28672986,-97.67001719,"(30.28672986, -97.67001719)"
2004951017,THEFT,600,N,04/04/2004 03:15:00 PM,04/04/2004,1515,04/04/2004 03:51:00 PM,04/04/2004,1551,COMMERCIAL / OFFICE BUILDING,4413 GUADALUPE ST,78751,9,BA,5,331,,,05/12/2004,23H,Theft,3117128,3117128,30.31052141,-97.73274359,"(30.31052141, -97.73274359)"
20035020711,BURGLARY OF VEHICLE,601,N,11/04/2003 08:00:00 AM,11/04/2003,800,11/05/2003 08:27:00 AM,11/05/2003,827,PARKING LOTS / GARAGE,3115 HELMS ST,78705,9,BA,1,346,,,01/27/2004,23F,Theft,3116368,3116368,30.29557528,-97.73555508,"(30.29557528, -97.73555508)"
20045008263,BURGLARY OF VEHICLE,601,N,02/20/2004 10:00:00 PM,02/20/2004,2200,02/21/2004 05:33:00 AM,02/21/2004,533,STREETS / HWY / ROAD / ALLEY,1103 E 9TH ST,78702,1,CH,2,411,,,04/16/2004,23F,Theft,3118522,3118522,30.26703029,-97.72949823,"(30.26703029, -97.72949823)"
20192311583,ASSAULT WITH INJURY,900,N,08/11/2019 12:00:00 AM,08/11/2019,0,08/20/2019 12:07:00 AM,08/20/2019,7,PARKING LOTS / GARAGE,3806 SOUTHWAY DR,78704,3,DA,2,468,,N,09/27/2019,,,3104014,3104014,30.23158279,-97.77640539,"(30.23158279, -97.77640539)"
