APCASEINSPKEY,INSPTYPE,CASENO,SCHEDDTTM,COMPDTTM,RESULTDTTM,RESULT,INSPBY,COMMENTS,ADDRESS NUMBER,STREET NAME,ADDRESS,CITY,STATE,ZIP,SBL,LATITUDE,LONGITUDE,LOCATION,COUNCIL DISTRICT,POLICE DISTRICT,CENSUS TRACT,CENSUS BLOCK GROUP,CENSUS BLOCK,NEIGHBORHOOD
9968531,PROGRESS,214755,04/07/2014 12:00:00 AM +0000,04/07/2014 12:00:00 AM +0000,04/07/2014 12:00:00 AM +0000,FAILED,JOSEPH   SACCO,,1832,MAIN,1832 MAIN,BUFFALO,NY,14209,99685310898100001001110,,,,,,,,,
9963193,PROGRESS,224395,,11/13/2013 12:00:00 AM +0000,11/13/2013 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,295,HAMBURG,295 HAMBURG,BUFFALO,NY,14204,99631931223300005032000,,,,,,,,,
9974734,PROGRESS,229256,,02/27/2014 12:00:00 AM +0000,02/27/2014 12:00:00 AM +0000,PASSED,STEVEN PIERI,,249,BABCOCK,249 BABCOCK,BUFFALO,NY,14206,99747341232900003025000,,,,,,,,,
9941739,PROGRESS,221758,,07/29/2013 12:00:00 AM +0000,07/29/2013 12:00:00 AM +0000,PASSED,JOSEPH LATONA,,91,ERB,91 ERB,BUFFALO,NY,14215,99417390908300004038000,,,,,,,,,
9958613,PROGRESS,225957,,09/18/2013 12:00:00 AM +0000,09/18/2013 12:00:00 AM +0000,FAILED,THOMAS BRODFUEHRER,,128,BLOCK,128 BLOCK,BUFFALO,NY,14215,99586131014200002028000,,,,,,,,,
9955508,PROGRESS,224053,05/15/2014 12:00:00 AM +0000,09/16/2013 12:00:00 AM +0000,,WAIVED,NONE,Closed By Mass Update due to Old Inspection,1424,BAILEY,1424 BAILEY,BUFFALO,NY,14212,99555081123200007006000,,,,,,,,,
9942118,PROGRESS,221862,,06/20/2013 12:00:00 AM +0000,06/20/2013 12:00:00 AM +0000,FAILED,MICHAEL MUSCARELLA,,41,ERB,41 ERB,BUFFALO,NY,14215,99421181012700004011000,,,,,,,,,
9970397,PROGRESS,218497,,02/07/2014 12:00:00 AM +0000,02/07/2014 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,20,CLARE,20 CLARE,BUFFALO,NY,14206,99703971117600005013000,,,,,,,,,
9976716,PROGRESS,218498,,02/14/2014 12:00:00 AM +0000,02/14/2014 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,24,CLARE,24 CLARE,BUFFALO,NY,14206,99767161117600005012000,,,,,,,,,
9948297,PROGRESS,221766,,03/12/2015 12:00:00 AM +0000,03/12/2015 12:00:00 AM +0000,FAILED,John Rossi,,137,ERB,137 ERB,BUFFALO,NY,14215,99482970908300004054000,,,,,,,,,
9941728,PROGRESS,221752,,07/25/2013 12:00:00 AM +0000,07/25/2013 12:00:00 AM +0000,PASSED,JOSEPH LATONA,,55,ERB,55 ERB,BUFFALO,NY,14215,99417281012700004006000,,,,,,,,,
9975671,PROGRESS,229483,,02/06/2014 12:00:00 AM +0000,02/06/2014 12:00:00 AM +0000,CLOSED,WILLIAM MANUSZEWSKI,,543,BEST,543 BEST,BUFFALO,NY,14208,99756711007500001003000,,,,,,,,,
9966725,PROGRESS,227754,,09/28/2013 12:00:00 AM +0000,09/28/2013 12:00:00 AM +0000,FAILED,GARY ZIOLKOWSKI,,200,WINSPEAR,200 WINSPEAR,BUFFALO,NY,14214,99667250796400001008000,,,,,,,,,
9957563,PROGRESS,218498,,09/25/2013 12:00:00 AM +0000,09/25/2013 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,24,CLARE,24 CLARE,BUFFALO,NY,14206,99575631117600005012000,,,,,,,,,
9953064,PROGRESS,206596,,09/25/2013 12:00:00 AM +0000,09/25/2013 12:00:00 AM +0000,FAILED,PAUL CLIFT,,76,TOWNSEND,76 TOWNSEND,BUFFALO,NY,14212,99530641116000001011000,,,,,,,,,
9959003,PROGRESS,152241,,11/01/2013 12:00:00 AM +0000,11/01/2013 12:00:00 AM +0000,FAILED,BRIAN HAYDEN,,686,MAIN,686 MAIN,BUFFALO,NY,14203,99590031113000005006000,,,,,,,,,
9942823,PROGRESS,152241,,10/02/2013 12:00:00 AM +0000,10/02/2013 12:00:00 AM +0000,FAILED,BRIAN HAYDEN,,686,MAIN,686 MAIN,BUFFALO,NY,14203,99428231113000005006000,,,,,,,,,
9952658,PROGRESS,224377,,08/21/2013 12:00:00 AM +0000,08/21/2013 12:00:00 AM +0000,FAILED,MICHAEL MUSCARELLA,,138,CHANDLER,138 CHANDLER,BUFFALO,NY,14204,99526580778400004003000,,,,,,,,,
9957545,PROGRESS,225727,,09/21/2013 12:00:00 AM +0000,09/21/2013 12:00:00 AM +0000,FAILED,TRACY   KRUG,,108,RILEY,108 RILEY,BUFFALO,NY,14208,99575451004800004040000,,,,,,,,,
9970561,PROGRESS,228497,,12/24/2013 12:00:00 AM +0000,12/24/2013 12:00:00 AM +0000,PASSED,DWAIN LAWS,,45,HINMAN,45 HINMAN,BUFFALO,NY,14206,99705610783800003028000,,,,,,,,,
9959633,PROGRESS,218498,,10/04/2013 12:00:00 AM +0000,10/04/2013 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,24,CLARE,24 CLARE,BUFFALO,NY,14206,99596331117600005012000,,,,,,,,,
9945921,PROGRESS,222802,,07/12/2013 12:00:00 AM +0000,07/12/2013 12:00:00 AM +0000,FAILED,DAVID GILSON,,252,KENMORE,252 KENMORE,BUFFALO,NY,14223,99459210793800003001100,,,,,,,,,
9941732,PROGRESS,221754,,07/26/2013 12:00:00 AM +0000,07/26/2013 12:00:00 AM +0000,FAILED,JOSEPH LATONA,,65,ERB,65 ERB,BUFFALO,NY,14215,99417321012700004002000,,,,,,,,,
9967567,PROGRESS,227033,,02/03/2014 12:00:00 AM +0000,02/03/2014 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,61,CLARE,61 CLARE,BUFFALO,NY,14206,99675671117600002053000,,,,,,,,,
9954834,PROGRESS,224941,,09/10/2013 12:00:00 AM +0000,09/10/2013 12:00:00 AM +0000,CLOSED,KEVIN COYNE,,18,TOWNSEND,18 TOWNSEND,BUFFALO,NY,14212,99548341116000001030000,,,,,,,,,
9950396,PROGRESS,223894,,08/12/2013 12:00:00 AM +0000,08/12/2013 12:00:00 AM +0000,CLOSED,WILLIAM MANUSZEWSKI,,636,SYCAMORE,636 SYCAMORE,BUFFALO,NY,14212,99503961112700001021000,,,,,,,,,
9961557,PROGRESS,226676,,10/23/2013 12:00:00 AM +0000,10/23/2013 12:00:00 AM +0000,FAILED,PAUL CLIFT,,113,GOODYEAR,113 GOODYEAR,BUFFALO,NY,14211,99615571017900007032000,,,,,,,,,
9942608,PROGRESS,184797,,07/25/2013 12:00:00 AM +0000,07/25/2013 12:00:00 AM +0000,FAILED,THOMAS BRODFUEHRER,,239,VOORHEES,239 VOORHEES,BUFFALO,NY,14216,99426080787600001020000,,,,,,,,,
9955023,PROGRESS,224975,,09/12/2013 12:00:00 AM +0000,09/12/2013 12:00:00 AM +0000,CLOSED,PATRICK LONERGAN,,235,KATHERINE,235 KATHERINE,BUFFALO,NY,14204,99550231224900005001110,,,,,,,,,
9974580,PROGRESS,229240,,,,FAILED,DAVID GILSON,,500,KENMORE,500 KENMORE,BUFFALO,NY,14223,99745800793700002002100,,,,,,,,,
9965027,PROGRESS,227335,,11/01/2013 12:00:00 AM +0000,11/01/2013 12:00:00 AM +0000,PASSED,PATRICK LONERGAN,,254,FILLMORE,254 FILLMORE,BUFFALO,NY,14206,99650271117600002032200,,,,,,,,,
9947588,PROGRESS,184797,,08/26/2013 12:00:00 AM +0000,08/26/2013 12:00:00 AM +0000,FAILED,RAYMOND   MCGURN,,239,VOORHEES,239 VOORHEES,BUFFALO,NY,14216,99475880787600001020000,,,,,,,,,
9963073,PROGRESS,227033,,10/11/2013 12:00:00 AM +0000,10/11/2013 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,61,CLARE,61 CLARE,BUFFALO,NY,14206,99630731117600002053000,,,,,,,,,
9941611,PROGRESS,221680,,,06/25/2013 12:00:00 AM +0000,WAIVED,NONE,[WAIVED BY:CAPJ2 ON:06/25/2013],103,ERB,103 ERB,BUFFALO,NY,14215,99416110908300004042000,,,,,,,,,
9963408,PROGRESS,152241,,12/06/2013 12:00:00 AM +0000,12/06/2013 12:00:00 AM +0000,FAILED,BRIAN HAYDEN,,686,MAIN,686 MAIN,BUFFALO,NY,14203,99634081113000005006000,,,,,,,,,
9947963,PROGRESS,223317,,,,CLOSED,RICHARD BALESTERI,,152,OAKGROVE,152 OAKGROVE,BUFFALO,NY,14214,99479630896700004021000,,,,,,,,,
9968423,PROGRESS,152241,,03/28/2014 12:00:00 AM +0000,03/28/2014 12:00:00 AM +0000,PASSED,BRIAN HAYDEN,,686,MAIN,686 MAIN,BUFFALO,NY,14203,99684231113000005006000,,,,,,,,,
9975966,PROGRESS,229240,04/11/2014 12:00:00 AM +0000,04/11/2014 12:00:00 AM +0000,04/11/2014 12:00:00 AM +0000,PASSED,DAVID GILSON,,500,KENMORE,500 KENMORE,BUFFALO,NY,14223,99759660793700002002100,,,,,,,,,
9973367,PROGRESS,225824,,10/10/2014 12:00:00 AM +0000,10/10/2014 12:00:00 AM +0000,CLOSED,RICHARD BALESTERI,,282,CHELSEA,282 CHELSEA,BUFFALO,NY,14215,99733670906900003018000,,,,,,,,,
9953691,PROGRESS,217326,,10/30/2013 12:00:00 AM +0000,10/30/2013 12:00:00 AM +0000,FAILED,PAUL CLIFT,,1098,SYCAMORE,1098 SYCAMORE,BUFFALO,NY,14212,99536911017000001041000,,,,,,,,,
9944035,PROGRESS,222367,,06/25/2013 12:00:00 AM +0000,06/25/2013 12:00:00 AM +0000,PASSED,PATRICK LONERGAN,,369,WILLIAM,369 WILLIAM,BUFFALO,NY,14203,99440351111500001006100,,,,,,,,,
9968385,PROGRESS,228029,,12/06/2013 12:00:00 AM +0000,12/06/2013 12:00:00 AM +0000,PASSED,THOMAS BRODFUEHRER,,1140,DELAWARE,1140 DELAWARE,BUFFALO,NY,14209,99683851003100004004100,,,,,,,,,
9941722,PROGRESS,221748,,07/25/2013 12:00:00 AM +0000,07/25/2013 12:00:00 AM +0000,FAILED,JOSEPH LATONA,,33,ERB,33 ERB,BUFFALO,NY,14215,99417221012700004012000,,,,,,,,,
9954158,PROGRESS,224723,,08/29/2013 12:00:00 AM +0000,08/29/2013 12:00:00 AM +0000,FAILED,PAUL BANYI,,950,DELAWARE,950 DELAWARE,BUFFALO,NY,14209,99541581004600001028000,,,,,,,,,
9948298,PROGRESS,221768,,03/12/2015 12:00:00 AM +0000,03/12/2015 12:00:00 AM +0000,FAILED,John Rossi,,149,ERB,149 ERB,BUFFALO,NY,14215,99482980908300004058000,,,,,,,,,
9941734,PROGRESS,221755,,07/29/2013 12:00:00 AM +0000,07/29/2013 12:00:00 AM +0000,PASSED,JOSEPH LATONA,,75,ERB,75 ERB,BUFFALO,NY,14215,99417340908300004032000,,,,,,,,,
9961588,PROGRESS,218498,,10/15/2013 12:00:00 AM +0000,10/15/2013 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,24,CLARE,24 CLARE,BUFFALO,NY,14206,99615881117600005012000,,,,,,,,,
9970228,PROGRESS,159097,01/22/2014 12:00:00 AM +0000,01/22/2014 12:00:00 AM +0000,01/22/2014 12:00:00 AM +0000,CLOSED,JACK   KULHANEK,,143,WALLACE,143 WALLACE,BUFFALO,NY,14216,99702280787500001034000,,,,,,,,,
9944564,PROGRESS,214755,08/16/2013 12:00:00 AM +0000,08/16/2013 12:00:00 AM +0000,08/16/2013 12:00:00 AM +0000,FAILED,JOSEPH   SACCO,,1832,MAIN,1832 MAIN,BUFFALO,NY,14209,99445640898100001001110,,,,,,,,,
9941740,PROGRESS,221759,,06/20/2013 12:00:00 AM +0000,06/20/2013 12:00:00 AM +0000,FAILED,DWAIN LAWS,,97,ERB,97 ERB,BUFFALO,NY,14215,99417400908300004040000,,,,,,,,,
9972330,PROGRESS,212232,07/03/2014 12:00:00 AM +0000,,09/10/2014 12:00:00 AM +0000,WAIVED,NONE,[WAIVED BY:CLOCKWOOD ON:09/10/2014],2356,BAILEY,2356 BAILEY,BUFFALO,NY,14211,99723301012500001012000,,,,,,,,,
9942794,PROGRESS,222059,,02/17/2015 12:00:00 AM +0000,02/17/2015 12:00:00 AM +0000,FAILED,ANGELA   WHITE,,66,ROYAL,66 ROYAL,BUFFALO,NY,14207,99427940775600002043000,42.951542241900114,-78.90668014018794,POINT (-78.90668014018794 42.951542241900114),NORTH,District D,58.02,2,2003,Riverside
9952768,PROGRESS,224394,,08/20/2013 12:00:00 AM +0000,08/20/2013 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,267,HAMBURG,267 HAMBURG,BUFFALO,NY,14204,99527681223300004024000,,,,,,,,,
9965008,PROGRESS,227333,,02/24/2015 12:00:00 AM +0000,02/24/2015 12:00:00 AM +0000,FAILED,DAVID GILSON,,392,KENMORE,392 KENMORE,BUFFALO,NY,14223,99650080793700002005100,,,,,,,,,
9947962,PROGRESS,223317,,07/29/2013 12:00:00 AM +0000,07/29/2013 12:00:00 AM +0000,FAILED,RICHARD BALESTERI,,152,OAKGROVE,152 OAKGROVE,BUFFALO,NY,14214,99479620896700004021000,,,,,,,,,
9945921,PROGRESS,222802,,07/12/2013 12:00:00 AM +0000,07/12/2013 12:00:00 AM +0000,FAILED,DAVID GILSON,,252,KENMORE,252 KENMORE,BUFFALO,NY,14223,99459210793800003001000,,,,,,,,,
9942105,PROGRESS,221859,,06/19/2013 12:00:00 AM +0000,06/19/2013 12:00:00 AM +0000,FAILED,MICHAEL MUSCARELLA,,2134,SENECA,2134 SENECA,BUFFALO,NY,14220,99421051238200003085000,,,,,,,,,
9957544,PROGRESS,225646,03/16/2015 12:00:00 AM +0000,03/16/2015 12:00:00 AM +0000,03/16/2015 12:00:00 AM +0000,FAILED,FRANK DIJAMES,,118,RILEY,118 RILEY,BUFFALO,NY,14208,99575441004800004039000,,,,,,,,,
9963369,PROGRESS,227033,,11/06/2013 12:00:00 AM +0000,11/06/2013 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,61,CLARE,61 CLARE,BUFFALO,NY,14206,99633691117600002053000,,,,,,,,,
9941759,PROGRESS,221766,,06/20/2013 12:00:00 AM +0000,06/20/2013 12:00:00 AM +0000,FAILED,DWAIN LAWS,,137,ERB,137 ERB,BUFFALO,NY,14215,99417590908300004054000,,,,,,,,,
9944565,PROGRESS,214755,08/16/2013 12:00:00 AM +0000,,,FAILED,PAUL BANYI,,1832,MAIN,1832 MAIN,BUFFALO,NY,14209,99445650898100001001110,,,,,,,,,
9972873,PROGRESS,228975,,01/15/2014 12:00:00 AM +0000,01/15/2014 12:00:00 AM +0000,PASSED,DWAIN LAWS,,1592,KENMORE,1592 KENMORE,BUFFALO,NY,14202,99728730783700002004000,,,,,,,,,
9963065,PROGRESS,217742,,07/23/2014 12:00:00 AM +0000,07/23/2014 12:00:00 AM +0000,PASSED,John Rossi,,2360,BAILEY,2360 BAILEY,BUFFALO,NY,14211,99630651012500001011000,,,,,,,,,
9961909,PROGRESS,226739,,10/24/2013 12:00:00 AM +0000,10/24/2013 12:00:00 AM +0000,FAILED,RICHARD BALESTERI,,59,DORRIS,59 DORRIS,BUFFALO,NY,14215,99619090906400005020000,42.92617831317307,-78.8168651268802,POINT (-78.8168651268802 42.92617831317307),LOVEJOY,District E,41,1,1006,Kenfield
9947964,PROGRESS,223318,,07/29/2013 12:00:00 AM +0000,07/29/2013 12:00:00 AM +0000,FAILED,RICHARD BALESTERI,,150,OAKGROVE,150 OAKGROVE,BUFFALO,NY,14214,99479640896700004022000,,,,,,,,,
9941731,PROGRESS,221754,,06/20/2013 12:00:00 AM +0000,06/20/2013 12:00:00 AM +0000,FAILED,DWAIN LAWS,,65,ERB,65 ERB,BUFFALO,NY,14215,99417311012700004002000,,,,,,,,,
9970468,PROGRESS,228468,,04/23/2014 12:00:00 AM +0000,04/23/2014 12:00:00 AM +0000,FAILED,PAUL CLIFT,,1076,SYCAMORE,1076 SYCAMORE,BUFFALO,NY,14212,99704681017700004004100,,,,,,,,,
9963820,PROGRESS,227104,,11/02/2013 12:00:00 AM +0000,11/02/2013 12:00:00 AM +0000,FAILED,KEVIN LUTHRINGER,,67,ERB,67 ERB,BUFFALO,NY,14215,99638201012700004001000,,,,,,,,,
9952769,PROGRESS,224394,,10/04/2013 12:00:00 AM +0000,10/04/2013 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,267,HAMBURG,267 HAMBURG,BUFFALO,NY,14204,99527691223300004024000,,,,,,,,,
9965572,PROGRESS,227433,,11/18/2013 12:00:00 AM +0000,11/18/2013 12:00:00 AM +0000,CLOSED,DWAIN LAWS,,107,ERB,107 ERB,BUFFALO,NY,14215,99655720908300004043000,,,,,,,,,
9946526,PROGRESS,222968,,07/19/2013 12:00:00 AM +0000,07/19/2013 12:00:00 AM +0000,FAILED,MICHAEL MUSCARELLA,,101,OAK,101 OAK,BUFFALO,NY,14201,99465261111300012001100,,,,,,,,,
9961536,PROGRESS,218033,,01/30/2014 12:00:00 AM +0000,01/30/2014 12:00:00 AM +0000,FAILED,TRACY   KRUG,,65,TURNER,65 TURNER,BUFFALO,NY,14220,99615361338200003015000,,,,,,,,,
9961594,PROGRESS,224395,,10/23/2013 12:00:00 AM +0000,10/23/2013 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,295,HAMBURG,295 HAMBURG,BUFFALO,NY,14204,99615941223300005032000,,,,,,,,,
9953289,PROGRESS,210807,,11/06/2013 12:00:00 AM +0000,11/06/2013 12:00:00 AM +0000,FAILED,RAYMOND   MCGURN,,387,PARKER,387 PARKER,BUFFALO,NY,14216,99532890786800004044000,,,,,,,,,
9951659,PROGRESS,215080,,09/21/2015 12:00:00 AM +0000,09/21/2015 12:00:00 AM +0000,FAILED,DWAIN LAWS,,746,TAUNTON,746 TAUNTON,BUFFALO,NY,14216,99516590794500003008000,,,,,,,,,
9970467,PROGRESS,228468,,12/23/2013 12:00:00 AM +0000,12/23/2013 12:00:00 AM +0000,FAILED,PAUL CLIFT,,1076,SYCAMORE,1076 SYCAMORE,BUFFALO,NY,14212,99704671017700004004100,,,,,,,,,
9961760,PROGRESS,226715,,11/07/2013 12:00:00 AM +0000,11/07/2013 12:00:00 AM +0000,CLOSED,TRACY   KRUG,,302,CHELSEA,302 CHELSEA,BUFFALO,NY,14215,99617600906900003012000,,,,,,,,,
9941736,PROGRESS,221756,,06/20/2013 12:00:00 AM +0000,06/20/2013 12:00:00 AM +0000,PASSED,DWAIN LAWS,,79,ERB,79 ERB,BUFFALO,NY,14215,99417360908300004034000,,,,,,,,,
9953120,PROGRESS,218033,,10/10/2013 12:00:00 AM +0000,10/10/2013 12:00:00 AM +0000,FAILED,TRACY   KRUG,,65,TURNER,65 TURNER,BUFFALO,NY,14220,99531201338200003015000,,,,,,,,,
9941741,PROGRESS,221759,,07/29/2013 12:00:00 AM +0000,07/29/2013 12:00:00 AM +0000,PASSED,JOSEPH LATONA,,97,ERB,97 ERB,BUFFALO,NY,14215,99417410908300004040000,,,,,,,,,
9960731,PROGRESS,226418,11/08/2013 12:00:00 AM +0000,11/08/2013 12:00:00 AM +0000,11/08/2013 12:00:00 AM +0000,FAILED,JOSEPH   SACCO,,204,WINSPEAR,204 WINSPEAR,BUFFALO,NY,14214,99607310796400001009000,,,,,,,,,
9982586,PROGRESS,230824,,04/01/2014 12:00:00 AM +0000,04/01/2014 12:00:00 AM +0000,CLOSED,KEVIN COYNE,,636,SYCAMORE,636 SYCAMORE,BUFFALO,NY,14212,99825861112700001021000,,,,,,,,,
9941762,PROGRESS,221767,,06/20/2013 12:00:00 AM +0000,06/20/2013 12:00:00 AM +0000,FAILED,DWAIN LAWS,,143,ERB,143 ERB,BUFFALO,NY,14215,99417620908300004056000,,,,,,,,,
9949538,PROGRESS,223691,,08/07/2013 12:00:00 AM +0000,08/07/2013 12:00:00 AM +0000,FAILED,RICHARD BALESTERI,,388,LEROY,388 LEROY,BUFFALO,NY,14215,99495380904600001013000,,,,,,,,,
9954159,PROGRESS,224723,09/17/2013 12:00:00 AM +0000,08/29/2013 12:00:00 AM +0000,08/29/2013 12:00:00 AM +0000,FAILED,PAUL BANYI,,950,DELAWARE,950 DELAWARE,BUFFALO,NY,14209,99541591004600001028000,,,,,,,,,
9946198,PROGRESS,170468,,08/07/2013 12:00:00 AM +0000,08/07/2013 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,147,O CONNELL,147 O CONNELL,BUFFALO,NY,14210,99461981224800004004000,,,,,,,,,
9977423,PROGRESS,229737,,02/14/2014 12:00:00 AM +0000,02/14/2014 12:00:00 AM +0000,CLOSED,TRACY   KRUG,,20,MONTGOMERY,20 MONTGOMERY,BUFFALO,NY,14206,99774231117500003020000,,,,,,,,,
9969818,PROGRESS,228131,10/26/2015 12:00:00 AM +0000,,,WAIVED,NONE,,177,MASTEN,177 MASTEN,BUFFALO,NY,14209,99698181005700003084000,,,,,,,,,
9961559,PROGRESS,226676,,11/26/2013 12:00:00 AM +0000,11/26/2013 12:00:00 AM +0000,PASSED,PAUL CLIFT,,113,GOODYEAR,113 GOODYEAR,BUFFALO,NY,14211,99615591017900007032000,,,,,,,,,
9941750,PROGRESS,221763,,07/26/2013 12:00:00 AM +0000,07/26/2013 12:00:00 AM +0000,FAILED,JOSEPH LATONA,,121,ERB,121 ERB,BUFFALO,NY,14215,99417500908300004048000,,,,,,,,,
9958943,PROGRESS,226052,,10/01/2013 12:00:00 AM +0000,10/01/2013 12:00:00 AM +0000,FAILED,RICHARD BALESTERI,,142,OAKGROVE,142 OAKGROVE,BUFFALO,NY,14214,99589430896700004024000,,,,,,,,,
9942106,PROGRESS,221859,,07/19/2013 12:00:00 AM +0000,07/19/2013 12:00:00 AM +0000,FAILED,MICHAEL MUSCARELLA,,2134,SENECA,2134 SENECA,BUFFALO,NY,14220,99421061238200003085000,,,,,,,,,
9977014,PROGRESS,218498,,03/10/2014 12:00:00 AM +0000,03/10/2014 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,24,CLARE,24 CLARE,BUFFALO,NY,14206,99770141117600005012000,,,,,,,,,
9973787,PROGRESS,215074,,06/19/2014 12:00:00 AM +0000,06/19/2014 12:00:00 AM +0000,PASSED,KEVIN GOULD,,704,TAUNTON,704 TAUNTON,BUFFALO,NY,14216,99737870785200002005000,,,,,,,,,
9967524,PROGRESS,226052,,06/11/2015 12:00:00 AM +0000,06/11/2015 12:00:00 AM +0000,FAILED,DAVID ZAFUTO,,142,OAKGROVE,142 OAKGROVE,BUFFALO,NY,14214,99675240896700004024000,,,,,,,,,
9965151,PROGRESS,215079,,09/21/2015 12:00:00 AM +0000,09/21/2015 12:00:00 AM +0000,FAILED,DWAIN LAWS,,738,TAUNTON,738 TAUNTON,BUFFALO,NY,14216,99651510794500003006000,,,,,,,,,
9954836,PROGRESS,224941,,09/10/2013 12:00:00 AM +0000,09/10/2013 12:00:00 AM +0000,CLOSED,WILLIAM MANUSZEWSKI,,18,TOWNSEND,18 TOWNSEND,BUFFALO,NY,14212,99548361116000001030000,,,,,,,,,
9974174,PROGRESS,229205,02/24/2014 12:00:00 AM +0000,02/24/2014 12:00:00 AM +0000,02/24/2014 12:00:00 AM +0000,FAILED,JACK   KULHANEK,,325,JERSEY,325 JERSEY,BUFFALO,NY,14213,99741740997600008004000,,,,,,,,,
9952770,PROGRESS,224395,,08/20/2013 12:00:00 AM +0000,08/20/2013 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,295,HAMBURG,295 HAMBURG,BUFFALO,NY,14204,99527701223300005032000,,,,,,,,,
9965026,PROGRESS,227335,,10/30/2013 12:00:00 AM +0000,10/30/2013 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,254,FILLMORE,254 FILLMORE,BUFFALO,NY,14206,99650261117600002032200,,,,,,,,,
9985938,PROGRESS,231509,,04/23/2014 12:00:00 AM +0000,04/23/2014 12:00:00 AM +0000,CLOSED,WILLIAM MANUSZEWSKI,,20,MONTGOMERY,20 MONTGOMERY,BUFFALO,NY,14206,99859381117500003020000,,,,,,,,,
9987433,PROGRESS,231856,,04/25/2014 12:00:00 AM +0000,04/25/2014 12:00:00 AM +0000,FAILED,JOHN PLEVNIAK,,698,MAIN,698 MAIN,BUFFALO,NY,14203,99874331113000005003000,,,,,,,,,
9992699,PROGRESS,231674,,07/07/2014 12:00:00 AM +0000,07/07/2014 12:00:00 AM +0000,FAILED,VINCE FERRARACCIO,,383,BABCOCK,383 BABCOCK,BUFFALO,NY,14206,99926991232200006011000,,,,,,,,,
9990380,PROGRESS,135753,,08/04/2014 12:00:00 AM +0000,08/04/2014 12:00:00 AM +0000,PASSED,DAVID GILSON,,163,LISBON,163 LISBON,BUFFALO,NY,14215,99903800797100002012000,,,,,,,,,
9981409,PROGRESS,230563,,03/25/2014 12:00:00 AM +0000,03/25/2014 12:00:00 AM +0000,CLOSED,WILLIAM MANUSZEWSKI,,543,BEST,543 BEST,BUFFALO,NY,14208,99814091007500001003000,,,,,,,,,
9989573,PROGRESS,232274,,05/19/2014 12:00:00 AM +0000,05/19/2014 12:00:00 AM +0000,CLOSED,PATRICK LONERGAN,,20,CLARE,20 CLARE,BUFFALO,NY,14206,99895731117600005013000,,,,,,,,,
9992910,PROGRESS,232979,,06/09/2014 12:00:00 AM +0000,06/09/2014 12:00:00 AM +0000,CLOSED,KEVIN COYNE,,217,HAMBURG,217 HAMBURG,BUFFALO,NY,14204,99929101224100001040000,,,,,,,,,
9999363,PROGRESS,192588,12/15/2014 12:00:00 AM +0000,12/15/2014 12:00:00 AM +0000,12/15/2014 12:00:00 AM +0000,FAILED,PAUL BANYI,,220,TERRACE,220 TERRACE,BUFFALO,NY,14202,99993631116100003001000A,,,,,,,,,
9995352,PROGRESS,233754,,06/25/2014 12:00:00 AM +0000,06/25/2014 12:00:00 AM +0000,CLOSED,RONALD COLLINS,,160,MEMORIAL,160 MEMORIAL,BUFFALO,NY,14206,99953521124500003007000,,,,,,,,,
9986434,PROGRESS,227797,12/06/2014 12:00:00 AM +0000,,,WAIVED,NONE,,850,SYCAMORE,850 SYCAMORE,BUFFALO,NY,14212,99864341008400003001000,,,,,,,,,
9983464,PROGRESS,227033,,06/16/2014 12:00:00 AM +0000,06/16/2014 12:00:00 AM +0000,FAILED,PAUL CLIFT,,61,CLARE,61 CLARE,BUFFALO,NY,14206,99834641117600002053000,,,,,,,,,
9996149,PROGRESS,211249,07/30/2014 12:00:00 AM +0000,07/30/2014 12:00:00 AM +0000,07/30/2014 12:00:00 AM +0000,FAILED,TODD WALTER,,1629,ELMWOOD,1629 ELMWOOD,BUFFALO,NY,14207,99961490892100003001000,,,,,,,,,
9999219,PROGRESS,234902,,06/19/2014 12:00:00 AM +0000,06/19/2014 12:00:00 AM +0000,PASSED,KEVIN GOULD,,700,TAUNTON,700 TAUNTON,BUFFALO,NY,14216,99992190785200002004000,,,,,,,,,
9980175,PROGRESS,218498,,04/03/2014 12:00:00 AM +0000,04/03/2014 12:00:00 AM +0000,FAILED,PATRICK LONERGAN,,24,CLARE,24 CLARE,BUFFALO,NY,14206,99801751117600005012000,,,,,,,,,
9991022,PROGRESS,232551,,05/29/2014 12:00:00 AM +0000,05/29/2014 12:00:00 AM +0000,FAILED,WILLIAM MANUSZEWSKI,,161,KEYSTONE,161 KEYSTONE,BUFFALO,NY,14212,99910221016500004007000,,,,,,,,,
