RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,Link,Latitude,Longitude,Location1
008124-20CP,Complaint,Request,LandLord/Tenant,"For the past TWO MONTHS, the tenants (myself being one) have had no access to mail delivery due to the key code box for entry to the USPS mailboxes has been broken. Therefore, the mail delivery person cannot access the foyer where the mailboxes are located. This has created a hardship for those of us who have no way of receiving ANY mail. Personally, I've had a hold on my mail, which had to be picked up at the Ballard PO Annex, but twice they have not been able to locate my",2020-09-15,,,Closed,6000 24TH AVE NW,SEATTLE,WA,98107,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008124-20CP,47.67260095,-122.38727111,"6000 24TH AVE NW
SEATTLE, WA 98107
(47.67260095, -122.38727111)"
009079-20CP,Complaint,Request,Construction,"Modify plumbing and electrical, add additional bed room, bathroom, front porch and Garage Roof Deck. Location 757 N 101st ST, seattle 98133",2020-10-16,2020-11-06,Completed,Completed,757 N 101ST ST,SEATTLE,WA,98133,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009079-20CP,47.70196716,-122.34758793,"757 N 101ST ST
SEATTLE, WA 98133
(47.70196716, -122.34758793)"
009531-20CP,Complaint,Request,Noise,Per Online; Noise complaint for mechanical equipment (Hvac). noise is well above 70 decibels & continuous for more than 8 hours starting around 7Am M-F.,2020-11-04,,,Under Investigation,5647 CALIFORNIA AVE SW,SEATTLE,WA,98136,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009531-20CP,47.55074301,-122.38747427,"5647 CALIFORNIA AVE SW
SEATTLE, WA 98136
(47.55074301, -122.38747427)"
003994-20CP,Complaint,Request,"Construction , Noise","I have several concerns with the construction project by Universal Cells, on the roof of 3005 1st Ave. 1.  The additional equipment Has greatly changed the aesthetics of the building as viewed from Across Eagle Street and across first Avenue.   I don't know if Remodel's are put the for the design review board or not but I can't imagine that board ever approving something that looks like this. if it were part of an original design I'm sure it would not be approved so I'm wond",2020-05-18,,,Completed,3005 1ST AVE,SEATTLE,WA,98121,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003994-20CP,47.61770528,-122.35451112,"3005 1ST AVE
SEATTLE, WA 98121
(47.61770528, -122.35451112)"
008747-20CP,Complaint,Request,LandLord/Tenant,"The landlord is saying I am required to sign a new lease even though the previous lease says ""month-to-month thereafter"" for the renting arrangement following my current lease expiration term (November 30, 2020). They are citing some [imaginary] law that the City passed ""which prevents landlords from renting to tenants month-to-month."" Can you please comment on any law that has been adopted by the City that would require landlords to force tenants into new leases rather th",2020-10-05,,,Closed,12317 15TH AVE NE,SEATTLE,WA,98125,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008747-20CP,47.71825302,-122.31304542,"12317 15TH AVE NE
SEATTLE, WA 98125
(47.71825302, -122.31304542)"
009582-20CP,Complaint,Request,Noise,"There is apartment refurbishing at #736, directly above me in #636, that violates Seattle Noise Code Construction and Maintenance Hours with hammering on the floor, my ceiling with no sound proofing whatever, that woke me up at 9:15 p.m. and 10:30 p.m. with other noises continuing well until midnight.  There are several other apartments in the building undergoing the same kind of major refurbishing, which includes all floor coverings, with neighbors who are probably experienci",2020-11-06,,,Completed,3621 33rd AVE S,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009582-20CP,47.57108137,-122.29161815,"3621 33rd AVE S
(47.57108137, -122.29161815)"
009603-20CP,Complaint,Request,Weeds,"FIND IT FIX IT APP: Sidewalk is nearly impassable from leaves , Ivy and branches. My daughter walks this way to and from school (in person 2x/week). We'd live to be able to use the sidewalk without risk of falling or tripping.",2020-11-06,,,Under Investigation,10111 32ND PL SW,SEATTLE,WA,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009603-20CP,47.51229627,-122.37319818,"10111 32ND PL SW
SEATTLE, WA
(47.51229627, -122.37319818)"
007429-20CP,Complaint,Request,Noise,building has installed new HVAC air handler and it generates noise beyond allowable levels.  Particularly at night.  This is a residential zone.   Noise during the day exceeds 75db and exceeds 56 db at night.,2020-08-24,,,Completed,3005 1ST AVE,SEATTLE,WA,98121,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007429-20CP,47.61770528,-122.35451112,"3005 1ST AVE
SEATTLE, WA 98121
(47.61770528, -122.35451112)"
009577-20CP,Complaint,Request,Noise,"On 11/3, 11/4 and 11/5, nightly from 6pm - 11pm there are individuals playing concert-level loud music. They stand on the SE corner of Broadway and Denny Way, outside the Capitol Hill Link Light rail station. There's usually 2-3 men dressed in mostly black.",2020-11-05,,,Completed,1833 Broadway,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009577-20CP,47.61857429,-122.32116204,"1833 Broadway
(47.61857429, -122.32116204)"
009591-20CP,Complaint,Request,Weeds,"FIND IT FIX IT APP: The overgrown ivy and laurel bush block about half of the side walk. Combined with the recycle and trash bins that are left out all week, it is hard to pass through this area of the sidewalk. With Covid, I try to give people as much space as possible on the sidewalk but in this stretch, in order to do that I have to walk in the street, which is unsafe.",2020-11-04,,,Under Investigation,5643 BROOKLYN AVE NE,SEATTLE,WA,98105,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009591-20CP,47.67068332,-122.31444894,"5643 BROOKLYN AVE NE
SEATTLE, WA 98105
(47.67068332, -122.31444894)"
009590-20CP,Complaint,Request,Land Use,Per CSB; SDCI - Enforce junk storage violation - vehicles,2020-10-29,,,Under Investigation,14002 MIDVALE AVE N,SEATTLE,WA,98133,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009590-20CP,47.73064332,-122.34379543,"14002 MIDVALE AVE N
SEATTLE, WA 98133
(47.73064332, -122.34379543)"
008240-20CP,Complaint,Request,"Land UseLandLord/Tenant ,","ILLEGAL UNIT, SHACKPOWERED BY EXTENSIONCORD, VISIBLE FROM ALLEYRIGHTS GUIDANCE NEEDEDPER ENTRY WITHOUT NOTICEAND OTHER PROBLEMSALSO SEE 8731-20CP",2020-09-16,2020-11-04,No Access/Unable to Observe,Closed,3949 S ANGELINE ST,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008240-20CP,47.55924810,-122.28141575,"3949 S ANGELINE ST
SEATTLE, WA 98118
(47.5592481, -122.28141575)"
009565-20CP,Complaint,Request,Land Use,"A worker for the owner of 8818 30th ave NW (Ms Brigid Dean) installed a stack of vinyl wrapped concrete beams in the public right-of-way common to the East side of 30th Ave NW.  It forces my vehicle to enter into the wrong lane at a ""blind spot"" corner",2020-11-05,,,Completed,8818 30TH AVE NW,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009565-20CP,47.69363806,-122.39552134,"8818 30TH AVE NW
(47.69363806, -122.39552134)"
009585-20CP,Complaint,Request,Weeds,FIND IT FIX IT APP: Trees and shrubs blocking sidewalk,2020-11-04,,,Completed,824 A S ORCAS ST,SEATTLE,WA,98108,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009585-20CP,47.55021756,-122.32195372,"824 A S ORCAS ST
SEATTLE, WA 98108
(47.55021756, -122.32195372)"
007435-20CP,Complaint,Request,Noise,"Noise from construction outside of permitted hours .  This has been going on for MONTHS and many residents in my building at 2929 First ave, which is across the street from the violation, have also filed complaintsToday, like most of the last week, employees are dumping things into a large dumpster at 1st and Eagle and the noise is LOUD.",2020-08-25,,,Completed,3005 1st AVE,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007435-20CP,47.61770528,-122.35451112,"3005 1st AVE
(47.61770528, -122.35451112)"
1051291-VI,Notice of Violation,Case,,Open Sewer line.** Per follow up email and additional photo from complainant - JH:This is what I saw today! Not sure if they were contacted by the first department that I contacted. This problem started 2 months ago and was just addressed today. Not sure if this coincided with his conversion of his garage into his office where he see patients!! **,2020-11-06,,,Completed,5008 Pullman AVE NE,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1051291-VI,47.66962901,-122.27378874,"5008 Pullman AVE NE
(47.66962901, -122.27378874)"
1051287-CT,Citation,Case,,,2020-11-05,2020-10-15,Completed,Warning,7200 LINDEN AVE N,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1051287-CT,47.68118658,-122.34668979,"7200 LINDEN AVE N
SEATTLE, WA 98103
(47.68118658, -122.34668979)"
009594-20CP,Complaint,Request,Land Use,Per CSB; SDCI - Enforce junk storage violation,2020-11-02,,,Under Investigation,4425 21ST AVE SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009594-20CP,47.56406228,-122.36062746,"4425 21ST AVE SW
SEATTLE, WA 98106
(47.56406228, -122.36062746)"
008805-20CP,Complaint,Request,Noise,Per Online; Extreme vibrations from construction site on or around the corner of Boren and Howell that has yet to cease as late as 12:30 AM. Non-stop vehicle beeping from at least two separate construction vehicles.,2020-10-07,,,Completed,1711 BOREN AVE,SEATTLE,WA,98101,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008805-20CP,47.61570566,-122.33147541,"1711 BOREN AVE
SEATTLE, WA 98101
(47.61570566, -122.33147541)"
008539-20CP,Complaint,Request,Weeds,Almost completely overgrown,2020-09-26,2020-11-04,Completed,Completed,935 14TH AVE,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008539-20CP,47.61140632,-122.31445297,"935 14TH AVE
SEATTLE, WA 98122
(47.61140632, -122.31445297)"
009322-20CP,Complaint,Request,Noise,"Per Online; Construction being done as a part of the SR-520 Bridge Replacement regularly begins impact work as early as 7 AM, despite it not being permitted until 8 AM. Our neighborhood is woken up before 8 AM regularly by the construction making huge amounts of impact noise.",2020-10-27,,,Completed,2137 E HAMLIN ST,SEATTLE,WA,98112,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009322-20CP,47.64534032,-122.30282046,"2137 E HAMLIN ST
SEATTLE, WA 98112
(47.64534032, -122.30282046)"
008793-20CP,Complaint,Request,Weeds,Overgrown vegetation blocking the sidewalk,2020-10-03,2020-11-04,Completed,Completed,2803 BOYLSTON AVE E,SEATTLE,WA,98102,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008793-20CP,47.64581504,-122.32360964,"2803 BOYLSTON AVE E
SEATTLE, WA 98102
(47.64581504, -122.32360964)"
009572-20CP,Complaint,Request,Land Use,"Per Online; The single family zone home at 5723 SW Stevens St, Seattle WA 98116, is operated as a preschool hosting 10-15 children with several employees. Nobody lives in the home, only a daycare business.  The home is not occupied as a single family home, and is in breach of zoning rules, lack of Certificate of Occupancy for child care and fire code.  The preschool is not licensed by Department of Children.  As a neighbor, we believe this could be very dangerous.",2020-11-05,,,Under Investigation,5723 SW STEVENS ST,SEATTLE,WA,98116,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009572-20CP,47.57735707,-122.40646325,"5723 SW STEVENS ST
SEATTLE, WA 98116
(47.57735707, -122.40646325)"
008668-20CP,Complaint,Request,Weeds,Plants are growing over the sidewalks making it harder for DeafBlind people to use sidewalk,2020-10-01,2020-11-04,Completed,Completed,8124 49TH AVE S,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008668-20CP,47.52960976,-122.27154932,"8124 49TH AVE S
SEATTLE, WA 98118
(47.52960976, -122.27154932)"
009583-20CP,Complaint,Request,Weeds,FIND IT FIX IT APP: Overgrown city owned lot,2020-11-05,,,Under Investigation,4060 30TH AVE SW,SEATTLE,WA,98126,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009583-20CP,47.56708308,-122.37056417,"4060 30TH AVE SW
SEATTLE, WA 98126
(47.56708308, -122.37056417)"
1051290-VI,Notice of Violation,Case,,"Per Online; Large land changes, construction and drilling",2020-11-06,,,Initiated,542 31st AVE,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1051290-VI,47.60743946,-122.29234893,"542 31st AVE
(47.60743946, -122.29234893)"
003394-20CP,Complaint,Request,Noise,"Construction site loading in of supplies. Trucks beeping, workers talking loudly. Started at 6am.",2020-04-28,,,Completed,506 10TH AVE E,SEATTLE,WA,98102,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003394-20CP,47.62341815,-122.31964352,"506 10TH AVE E
SEATTLE, WA 98102
(47.62341815, -122.31964352)"
009549-20CP,Complaint,Request,Noise,I'd like to report the noise from City leaf blower near the residential buildings. The loud noise in almost every Tuesday and Wednesday morning has been an ongoing problems for all the residents in the building. It starts as early as 6: 40am. The noise is over 70dB and can last for over an hour. Hope you can help us to solve this problem. The leaf blow locations are the cascade park and the Minor ave n,2020-11-05,,,Completed,301 MINOR AVE N,SEATTLE,WA,98109,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009549-20CP,47.62094733,-122.33329908,"301 MINOR AVE N
SEATTLE, WA 98109
(47.62094733, -122.33329908)"
009588-20CP,Complaint,Request,Land Use,"Per CSB; Customer reported encampment on private property at address 5960 Martin Luther King Jr. S., direct complaints from residential building next to vacant lot, owner requesting assistance in removal of encampment.",2020-10-30,,,Under Investigation,5960 M L KING JR WAY S,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009588-20CP,47.54792031,-122.28547647,"5960 M L KING JR WAY S
SEATTLE, WA 98118
(47.54792031, -122.28547647)"
004439-20CP,Complaint,Request,,"problem with smoke detectors in unit & hallways, problem with radiator heating at temp too hot (safety issue)",2020-05-29,2020-11-06,Completed,Completed,308 4TH AVE S,SEATTLE,WA,98104,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004439-20CP,47.59982559,-122.32851868,"308 4TH AVE S
SEATTLE, WA 98104
(47.59982559, -122.32851868)"
004921-20CP,Complaint,Request,Weeds,Per CSB; Impossible to ride bike or navigate a stroller. Some vegetation is over 5 feet tall,2020-06-11,2020-10-15,Completed,Completed,1821 N 57TH ST,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004921-20CP,47.67054639,-122.33542172,"1821 N 57TH ST
SEATTLE, WA 98103
(47.67054639, -122.33542172)"
008731-20CP,Complaint,Request,Land Use,Per Online; Lt. Lance Fisher Seattle Fire Dept. Fire Marshalls office here - I investigated a complaint at 3949 S Angeline St and found a single family residence w/ a garden shed in the backyard being rented out by owner. Power being supplied by extension cord. Main home rented out as rooming house - other residents are complaining. Owner landlord-Kenny (206) 355-4403,2020-10-05,,,Completed,3949 S ANGELINE ST,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008731-20CP,47.55924810,-122.28141575,"3949 S ANGELINE ST
SEATTLE, WA 98118
(47.5592481, -122.28141575)"
