PermitNum,PermitClass,PermitClassMapped,PermitType,PermitTypeMapped,Description,EstProjectCost,AppliedDate,IssuedDate,ExpiresDate,CompletedDate,StatusCurrent,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,ContractorCompanyName,Link,Latitude,Longitude,Location1
6588810-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,"**STAND ALONE SPRINKLER**  Add/relocation of sprinkler heads for new wall revisions, total 9 heads, suite #1501, per plan.",,2017-03-29,2017-04-03,2018-10-03,2017-04-27,Completed,601 UNION ST,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6588810-FS,47.610431,-122.33207692,"601 UNION ST
SEATTLE, WA 98101
(47.610431, -122.33207692)"
6348819-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,INSTALL 3 OF 3 WATER HEATERs. Electric boiler. EWH-E-P1-3.,,2013-01-11,2013-01-11,2014-07-11,2013-02-20,Completed,501 8TH AVE N,SEATTLE,WA,,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6348819-BP,47.62388296,-122.34104964,"501 8TH AVE N
SEATTLE, WA
(47.62388296, -122.34104964)"
6197143-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,INSTALL NEW EXPANSION TANK ET-R-1,,2008-10-09,2008-10-09,2010-04-09,2008-12-12,Completed,1635 8TH AVE,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6197143-BP,47.61361594,-122.33419569,"1635 8TH AVE
SEATTLE, WA 98101
(47.61361594, -122.33419569)"
6237909-ME,Commercial,Non-Residential,Mechanical,Trade,Relocate 10 diffusers,2800.0000,2010-01-13,2010-01-13,2011-07-13,2010-03-25,Completed,140 4TH AVE N,SEATTLE,WA,98109,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6237909-ME,47.61915912,-122.34858677,"140 4TH AVE N
SEATTLE, WA 98109
(47.61915912, -122.34858677)"
6349849-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,"STAND ALONE FIRE SPRINKLER MODIFICATION ON LEVEL 15, ADD 9, RELOCATE 37 PER PLANS",1000.0000,2013-01-22,2013-01-30,2014-07-30,2013-04-15,Completed,1301 5TH AVE,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6349849-FS,47.60896713,-122.33482136,"1301 5TH AVE
SEATTLE, WA 98101
(47.60896713, -122.33482136)"
6686141-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,REPLACE (1) HWH 1A.1 BOILER. 3/2/2020 jnl renewal,10000.0000,,2018-08-29,2021-03-01,,Issued,9001 LAKE CITY WAY NE,SEATTLE,WA,98115,MACDONALD MILLER,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6686141-BP,47.69413573,-122.3059365,"9001 LAKE CITY WAY NE
SEATTLE, WA 98115
(47.69413573, -122.3059365)"
6087120-RF,Commercial,Non-Residential,Refrigeration,Trade,REFRIGERATION PIPING,,2006-02-03,2006-02-03,2007-08-03,2006-03-15,Completed,1301 2ND AVE,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6087120-RF,47.60740726,-122.3377828,"1301 2ND AVE
SEATTLE, WA 98101
(47.60740726, -122.3377828)"
6315775-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,INSTALL NEW AIR SEPARATOR (AS-ACW-1),,2012-04-02,2012-04-02,2013-10-02,2013-02-14,Completed,501 8TH AVE N,SEATTLE,WA,,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6315775-BP,47.62388296,-122.34104964,"501 8TH AVE N
SEATTLE, WA
(47.62388296, -122.34104964)"
6495693-ME,Commercial,Non-Residential,Mechanical,Trade,"Revise and install equipment on 10th Floor, per plan. .",33000.0000,2015-10-12,2015-10-27,2017-04-27,2015-12-15,Completed,600 STEWART ST,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6495693-ME,47.61402455,-122.33713953,"600 STEWART ST
SEATTLE, WA 98101
(47.61402455, -122.33713953)"
6234437-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,INSTALLATION OF PREFAB BOILER SKID ON ROOF CONTAINING (4) BOILERS & (1) EXPANSION TANK; DUEL FUEL OIL & GAS.,,2009-12-02,2009-12-02,2011-06-02,2010-05-13,Completed,516 3RD AVE,SEATTLE,WA,98104,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6234437-BP,47.60265669,-122.33052486,"516 3RD AVE
SEATTLE, WA 98104
(47.60265669, -122.33052486)"
6802442-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Repair existing side sewer. Work in the ROW.,9000.0000,2020-09-25,2020-09-25,2022-03-25,2020-10-02,Completed,4322 SW WILLOW ST,SEATTLE,WA,98136,Fox Plumbing & Heating,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802442-SS,47.54250785,-122.38830128,"4322 SW WILLOW ST
SEATTLE, WA 98136
(47.54250785, -122.38830128)"
6667017-RF,Commercial,Non-Residential,Refrigeration,Trade,INSTALL (1) SPLIT SYSTEM IN SERVER ROOM.,1000.0000,2018-05-08,2018-05-08,2019-11-08,2018-05-14,Completed,207 PONTIUS AVE N,SEATTLE,WA,98109,MACDONALD MILLER,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6667017-RF,47.61988696,-122.33211972,"207 PONTIUS AVE N
SEATTLE, WA 98109
(47.61988696, -122.33211972)"
6627421-ME,Multifamily,Residential,Mechanical,Trade,"Install new side stream filter (SSF-1) system for cooling towers.  Replace existing boiler flues with new double walled insulated flues.  Replace existing butterfly valves in boiler room, per plan.",283000.0000,2017-11-03,2017-12-08,2019-06-08,2018-08-06,Closed,1918 4TH AVE,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6627421-ME,47.61290951,-122.33917971,"1918 4TH AVE
SEATTLE, WA 98101
(47.61290951, -122.33917971)"
6619753-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,INSTALLATION OF NEW AIR SEPARATOR (AS L1204),,2017-09-20,2017-09-20,2019-03-20,2017-12-27,Completed,234 9TH AVE N,SEATTLE,WA,98109,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6619753-BP,47.62053818,-122.33942487,"234 9TH AVE N
SEATTLE, WA 98109
(47.62053818, -122.33942487)"
6750087-SS,Commercial,Non-Residential,Side Sewer,Trade,Interior Improvements involving the addition of a kitchen which will involve additional waste piping. Connect to existing side sewer. Associated building permit 6731017-CN.,20000.0000,2019-09-27,2019-09-27,2021-03-27,2020-01-27,Completed,13537 AURORA AVE N,SEATTLE,WA,98133,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6750087-SS,47.7280809,-122.34594708,"13537 AURORA AVE N
SEATTLE, WA 98133
(47.7280809, -122.34594708)"
6468916-ME,Commercial,Non-Residential,Mechanical,Trade,"****STFI Low pressure duct work, diffusers & grilles in hard-lid ceilling areas.",14350.0000,2015-04-14,2015-04-14,2016-10-14,2015-05-21,Completed,601 N 34TH ST,SEATTLE,WA,98103,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6468916-ME,47.64942787,-122.35025576,"601 N 34TH ST
SEATTLE, WA 98103
(47.64942787, -122.35025576)"
6429613-RF,Commercial,Non-Residential,Refrigeration,Trade,CLOSED AS INCOMPLETE - EXPIRED PERMIT. INSTALL REFRIGERATION PIPING FOR TWO 10 TONS S/S ACU'S,,2014-07-30,2014-07-30,2016-01-30,,Completed,1918 1ST AVE,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6429613-RF,47.61098257,-122.34163121,"1918 1ST AVE
SEATTLE, WA 98101
(47.61098257, -122.34163121)"
6803345-ME,Multifamily,Residential,Mechanical,Trade,Install new mini split system. Subject to Field Inspection (STFI),3000.0000,2020-10-01,2020-10-01,2022-04-01,,Issued,7544 E 43RD AVE S,SEATTLE,WA,98118,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6803345-ME,47.53395078,-122.27864789,"7544 E 43RD AVE S
SEATTLE, WA 98118
(47.53395078, -122.27864789)"
6108575-RF,Commercial,Non-Residential,Refrigeration,Trade,INSTALLING A REFRIGERATION UNIT IN UW LAB,,,,,,Closed,1200 NE PACIFIC ST,SEATTLE,WA,98105,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6108575-RF,47.65400887,-122.31630679,"1200 NE PACIFIC ST
SEATTLE, WA 98105
(47.65400887, -122.31630679)"
6428497-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,"*STAND ALONE FIRE SPRINKLER PERMIT* Adding/relocating fire sprinkler heads to accomodate new walls, add (3) heads and relocating (7) on the 4th floor suite #420, per plan.",,2014-07-23,2014-07-28,2016-01-28,2015-07-27,Completed,600 UNIVERSITY ST,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6428497-FS,47.60967251,-122.33230647,"600 UNIVERSITY ST
SEATTLE, WA 98101
(47.60967251, -122.33230647)"
6564264-ME,Commercial,Non-Residential,Mechanical,Trade,"Adding/relocating ductwork and diffusers and install a celing mounted exhaust fan, subject to field inspection (STFI).",11900.0000,2016-10-28,2016-10-28,2018-04-28,2016-12-08,Completed,520 PIKE ST,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6564264-ME,47.61125861,-122.33495034,"520 PIKE ST
SEATTLE, WA 98101
(47.61125861, -122.33495034)"
6403659-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,"**STAND ALONE SPRINKLER**  Modify existing system for tenant improvements on level 9, per plan.",,2014-02-11,2014-02-26,2015-08-26,2014-04-25,Completed,715 2ND AVE,SEATTLE,WA,98104,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6403659-FS,47.60331562,-122.33390674,"715 2ND AVE
SEATTLE, WA 98104
(47.60331562, -122.33390674)"
6048586-RF,Commercial,Non-Residential,Refrigeration,Trade,"INSTALLATION OF SMALL COOLER, WALK IN COOLER, FREEZER, AND SPECIMEN STORAGE FOR LAB CORP.",,2004-12-16,2004-12-16,2006-06-16,2005-01-27,Completed,500 17TH AVE,SEATTLE,WA,98122,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6048586-RF,47.6070606,-122.30967102,"500 17TH AVE
SEATTLE, WA 98122
(47.6070606, -122.30967102)"
6120789-ME,Commercial,Non-Residential,Mechanical,Trade,INSTALL NEW HYDRONIC HEAT PUMP ON 3RD FLOOR PER PLAN,9600.0000,2006-11-22,2006-12-07,2008-06-07,2006-12-11,Completed,3301 FREMONT AVE N,SEATTLE,WA,98103,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6120789-ME,47.6491189,-122.35022899,"3301 FREMONT AVE N
SEATTLE, WA 98103
(47.6491189, -122.35022899)"
6724853-ME,Commercial,Non-Residential,Mechanical,Trade,"Provide/install new ductwork, diffusers, and grilles where necessary and rebalance of VAVs, per plan.",6600.0000,2019-05-10,2019-05-10,2020-11-10,2019-05-23,Closed,1203 3RD AVE,SEATTLE,WA,98101,MACDONALD MILLER,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6724853-ME,47.60723772,-122.33612134,"1203 3RD AVE
SEATTLE, WA 98101
(47.60723772, -122.33612134)"
6590766-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,INSTALL OF ST-P1N-01,,2017-04-10,2017-04-10,2018-10-10,2017-08-17,Completed,380 BOREN AVE N,SEATTLE,WA,98109,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6590766-BP,47.62178192,-122.33550519,"380 BOREN AVE N
SEATTLE, WA 98109
(47.62178192, -122.33550519)"
6458405-BP,Institutional,Non-Residential,Boiler-Pressure Vessel,Trade,INSTALLATION OR REPLACEMENT STORAGE TANKS AND ASSOCIATED PIPING,,2015-02-09,2015-02-09,2016-08-09,2015-05-22,Completed,914 E JEFFERSON ST,SEATTLE,WA,98122,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6458405-BP,47.60669069,-122.31923991,"914 E JEFFERSON ST
SEATTLE, WA 98122
(47.60669069, -122.31923991)"
6478996-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,**STAND ALONE SPRINKLER**  Relocate 11 and add 3 concealed pendent sprinklers to accommodate tenant improvement on 37th floor of Wells Fargo.,,2015-06-12,2015-06-22,2016-12-22,2015-07-30,Completed,999 3RD AVE,SEATTLE,WA,98104,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6478996-FS,47.60505198,-122.33428775,"999 3RD AVE
SEATTLE, WA 98104
(47.60505198, -122.33428775)"
6427423-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,Adding and relocating Fire sprinkler heads to accommodate new walls adding (3) and relocating (7) heads,,2014-07-16,2014-07-21,2016-01-21,2015-07-27,Completed,600 UNIVERSITY ST,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6427423-FS,47.60967251,-122.33230647,"600 UNIVERSITY ST
SEATTLE, WA 98101
(47.60967251, -122.33230647)"
6778922-RF,Single Family/Duplex,Residential,Refrigeration,Trade,"install lineset for ductless heat pump on #F - 1/4"" x 3/8""",7328.0000,2020-04-02,2020-04-02,2021-10-02,2020-10-02,Completed,8609 39TH AVE S,SEATTLE,WA,98118,KLIEMANN BROS HEATING & A/C,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6778922-RF,47.52565849,-122.28402784,"8609 39TH AVE S
SEATTLE, WA 98118
(47.52565849, -122.28402784)"
6181159-BP,Multifamily,Residential,Boiler-Pressure Vessel,Trade,REPLACE EXISTING POOL BOILER,,2008-05-15,2008-05-15,2009-11-15,2009-03-18,Completed,121 VINE ST,SEATTLE,WA,98121,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6181159-BP,47.61553253,-122.34883741,"121 VINE ST
SEATTLE, WA 98121
(47.61553253, -122.34883741)"
6784980-ME,Commercial,Non-Residential,Mechanical,Trade,"ADD (2) PARALLEL FAN POWERED VAV, PLENUM (2) AND GRD'S RELOCATE (8) VAV UNITS, PLENUM AND GRD'S. ADD (1) WATER SOURCE HEAT PUMP WITH PLENUM, AND GRD'S. ADD (1) CONDENSER WATER BOOSTER PUMP AND PIPING AS SHOWN. ADD (1) BREAK ROOM EXHAUST FAN WITH FILTER GRILLE AND CHARCOAL FILTER AS SHOWN. ADD (1) TOILET EXHAUST FAN, DUCTWORK AND GRILLES AS SHOWN. ADD (112) DIFFUSERS. ADD (64) RETURN GRILLES, PER PLAN.",83000.0000,2020-06-03,2020-06-25,2021-12-25,2020-09-09,Completed,999 3RD AVE,SEATTLE,WA,98104,MACDONALD MILLER,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6784980-ME,47.60505198,-122.33428775,"999 3RD AVE
SEATTLE, WA 98104
(47.60505198, -122.33428775)"
6636805-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,"STAND ALONE FIRE SPRINKLER - add/relocate (119) sprinkler heads, per plan.",,2017-12-26,2018-01-10,2019-07-10,,Expired,701 5TH AVE,SEATTLE,WA,98104,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6636805-FS,47.60454088,-122.33073506,"701 5TH AVE
SEATTLE, WA 98104
(47.60454088, -122.33073506)"
6738022-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,Installing Pressure Vessel 02.VACR.01.VAC NB/Serial #612521 Dekker Job #106639-001,0.0000,,2019-07-16,2021-01-16,,Completed,1920 TERRY AVE,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6738022-BP,47.61689116,-122.33411022,"1920 TERRY AVE
SEATTLE, WA 98101
(47.61689116, -122.33411022)"
6767479-RF,Commercial,Non-Residential,Refrigeration,Trade,"INSTALL (1) DUCTLESS SPLIT SYSTEM. ROUTE PIPING FROM INDOOR UNIT ON THE 7TH FLOOR UP TO THE ROOF UTILIZING EXISTING CORES, PER PLAN.",21200.0000,2020-01-21,2020-01-21,2021-07-21,2020-01-30,Completed,705 5TH AVE S,SEATTLE,WA,98104,MACDONALD MILLER,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6767479-RF,47.59634747,-122.32808466,"705 5TH AVE S
SEATTLE, WA 98104
(47.59634747, -122.32808466)"
6361396-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,Fire sprinkler modifications of existing system for tenant improvements level (3) add (7) sprinklers. All sprinklers shall maatch existing standard response type sprinklers,,2013-04-16,2013-05-03,2014-11-03,2013-05-03,Completed,830 4TH AVE S,SEATTLE,WA,98134,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6361396-FS,47.59502036,-122.32853031,"830 4TH AVE S
SEATTLE, WA 98134
(47.59502036, -122.32853031)"
6421363-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,STAND ALONE SPRINKLER SYSTEM: FIRE SPRINKLER ONLY HTIS PERMIT: ADD AND/ OR RELOCATE APPROX. 187 SPRINKLER HEADS TO MEET DESIGN OF NEW TENANT SPACE. WORK TO BE DONE ON LEVEL 1 IN THE SOUTH TOWER. ALSO ADDED TO THE SCOPE IS THE ADDITION OF A DOUBLE INTERLOCK PREACTION SYSTEM WHICK WILL SERVE THE MDF ROOM IN THE LEVEL 1 SPACE.,,2014-06-05,2014-07-29,2016-01-29,2015-01-15,Completed,635 ELLIOTT AVE W,SEATTLE,WA,98119,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6421363-FS,47.62520732,-122.3673847,"635 ELLIOTT AVE W
SEATTLE, WA 98119
(47.62520732, -122.3673847)"
6087880-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,WAMU TOWER TI - NEW CONSTRUCTION - PRESSURE VESSEL #EWH-15-W1,,2006-02-10,2006-02-10,2007-08-10,2006-05-17,Completed,1301 2ND AVE,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6087880-BP,47.60740726,-122.3377828,"1301 2ND AVE
SEATTLE, WA 98101
(47.60740726, -122.3377828)"
6304961-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,Stand Alone Sprinkler level 19 add (1) relocate (32) and plug (8) standard response sprinklers.,1000.0000,2011-12-13,2011-12-15,2013-06-15,2012-03-09,Completed,701 5TH AVE,SEATTLE,WA,98104,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6304961-FS,47.60454088,-122.33073506,"701 5TH AVE
SEATTLE, WA 98104
(47.60454088, -122.33073506)"
6499541-ME,Commercial,Non-Residential,Mechanical,Trade,Relocate Heat Pump and diffusers,,,,,,Closed,1100 OLIVE WAY,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6499541-ME,47.61597954,-122.33086962,"1100 OLIVE WAY
SEATTLE, WA 98101
(47.61597954, -122.33086962)"
6087106-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,INSTALL NEW PRESSURE VESSEL,,2006-02-03,2006-02-03,2007-08-03,,Expired,1301 2ND AVE,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6087106-BP,47.60740726,-122.3377828,"1301 2ND AVE
SEATTLE, WA 98101
(47.60740726, -122.3377828)"
6422599-ME,Institutional,Non-Residential,Mechanical,Trade,"Add/relocate duct work, diffusers, and grilles. Install ceiling mounted exhaust fan.",9200.0000,2014-06-13,2014-06-13,2015-12-13,2014-07-25,Completed,1313 E COLUMBIA ST,SEATTLE,WA,98122,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6422599-ME,47.60890635,-122.31450431,"1313 E COLUMBIA ST
SEATTLE, WA 98122
(47.60890635, -122.31450431)"
6299354-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,Stand alone sprinklers to add and relocate standard response recessed pendant sprinklers for the 33rd flr,,2011-10-20,2011-11-01,2013-05-01,2011-11-30,Completed,601 UNION ST,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6299354-FS,47.610431,-122.33207692,"601 UNION ST
SEATTLE, WA 98101
(47.610431, -122.33207692)"
6264091-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,Add (6) and relocate (28) fast response sprinklers for tenant improvements,1500.0000,2010-10-15,2010-10-28,2012-04-28,,Expired,800 5TH AVE,SEATTLE,WA,98104,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6264091-FS,47.60573522,-122.33029354,"800 5TH AVE
SEATTLE, WA 98104
(47.60573522, -122.33029354)"
6718683-BP,Institutional,Non-Residential,Boiler-Pressure Vessel,Trade,"Replace like for like, per plan.",50000.0000,,2019-03-25,2020-09-25,2019-07-26,Completed,2120 S JACKSON ST,SEATTLE,WA,98144,MACDONALD MILLER,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6718683-BP,47.59970465,-122.30365604,"2120 S JACKSON ST
SEATTLE, WA 98144
(47.59970465, -122.30365604)"
6402198-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,STAND ALONE FIRE SPRINKLER,1000.0000,2014-01-31,2014-02-24,2015-08-24,2014-07-29,Completed,800 5TH AVE,SEATTLE,WA,98104,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6402198-FS,47.60573522,-122.33029354,"800 5TH AVE
SEATTLE, WA 98104
(47.60573522, -122.33029354)"
6343882-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,"Stand alone sprinkler to add/relocate 33 sprinkler heads on level (3), per plan.",,2012-11-28,2012-12-05,2014-06-05,2013-01-22,Completed,2401 ELLIOTT AVE,SEATTLE,WA,98121,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6343882-FS,47.61287861,-122.35022965,"2401 ELLIOTT AVE
SEATTLE, WA 98121
(47.61287861, -122.35022965)"
6150963-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,INSTALL BOILER EXPANSION TANK,,2007-08-21,2007-08-21,2009-02-21,2007-09-06,Completed,4505 18TH AVE NE,SEATTLE,WA,98105,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6150963-BP,47.66165063,-122.30875746,"4505 18TH AVE NE
SEATTLE, WA 98105
(47.66165063, -122.30875746)"
6481817-ME,Commercial,Non-Residential,Mechanical,Trade,"Mechanical only to install split system ACU, associated duct work, diffusers, grilles and refrigerant piping on Level 1, per plan.",49800.0000,2015-08-26,2015-09-17,2018-09-17,,Closed,2301 5TH AVE,SEATTLE,WA,98121,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6481817-ME,47.61598094,-122.34370155,"2301 5TH AVE
SEATTLE, WA 98121
(47.61598094, -122.34370155)"
