UNIQUE KEY,TOW DATE,AGENCY,VEHICLE YEAR,VEHICLE MAKE,LICENSE PLATE,LICENSE STATE,TOW LOCATION,CITY,STATE,ZIP,TOW REASON,TOW DESCRIPTION,LOCATION,LATITUDE,LONGITUDE,COUNCIL DISTRICT,POLICE DISTRICT,CENSUS TRACT,CENSUS BLOCK GROUP,CENSUS BLOCK,NEIGHBORHOOD
200905071DPE,05/07/2009,DPE,1995,CHEV,,NY,72 WARREN,Buffalo,NY,14212,ST,STOLEN VEHICLE,"(42.892593870033, -78.832722721638)",42.89259387003294,-78.83272272163805,FILLMORE,District C,16,3,3001,UNKNOWN
201312068RIV,12/06/2013,RIV,2008,CHEV,,NY,SOUTH PARK,Buffalo,NY,,AI,ACCIDENT,,,,,,,,,UNKNOWN
200905072JMA,05/07/2009,JMA,0,MERC,,NY,73 PAGE,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.949418193439, -78.885219695382)",42.94941819343939,-78.88521969538216,NORTH,District D,56,3,3005,UNKNOWN
200905073DPE,05/07/2009,DPE,1998,FORD,,NY,98 BURCH,Buffalo,NY,14215,AI,ACCIDENT,"(42.923862850941, -78.830223400824)",42.92386285094074,-78.83022340082402,MASTEN,District E,170,2,2003,UNKNOWN
200905074GAR,05/07/2009,GAR,1995,NISS,,NY,61 BERKLEY,Buffalo,NY,14209,IP,ILLEGALLY PARKED,"(42.927262515454, -78.868994376999)",42.92726251545376,-78.86899437699928,DELAWARE,District D,63.02,1,1006,UNKNOWN
200905076DPE,05/07/2009,DPE,1996,FORD,,NY,105 LEWIS,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.880388274884, -78.833064968847)",42.880388274883934,-78.83306496884697,FILLMORE,District C,17,1,1022,UNKNOWN
2009050810DPE,05/08/2009,DPE,1997,OLDS,,NY,WALDEN/LATOUR,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.903586021042, -78.833307059367)",42.90358602104164,-78.83330705936706,FILLMORE,District C,35,1,1015,UNKNOWN
2009050811DPE,05/08/2009,DPE,1999,LINC,,NY,GROTE/RESERVATION,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.942399003242, -78.886077964202)",42.942399003242,-78.88607796420224,NORTH,District D,55,1,1001,UNKNOWN
200905081JMA,05/08/2009,JMA,1995,FORD,,NY,1847 SOUTH PARK,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.848454363228, -78.823758859745)",42.84845436322756,-78.82375885974496,SOUTH,District A,2,3,3000,UNKNOWN
200905082JMA,05/08/2009,JMA,0,POLI,,NY,366 ELMWOOD,Buffalo,NY,14201,IM,IMPOUNDED,"(42.895095062881, -78.877070218877)",42.8950950628808,-78.87707021887718,FILLMORE,District B,68,3,3010,UNKNOWN
200905083DPE,05/08/2009,DPE,2004,CHEV,,NY,693 E FERRY,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914534429307, -78.836284156378)",42.91453442930668,-78.83628415637776,MASTEN,District C,34,4,4001,UNKNOWN
200905084JMA,05/08/2009,JMA,2004,FORD,,NY,269 SOUTHAMPTON,Buffalo,NY,14208,IL,ILLEGAL VEHICLE,"(42.906553551066, -78.855192401936)",42.906553551066246,-78.85519240193564,ELLICOTT,District B,168,1,1008,UNKNOWN
200905085DPE,05/08/2009,DPE,2002,CHEV,,NY,1345 BAILEY,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200905086DPE,05/08/2009,DPE,0,CHRY,,NY,354 SOUTHSIDE,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.858443374364, -78.822895696748)",42.858443374364384,-78.82289569674819,LOVEJOY,District A,2,1,1001,UNKNOWN
200905087GAR,05/08/2009,GAR,3,TOYO,,NY,35 RICHMOND,Buffalo,NY,14222,IP,ILLEGALLY PARKED,"(42.903624198235, -78.881783519064)",42.90362419823518,-78.88178351906417,ELLICOTT,District B,67.01,1,1002,UNKNOWN
200905088GAR,05/08/2009,GAR,6,BUIC,,,39 MILNOR,Buffalo,NY,14204,IL,ILLEGAL VEHICLE,"(42.885876255689, -78.864989479677)",42.885876255689176,-78.86498947967732,ELLICOTT,District B,14.02,4,4010,UNKNOWN
200905089DPE,05/08/2009,DPE,1993,ACUR,,NY,452 LINCOLN PKWY,Buffalo,NY,14216,IL,ILLEGAL VEHICLE,"(42.941539191824, -78.872324568996)",42.94153919182414,-78.87232456899557,NORTH,District D,54,2,2002,UNKNOWN
200905091DPE,05/09/2009,DPE,2003,ACUR,,NY,28 THEODORE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.910526256122, -78.808357623464)",42.91052625612223,-78.80835762346405,LOVEJOY,District C,37,2,2004,UNKNOWN
200905092DPE,05/09/2009,DPE,1999,HOND,,NY,1099 NIAGARA,Buffalo,NY,14213,ST,STOLEN VEHICLE,"(42.913313152069, -78.899588256453)",42.91331315206909,-78.89958825645314,NIAGARA,District B,61,1,1029,UNKNOWN
200905093RIV,05/09/2009,RIV,1996,PONT,,NY,74 PHYLLIS,Buffalo,NY,14215,AB,ABANDONED VEHICLE,"(42.935866514731, -78.810893258077)",42.935866514730535,-78.81089325807743,UNIVERSITY,District E,44.01,2,2002,UNKNOWN
200905094JMA,05/09/2009,JMA,2002,GMC,,NY,1345 BAILEY AVE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
2009051010DPE,05/10/2009,DPE,2000,CADI,,NY,228 OLYMPIC,Buffalo,NY,14215,AB,ABANDONED VEHICLE,"(42.928695797987, -78.818495486476)",42.928695797987416,-78.81849548647635,MASTEN,District E,41,1,1001,UNKNOWN
2009051011DPE,05/10/2009,DPE,2003,CHEV,,NY,HUDSON/PROSPECT,Buffalo,NY,14201,IL,ILLEGAL VEHICLE,"(42.897121998095, -78.886595000457)",42.89712199809499,-78.88659500045664,ELLICOTT,District B,71.01,3,3007,UNKNOWN
2009051012DPE,05/10/2009,DPE,1979,TOYO,,NY,338 N OGDEN,Buffalo,NY,14206,AB,ABANDONED VEHICLE,"(42.894050270277, -78.802421085664)",42.89405027027734,-78.80242108566381,LOVEJOY,District C,24,6,6007,UNKNOWN
2009051013DPE,05/10/2009,DPE,1993,PONT,,NY,56 COURTLAND,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.921118559018, -78.806889217565)",42.9211185590176,-78.80688921756474,LOVEJOY,District E,37,1,1001,UNKNOWN
2009051014JMA,05/10/2009,JMA,0,CHEV,,NY,LISBON/PARKRIDGE,Buffalo,NY,14215,IM,IMPOUNDED,"(42.947615033619, -78.821657949403)",42.94761503361929,-78.82165794940269,UNIVERSITY,District E,47,1,1004,UNKNOWN
2009051015DPE,05/10/2009,DPE,1999,BUIC,,NY,693 FERRY,Buffalo,NY,14222,IL,ILLEGAL VEHICLE,"(42.915382091908, -78.874956740554)",42.91538209190754,-78.87495674055431,DELAWARE,District B,66.02,1,1000,UNKNOWN
200905101JMA,05/10/2009,JMA,2003,CHEV,,NY,BAILEY/ARDEN,Buffalo,NY,14215,AI,ACCIDENT,"(42.925920030271, -78.813661036313)",42.925920030270866,-78.81366103631309,UNIVERSITY,District E,41,3,3003,UNKNOWN
200905102JMA,05/10/2009,JMA,2009,TOYO,,NY,669 HUMBOLDT,Buffalo,NY,14208,IL,ILLEGAL VEHICLE,"(42.916672128288, -78.84379566386)",42.916672128288305,-78.84379566386022,MASTEN,District E,33.01,3,3001,UNKNOWN
200905103JMA,05/10/2009,JMA,1998,JEEP,,NY,1847 SOUTH PARK,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.848454363228, -78.823758859745)",42.84845436322756,-78.82375885974496,SOUTH,District A,2,3,3000,UNKNOWN
200905105DPE,05/10/2009,DPE,0,DODG,,IN,2882 BAILEY AVE,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.933178185391, -78.813721459469)",42.9331781853909,-78.81372145946871,MASTEN,District E,42,2,2005,UNKNOWN
200905106DPE,05/10/2009,DPE,1995,BUIC,,NY,708 AMHERST,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.940436461025, -78.812598315378)",42.9404364610249,-78.81259831537824,UNIVERSITY,District E,43,6,6002,UNKNOWN
200905107DPE,05/10/2009,DPE,1999,SATU,,NY,730 E AMHERST,Buffalo,NY,14215,AB,ABANDONED VEHICLE,"(42.940432943779, -78.81201700368)",42.94043294377892,-78.81201700367988,UNIVERSITY,District E,43,6,6002,UNKNOWN
200905108RIV,05/10/2009,RIV,2007,CHEV,,NY,1345 BAILEY AVE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200905109RIV,05/10/2009,RIV,1998,DODG,,NY,669 HERTEL,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.947664328573, -78.88392197576)",42.94766432857253,-78.88392197576046,NORTH,District D,56,3,3002,UNKNOWN
2009051110DPE,05/11/2009,DPE,2001,CHRY,,NY,NIAGARA/HAMPSHIRE,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.909129025064, -78.899545001527)",42.90912902506401,-78.89954500152709,NIAGARA,District B,70,1,1003,UNKNOWN
200905111DPE,05/11/2009,DPE,2008,PONT,,NY,2767 BAILEY,Buffalo,NY,14215,ST,STOLEN VEHICLE,"(42.930018738718, -78.813573045162)",42.93001873871751,-78.81357304516186,UNIVERSITY,District E,44.02,2,2004,UNKNOWN
200905112DPE,05/11/2009,DPE,1990,BMW,,NY,MILROSE/N LEGION,Buffalo,NY,14210,IL,ILLEGAL VEHICLE,"(42.8563050341, -78.815507969797)",42.85630503410039,-78.8155079697969,SOUTH,District A,10,4,4002,UNKNOWN
200905113RIV,05/11/2009,RIV,1993,NISS,,NY,408 HERTEL,Buffalo,NY,14207,AI,ACCIDENT,"(42.945721337272, -78.892853628697)",42.945721337272246,-78.89285362869705,NORTH,District D,56,4,4006,UNKNOWN
200905115GAR,05/11/2009,GAR,1997,MERC,,NY,322 PLYMOUTH,Buffalo,NY,14213,IP,ILLEGALLY PARKED,"(42.906318072763, -78.890130515634)",42.906318072763185,-78.89013051563421,NIAGARA,District B,69.02,3,3001,UNKNOWN
200905116DPE,05/11/2009,DPE,2007,FORD,,NY,128 ROTHER,Buffalo,NY,14212,ST,STOLEN VEHICLE,"(42.898204234439, -78.831847298629)",42.8982042344386,-78.83184729862867,FILLMORE,District C,27.02,3,3003,UNKNOWN
200905117GAR,05/11/2009,GAR,2003,CHEV,,NY,281 LEXINGTON AVE,Buffalo,NY,14222,IP,ILLEGALLY PARKED,"(42.913244903255, -78.880397616774)",42.91324490325458,-78.88039761677354,NIAGARA,District B,66.01,2,2006,UNKNOWN
200905118GAR,05/11/2009,GAR,85,BMW,,NY,837 BAILEY,Buffalo,NY,14206,ST,STOLEN VEHICLE,"(42.877144296823, -78.816258985092)",42.877144296823026,-78.81625898509176,LOVEJOY,District A,167,3,3009,UNKNOWN
200905119DPE,05/11/2009,DPE,1999,DODG,,NY,74 ALBANY,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.913079653501, -78.899283710397)",42.91307965350092,-78.8992837103975,NIAGARA,District B,69.01,3,3007,UNKNOWN
2009051210DPE,05/12/2009,DPE,1995,ACUR,,NY,VIRGINIA/7TH ST,Buffalo,NY,14201,IL,ILLEGAL VEHICLE,"(42.892844029521, -78.885880956854)",42.89284402952073,-78.88588095685371,FILLMORE,District B,71.02,1,1000,UNKNOWN
2009051211JMA,05/12/2009,JMA,0,FORD,,OH,2207 NIAGARA,Buffalo,NY,14207,AB,ABANDONED VEHICLE,"(42.944163834207, -78.907123363753)",42.94416383420677,-78.90712336375267,NORTH,District D,57,2,2005,UNKNOWN
2009051212DPE,05/12/2009,DPE,2007,CHEV,,NY,335 SUMMER,Buffalo,NY,14222,AI,ACCIDENT,"(42.904829007467, -78.880999318785)",42.904829007466674,-78.88099931878514,NIAGARA,District B,67.01,1,1001,UNKNOWN
200905121DPE,05/12/2009,DPE,2003,CHEV,,NY,341 SENECA ST,Buffalo,NY,14204,IL,ILLEGAL VEHICLE,"(42.878453810596, -78.863984516202)",42.878453810596014,-78.86398451620197,ELLICOTT,District A,164,4,4012,UNKNOWN
200905122DPE,05/12/2009,DPE,0,OLDS,,PA,42 FAIRFIELD,Buffalo,NY,14214,IL,ILLEGAL VEHICLE,"(42.937943783856, -78.842303743352)",42.93794378385643,-78.84230374335164,DELAWARE,District D,40.01,5,5007,UNKNOWN
200905123DPE,05/12/2009,DPE,98,JEEP,,,341 SENECA,Buffalo,NY,14204,IL,ILLEGAL VEHICLE,"(42.878453810596, -78.863984516202)",42.878453810596014,-78.86398451620197,ELLICOTT,District A,164,4,4012,UNKNOWN
200905124GAR,05/12/2009,GAR,1997,HOND,,NY,334 BAYNES,Buffalo,NY,14213,IP,ILLEGALLY PARKED,"(42.924674258868, -78.884922365458)",42.92467425886846,-78.88492236545765,NIAGARA,District D,63.01,4,4001,UNKNOWN
200905125DPE,05/12/2009,DPE,1995,BUIC,,NY,1334 E FERRY,Buffalo,NY,14211,IM,IMPOUNDED,"(42.914734209068, -78.814654078628)",42.914734209067824,-78.81465407862812,FILLMORE,District E,36,1,1006,UNKNOWN
200905126GAR,05/12/2009,GAR,80,HOND,,NY,131 GRIDER,Buffalo,NY,14215,AB,ABANDONED VEHICLE,"(42.918212294524, -78.829030687424)",42.91821229452429,-78.82903068742426,MASTEN,District E,34,2,2002,UNKNOWN
200905127DPE,05/12/2009,DPE,2000,FORD,,NY,1 HOWELL,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.938230828519, -78.885567465009)",42.9382308285193,-78.88556746500919,NORTH,District D,55,4,4001,UNKNOWN
200905128DPE,05/12/2009,DPE,0,MINI,,NY,317 ROTHER,Buffalo,NY,14211,AI,ACCIDENT,"(42.902073015698, -78.831675352103)",42.90207301569763,-78.83167535210299,FILLMORE,District C,27.02,1,1002,UNKNOWN
200905129DPE,05/12/2009,DPE,1995,PONT,,NY,919 TIFFT,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.846896355787, -78.825309950331)",42.84689635578669,-78.82530995033109,SOUTH,District A,2,3,3004,UNKNOWN
2009051310DPE,05/13/2009,DPE,1,CADI,,NY,1345 BAILEY,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
2009051311DPE,05/13/2009,DPE,84,HOND,,,346 LAFAYETTE,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.920259251691, -78.885487488942)",42.92025925169108,-78.88548748894232,NIAGARA,District D,63.01,4,4005,UNKNOWN
2009051312DPE,05/13/2009,DPE,90,FORD,,NY,85 STANISLAUS,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.897192086049, -78.835995372663)",42.897192086048506,-78.83599537266268,FILLMORE,District C,27.02,4,4006,UNKNOWN
200905131DPE,05/13/2009,DPE,1998,PONT,,NY,1350 FILLMORE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.910479430298, -78.839148672405)",42.910479430297784,-78.83914867240492,ELLICOTT,District C,35,4,4001,UNKNOWN
200905132DPE,05/13/2009,DPE,1999,CHEV,,NY,WALDEN/GENESEE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.903626963739, -78.83617699151)",42.90362696373858,-78.83617699150972,FILLMORE,District C,27.02,2,2002,UNKNOWN
200905133JMA,05/13/2009,JMA,1997,IZUS,,NY,FULTON/MARVIN,Buffalo,NY,14204,IL,ILLEGAL VEHICLE,"(42.873548990467, -78.868892952321)",42.87354899046736,-78.86889295232054,FILLMORE,District A,164,1,1009,UNKNOWN
200905134DPE,05/13/2009,DPE,2001,SATU,,NY,HOLDEN/VICTORIA,Buffalo,NY,14214,IL,ILLEGAL VEHICLE,"(42.935285022073, -78.834984977969)",42.935285022073444,-78.83498497796863,MASTEN,District E,40.01,3,3005,UNKNOWN
200905135DPE,05/13/2009,DPE,2002,TOYO,,NY,341 SENECA ST,Buffalo,NY,14204,IM,IMPOUNDED,"(42.878453810596, -78.863984516202)",42.878453810596014,-78.86398451620197,ELLICOTT,District A,164,4,4012,UNKNOWN
200905136DPE,05/13/2009,DPE,93,HOND,,OH,648 AUBURN,Buffalo,NY,14222,IL,ILLEGAL VEHICLE,"(42.918719419628, -78.876441568142)",42.918719419628005,-78.87644156814233,DELAWARE,District D,169,1,1002,UNKNOWN
200905137SBA,05/13/2009,SBA,4,TOYO,,NY,DUNSTON/SKILLEN,Buffalo,NY,14207,GA,GONE ON ARRIVAL,"(42.959606024391, -78.895825974524)",42.959606024391185,-78.89582597452375,NORTH,District D,58.02,4,4000,UNKNOWN
200905142DPE,05/14/2009,DPE,3,CHEV,,NY,1345 BAILEY,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200905143GAR,05/14/2009,GAR,97,FORD,,,1267 MICHIGAN,Buffalo,NY,14209,ST,STOLEN VEHICLE,"(42.907766885489, -78.862418220605)",42.907766885488556,-78.8624182206049,ELLICOTT,District B,168,1,1003,UNKNOWN
200905144GAR,05/14/2009,GAR,0,FORD,,NY,60 LANDON,Buffalo,NY,14208,ST,STOLEN VEHICLE,"(42.910188150314, -78.851733855166)",42.9101881503144,-78.85173385516553,ELLICOTT,District C,33.02,1,1003,UNKNOWN
200905145DPE,05/14/2009,DPE,0,CHEV,,NY,341 SENECA,Buffalo,NY,14204,IM,IMPOUNDED,"(42.878453810596, -78.863984516202)",42.878453810596014,-78.86398451620197,ELLICOTT,District A,164,4,4012,UNKNOWN
200905146GAR,05/14/2009,GAR,97,DOD,,NY,264 NEWFIELD,Buffalo,NY,14207,IP,ILLEGALLY PARKED,"(42.961991525844, -78.901171214462)",42.96199152584413,-78.90117121446214,NORTH,District D,58.01,2,2004,UNKNOWN
200905148DPE,05/14/2009,DPE,9,NISS,,NY,1345 BAILEY,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200905151DPE,05/15/2009,DPE,10,TOYO,,NY,2767 BAILEY,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.930018738718, -78.813573045162)",42.93001873871751,-78.81357304516186,UNIVERSITY,District E,44.02,2,2004,UNKNOWN
200905152DPE,05/15/2009,DPE,7,CHEV,,NY,2767 BAILEY,Buffalo,NY,14215,ST,STOLEN VEHICLE,"(42.930018738718, -78.813573045162)",42.93001873871751,-78.81357304516186,UNIVERSITY,District E,44.02,2,2004,UNKNOWN
200905153DPE,05/15/2009,DPE,97,FORD,,NY,30 GUERNSEY,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.939734402542, -78.901431855493)",42.93973440254213,-78.90143185549333,NORTH,District D,59,3,3006,UNKNOWN
200905154GAR,05/15/2009,GAR,2,FORD,,NY,412 HOYT,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.926525426633, -78.886027457262)",42.92652542663301,-78.8860274572617,NIAGARA,District D,63.01,5,5004,UNKNOWN
200905155DPE,05/15/2009,DPE,96,CHEV,,NY,90 PEARL,Buffalo,NY,14202,AB,ABANDONED VEHICLE,"(42.89922286139, -78.871218355347)",42.89922286139044,-78.87121835534663,FILLMORE,District B,68,2,2005,UNKNOWN
200905156DPE,05/15/2009,DPE,2006,TOYO,,NY,132 ALBERT,Buffalo,NY,14207,AI,ACCIDENT,"(42.95041303346, -78.89828262239)",42.95041303345998,-78.8982826223897,NORTH,District D,57,3,3005,UNKNOWN
200905157DPE,05/15/2009,DPE,96,CHRY,,NY,1847 SOUTH PARK,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.848454363228, -78.823758859745)",42.84845436322756,-78.82375885974496,SOUTH,District A,2,3,3000,UNKNOWN
200905157JMA,05/15/2009,JMA,1994,FORD,,NY,1847 SOUTH PARK,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.848454363228, -78.823758859745)",42.84845436322756,-78.82375885974496,SOUTH,District A,2,3,3000,UNKNOWN
200905158DPE,05/15/2009,DPE,2001,OLDS,,NY,693 E FERRY,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914534429307, -78.836284156378)",42.91453442930668,-78.83628415637776,MASTEN,District C,34,4,4001,UNKNOWN
200905159DPE,05/15/2009,DPE,2000,CHEV,,NY,693 EAST FERRY,Buffalo,NY,14211,IM,IMPOUNDED,"(42.914534429307, -78.836284156378)",42.91453442930668,-78.83628415637776,MASTEN,District C,34,4,4001,UNKNOWN
200905162DPE,05/16/2009,DPE,1997,MERC,,NY,211 EAST AMHERST,Buffalo,NY,14214,AB,ABANDONED VEHICLE,"(42.940095664413, -78.829811872791)",42.94009566441344,-78.82981187279105,MASTEN,District E,40.01,1,1000,UNKNOWN
200905164DPE,05/16/2009,DPE,2000,PONT,,NY,251 SUMNER,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.907878857435, -78.811448580866)",42.90787885743528,-78.81144858086557,LOVEJOY,District C,30,3,3004,UNKNOWN
200905165JMA,05/16/2009,JMA,1999,OLDS,,NY,52 HOLLAND,Buffalo,NY,14209,IL,ILLEGAL VEHICLE,"(42.908598827949, -78.863761946947)",42.9085988279488,-78.86376194694664,ELLICOTT,District B,168,2,2007,UNKNOWN
200905167DPE,05/16/2009,DPE,2003,MERC,,NY,618 HUMBOLDT,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.918358650098, -78.843061480978)",42.91835865009805,-78.84306148097848,MASTEN,District E,34,3,3003,UNKNOWN
2009051710RIV,05/17/2009,RIV,2006,CHRY,,NY,1607 BAILEY AVE,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.897827281542, -78.81386282771)",42.89782728154249,-78.8138628277102,LOVEJOY,District C,30,2,2005,UNKNOWN
200905171DPE,05/17/2009,DPE,1995,CADI,,NY,619 HERTEL,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.947332923535, -78.885265665963)",42.94733292353515,-78.88526566596322,NORTH,District D,56,3,3002,UNKNOWN
200905172JMA,05/17/2009,JMA,1995,DODG,,NY,83 YOUNG,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.893469904107, -78.828183676216)",42.8934699041065,-78.82818367621587,FILLMORE,District C,16,2,2003,UNKNOWN
200905173JMA,05/17/2009,JMA,2001,OLDS,,NY,125 ST JOSEPH,Buffalo,NY,14211,AI,ACCIDENT,"(42.9034040396, -78.815978063416)",42.90340403959974,-78.81597806341618,LOVEJOY,District C,28,4,4003,UNKNOWN
200905175RIV,05/17/2009,RIV,1997,FORD,,NY,747 WOODLAWN,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.913840262741, -78.837188779436)",42.91384026274141,-78.83718877943575,MASTEN,District C,34,4,4002,UNKNOWN
200905176RIV,05/17/2009,RIV,2008,CHEV,,NY,455 BERKSHIRE,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.941098974736, -78.811347365474)",42.941098974736406,-78.81134736547351,UNIVERSITY,District E,43,6,6002,UNKNOWN
200905178RIV,05/17/2009,RIV,2006,CHEV,,NY,124 KENSINGTON,Buffalo,NY,14214,IL,ILLEGAL VEHICLE,"(42.927639982078, -78.846510359931)",42.92763998207818,-78.84651035993114,MASTEN,District E,52.01,3,3006,UNKNOWN
200905179RIV,05/17/2009,RIV,2006,CHEV,,NY,52 KRUPP,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.89270887076, -78.823719187014)",42.892708870760295,-78.8237191870137,FILLMORE,District C,24,1,1010,UNKNOWN
200905181DPE,05/18/2009,DPE,2006,GMC,,NY,239 TRENTON,Buffalo,NY,14201,IL,ILLEGAL VEHICLE,"(42.893175232105, -78.889003187635)",42.893175232105435,-78.8890031876348,ELLICOTT,District B,71.01,2,2008,UNKNOWN
200905182DPE,05/18/2009,DPE,2008,PONT,,NY,1345 BAILEY AVE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200905183DPE,05/18/2009,DPE,0,CHEV,,NY,487 WINSLOW,Buffalo,NY,14211,IP,ILLEGALLY PARKED,"(42.913035186443, -78.834772686672)",42.91303518644347,-78.8347726866719,MASTEN,District C,34,4,4003,UNKNOWN
200905184RIV,05/18/2009,RIV,2002,JEEP,,NY,50 DELAWARE,Buffalo,NY,14202,IL,ILLEGAL VEHICLE,"(42.885085004546, -78.87864874861)",42.88508500454633,-78.87864874860958,ELLICOTT,District B,165,1,1067,UNKNOWN
200905185GAR,05/18/2009,GAR,4,INFI,,NY,1345 BAILEY,Buffalo,NY,14206,IM,IMPOUNDED,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200905186DPE,05/18/2009,DPE,2002,CHEV,,NY,1345 BAILEY AVE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200905187RIV,05/18/2009,RIV,2008,CHEV,,NY,421 MONROE,Buffalo,NY,14212,ST,STOLEN VEHICLE,"(42.891780739414, -78.851844720758)",42.89178073941403,-78.85184472075781,ELLICOTT,District C,166,4,4014,UNKNOWN
2009051910DPE,05/19/2009,DPE,1997,CHRY,,NY,FILLMORE/LEROY,Buffalo,NY,14214,IL,ILLEGAL VEHICLE,"(42.93289697508, -78.83925195456)",42.93289697508038,-78.83925195456001,MASTEN,District E,40.01,3,3010,UNKNOWN
2009051911DPE,05/19/2009,DPE,0,YAMA,,NY,AUBURN/HERKIMER,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.918446971945, -78.892909001959)",42.91844697194545,-78.89290900195861,NIAGARA,District D,61,4,4005,UNKNOWN
200905191DPE,05/19/2009,DPE,1997,CHEV,,NY,815 E DELAVAN,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.922290743779, -78.826773310334)",42.92229074377899,-78.82677331033405,MASTEN,District E,34,2,2000,UNKNOWN
200905192DPE,05/19/2009,DPE,2006,PONT,,NY,1345 BAILEY AVE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200905193DPE,05/19/2009,DPE,2002,CHRY,,NY,1345 BAILEY AVE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200905195DPE,05/19/2009,DPE,1996,PONT,,NY,102 FEDERAL,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.935159913121, -78.826032345451)",42.93515991312097,-78.82603234545076,MASTEN,District E,39.01,1,1000,UNKNOWN
200905196DPE,05/19/2009,DPE,2003,CHEV,,NY,341 SENECA ST,Buffalo,NY,14204,ST,STOLEN VEHICLE,"(42.878453810596, -78.863984516202)",42.878453810596014,-78.86398451620197,ELLICOTT,District A,164,4,4012,UNKNOWN
